ticker,close_price,st73_value,DMA_200
SIEMENS,3197.2,2947.3,4703.47
IDBI,97.58,84.5,82.59
IOB,38.42,35.8,43.96
HEXT,808.75,716.5,nan
ASTRAL,1421.4,1277.4,1488.34
EXIDEIND,400.45,371.8,387.68
BANDHANBNK,176.82,162.3,161.52
FINPIPE,208.1,186.1,212.31
