ticker,close_price,st72_value,DMA_200,DMA_10,datee
TITAN,3929.5,3748.7,3501.38,3841.39,20251217
BPCL,368.15,348.6,314.59,359.39,20251217
AIIL,2808.3,2552.3,2507.82,2623.02,20251217
KIRLOSENG,1227.1,1082.8,880.07,1133.79,20251217
LLOYDSENT,64.79,55.0,64.06,56.72,20251217
