ticker,close_price,st72_value,DMA_200
LTIM,5293.0,5082.7,5289.84
PERSISTENT,5450.0,5205.1,5667.55
GODREJPROP,2068.9,1978.7,2316.17
PAGEIND,46850.0,43946.9,45132.68
LTTS,4376.7,4177.5,4649.31
AEGISVOPAK,258.87,233.1,nan
TIMKEN,3027.4,2891.6,2964.73
PARADEEP,225.12,204.1,136.5
ACMESOLAR,303.3,274.7,nan
KIRLOSBROS,2034.0,1879.3,1923.12
ZENTEC,1539.6,1408.7,1744.28
HOMEFIRST,1330.4,1245.9,1135.17
ACE,1080.5,953.9,1232.65
