NTPCGREEN,112.18000030517578,105.5,nan
PEL,1217.5,1132.6,1048.47
TVSHLTD,11243.0,10608.8,10519.8
SARDAEN,452.70001220703125,423.3,463.49
KSB,879.75,813.1,769.75
