ticker,close_price,st72_value,DMA_200,DMA_10,datee
GRASIM,2797.8,2687.4,2709.36,2743.84,20251212
HDFCAMC,2664.7,2529.9,2502.92,2607.5,20251212
GVT&D,2998.6,2661.6,2364.12,2858.38,20251212
HDBFS,766.45,725.4,nan,750.77,20251212
IRCON,157.76,142.6,171.77,154.51,20251212
APTUS,293.3,274.7,315.45,283.13,20251212
RAINBOW,1379.7,1310.3,1411.39,1350.22,20251212
ACMESOLAR,226.33,204.0,250.5,219.92,20251212
