HINDUNILVR,2339.300048828125,2272.7,2395.69
KPRMILL,1189.5999755859375,1079.9,987.57
COHANCE,1036.5,940.2,nan
AJANTPHARM,2695.5,2508.4,2785.16
INOXWIND,179.97999572753906,169.2,184.03
VENTIVE,750.6500244140625,666.6,nan
IGIL,381.3500061035156,351.9,nan
BATAINDIA,1238.800048828125,1204.7,1308.17
NIVABUPA,85.05000305175781,80.0,nan
