ticker,close_price,st73_value,DMA_200,DMA_10,datee
BOSCHLTD,32135.0,27128.3,36565.95,30226.5,20260403
PERSISTENT,5227.7,4534.2,5640.04,4863.89,20260403
COFORGE,1213.4,1005.5,1659.41,1131.39,20260403
ANANDRATHI,3208.2,2825.6,2856.59,3035.67,20260403
CARBORUNIV,854.0,722.2,882.77,778.02,20260403
OLAELEC,28.34,20.8,41.13,24.47,20260403
INDIASHLTR,763.25,618.3,845.6,730.13,20260403
TCI,1039.9,815.5,1101.12,941.87,20260403
