ticker,close_price,st72_value,DMA_200,DMA_10,datee
SCHAEFFLER,4186.5,3750.2,3979.62,4009.41,20260322
SHRIPISTON,3125.0,2760.0,2727.46,2975.49,20260322
BLACKBUCK,615.8,554.9,583.58,579.81,20260322
HONASA,289.2,259.4,287.99,279.22,20260322
