ticker,close_price,st73_value,DMA_200
PIDILITIND,2997.6,2823.8,2946.71
SOLARINDS,14920.0,13330.3,12020.0
CHAMBLFERT,567.5,481.1,545.41
BLS,399.55,352.3,397.88
