ticker,close_price,st72_value,DMA_200
MUTHOOTFIN,2757.4,2538.9,2240.01
PFIZER,5328.0,5050.2,4864.37
CREDITACC,1334.2,1231.2,1054.32
APTUS,356.0,329.5,315.65
TECHNOE,1493.9,1349.9,1310.59
