ticker,close_price,st72_value,DMA_200
BHARTIARTL,1928.4,1871.1,1734.84
NTPC,342.0,328.2,340.7
BRITANNIA,5701.0,5279.6,5161.03
LODHA,1300.0,1210.0,1289.53
TATACONSUM,1105.3,1046.7,1026.44
CANBK,112.28,108.2,98.32
ICICIGI,1968.5,1874.7,1860.35
MPHASIS,2835.5,2618.7,2647.7
360ONE,1102.9,1031.7,1060.14
KEI,3986.4,3779.9,3699.59
ANGELONE,2720.8,2528.9,2615.98
BALRAMCHIN,583.75,540.5,546.13
