ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1424.8,0,1387.0,1390.6,1335.15
HDFCBANK,0,985.1,0,952.8,964.2,923.08
BHARTIARTL,0,1870.9,0,1898.9,1956.2,1774.68
TCS,0,3188.9,0,3188.1,3073.8,3535.98
ICICIBANK,0,1440.2,0,1424.2,1401.5,1352.71
SBIN,0,825.1,0,837.1,855.25,781.3
INFY,0,1462.1,0,1490.3,1499.5,1635.53
BAJFINANCE,0,949.5,0,970.1,1006.5,860.6
HINDUNILVR,0,2545.9,0,2651.2,2572.2,2374.63
LICI,0,906.7,0,879.6,904.5,853.72
ITC,0,401.0,0,418.0,406.95,418.68
LT,0,3551.6,0,3597.0,3644.5,3488.89
MARUTI,0,15159.8,0,15418.4,15816.0,12395.18
M&M,0,3397.4,0,3497.7,3584.8,3031.08
KOTAKBANK,0,1966.6,0,1995.0,2021.7,2007.39
SUNPHARMA,0,1585.8,0,1609.0,1644.0,1701.34
HCLTECH,0,1500.3,0,1490.1,1439.9,1619.84
ULTRACEMCO,0,12210.4,0,12770.8,12650.0,11642.59
AXISBANK,0,1091.3,0,1107.4,1144.4,1102.11
BAJAJFINSV,0,1999.8,0,2030.3,2069.5,1901.88
NTPC,0,340.0,0,330.3,339.2,332.47
HAL,0,4628.5,0,4716.0,4808.7,4331.75
ADANIPORTS,0,1367.0,0,1392.2,1444.2,1271.73
ETERNAL,0,320.2,0,326.9,341.85,257.86
PIDILITIND,0,1496.5,0,1567.8,1519.0,1458.13
TITAN,0,3611.5,0,3560.5,3457.5,3397.59
DMART,0,4528.6,0,4822.6,4671.2,4039.67
ADANIENT,0,2377.2,0,2448.3,2629.5,2400.32
BEL,0,385.9,0,394.2,406.4,334.27
ONGC,0,240.4,0,238.8,237.47,240.46
JSWSTEEL,0,1069.7,0,1086.4,1117.0,1001.51
WIPRO,0,244.2,0,248.8,250.33,264.72
POWERGRID,0,275.8,0,279.9,286.65,290.53
TATAMOTORS,0,678.9,0,692.2,696.25,693.5
BAJAJ-AUTO,0,8684.3,0,8900.4,9054.5,8304.56
COALINDIA,0,384.1,0,389.4,394.7,376.54
ASIANPAINT,0,2460.4,0,2558.0,2482.7,2340.38
NESTLEIND,0,1156.6,0,1176.0,1188.3,1143.87
INDIGO,0,5931.7,0,5825.1,5747.5,5147.18
HYUNDAI,0,2481.0,0,2587.4,2721.7,1928.11
TATASTEEL,0,163.6,0,166.2,171.39,147.65
IOC,0,141.5,0,143.8,148.3,134.6
JIOFIN,0,325.4,0,320.7,313.85,281.4
GRASIM,0,2750.5,0,2793.6,2854.1,2623.08
HINDZINC,0,432.1,0,442.8,459.25,439.05
DLF,0,743.1,0,758.3,773.75,754.11
EICHERMOT,0,6624.1,0,6737.8,6946.0,5384.67
ADANIGREEN,0,968.3,0,1014.4,1152.15,975.43
SBILIFE,0,1778.9,0,1860.4,1857.7,1646.19
TRENT,0,5380.5,0,5275.0,5010.5,5608.07
VEDL,0,429.0,0,439.1,458.45,422.98
HDFCLIFE,0,810.8,0,793.1,787.8,704.35
IRFC,0,123.1,0,125.2,128.54,133.19
TVSMOTOR,0,3370.1,0,3428.5,3525.6,2703.65
HINDALCO,0,721.5,0,733.7,745.7,650.96
DIVISLAB,0,6314.1,0,5994.7,6092.5,6097.2
VBL,0,497.3,0,487.3,463.95,518.31
LTIM,0,5193.2,0,5565.4,5260.0,5217.69
BAJAJHLDNG,0,13611.6,0,13030.7,13279.0,12457.89
BRITANNIA,0,5862.6,0,5986.9,6056.5,5259.84
AMBUJACEM,0,593.7,0,567.5,590.3,548.77
BPCL,0,310.4,0,316.7,325.4,295.29
CHOLAFIN,0,1504.8,0,1541.7,1630.0,1457.05
PFC,0,392.4,0,398.1,408.85,408.33
TECHM,0,1475.9,0,1502.1,1505.4,1551.28
SOLARINDS,0,14939.8,0,14054.3,14464.0,12692.93
PNB,0,107.5,0,109.6,113.04,100.15
BANKBARODA,0,238.4,0,243.0,251.14,229.58
CIPLA,0,1520.7,0,1595.5,1542.2,1485.78
TATAPOWER,0,378.9,0,384.9,395.3,382.8
GODREJCP,0,1190.3,0,1219.9,1232.2,1172.97
ENRIN,0,3221.2,0,3331.7,3528.6,nan
HDFCAMC,0,5899.6,0,5687.0,5827.5,4598.91
TORNTPHARM,0,3519.1,1,3527.1,3655.9,3312.42
CGPOWER,0,744.4,0,760.9,770.2,666.8
MUTHOOTFIN,0,2790.3,0,2859.7,3047.6,2361.99
