ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1334.7,0,1330.4,1300.4,1407.7,1302.4,0
BHARTIARTL,0,1860.6,0,1889.1,1947.2,1951.12,1927.44,0
HDFCBANK,0,808.1,0,792.1,760.15,867.61,801.24,0
ICICIBANK,0,1391.9,0,1415.5,1460.8,1346.3,1426.19,0
SBIN,0,1000.5,0,1060.8,1039.1,1006.85,1035.96,0
TCS,0,2078.6,0,2140.5,2213.9,2641.97,2179.95,0
BAJFINANCE,0,1000.5,0,1021.5,1064.0,964.8,1036.59,0
LICI,0,413.5,0,422.8,429.45,413.66,436.15,0
LT,0,4000.1,0,3927.5,3837.6,3936.67,3850.6,0
HINDUNILVR,0,2094.5,0,2181.5,2140.3,2272.84,2131.32,0
SUNPHARMA,0,1865.0,0,1894.1,1931.0,1755.84,1942.17,0
ADANIENT,0,2993.8,0,3056.3,3182.4,2427.26,3148.26,0
INFY,0,1010.9,0,1042.1,1065.7,1336.73,1079.58,0
MARUTI,0,14410.7,0,14107.7,13662.0,14656.17,13670.8,0
ADANIPORTS,0,1762.9,0,1889.7,1844.2,1561.05,1823.32,0
ADANIPOWER,0,234.3,0,228.5,220.41,174.93,218.71,0
TITAN,0,4507.8,0,4568.7,4687.9,4100.31,4617.87,0
AXISBANK,0,1347.3,0,1316.9,1253.9,1283.74,1302.41,0
M&M,0,3030.1,0,3089.1,3213.8,3335.73,3142.94,0
KOTAKBANK,0,399.1,0,390.2,387.1,404.16,381.47,0
ULTRACEMCO,0,11429.4,0,11661.7,12084.0,11812.02,11695.2,0
ITC,0,287.8,0,284.1,280.8,325.43,280.02,0
NTPC,0,359.7,0,353.8,346.75,356.08,345.94,0
HCLTECH,0,1139.4,0,1173.1,1239.0,1376.99,1189.02,0
ONGC,0,240.1,0,243.9,251.85,256.02,247.85,0
JSWSTEEL,0,1278.5,1,1219.8,1267.1,1199.0,1238.51,0
HAL,0,4350.5,0,4429.6,4593.8,4352.24,4486.09,0
BAJAJFINSV,0,1783.7,0,1821.3,1894.3,1914.84,1878.69,0
BEL,0,404.4,0,421.5,410.0,420.02,409.77,0
BAJAJ-AUTO,0,9996.3,0,10205.8,10600.0,9461.36,10348.15,0
NESTLEIND,0,1383.1,0,1410.6,1458.1,1306.33,1438.86,0
POWERGRID,0,295.4,0,291.1,285.3,284.48,284.23,0
COALINDIA,0,447.5,0,440.7,431.15,422.27,429.43,0
ETERNAL,0,266.9,0,275.9,288.65,275.25,288.35,1
DMART,0,4183.3,0,4111.9,3971.2,4061.92,3982.49,0
ASIANPAINT,0,2604.2,0,2728.6,2682.0,2559.0,2674.42,0
ADANIGREEN,0,1431.2,0,1476.3,1538.2,1135.35,1539.73,0
SHRIRAMFIN,0,1003.4,0,1082.5,1059.3,931.73,1038.71,0
TATASTEEL,0,195.8,0,192.2,187.04,187.9,187.18,0
HINDZINC,0,551.6,0,540.3,537.45,559.14,528.85,0
GRASIM,0,3052.9,0,3203.1,3163.2,2869.2,3137.36,0
HINDALCO,0,1012.2,0,989.5,958.15,925.99,959.89,0
EICHERMOT,0,7324.6,0,7454.5,7722.5,7221.23,7466.45,0
ADANIENSOL,0,1594.9,0,1646.7,1749.9,1156.33,1691.85,0
INDIGO,0,5106.7,0,5378.9,5178.0,4965.12,5227.6,0
IOC,0,135.8,0,143.7,141.87,152.08,140.55,0
DIVISLAB,0,6865.6,0,7018.7,7272.0,6446.1,7095.75,0
TORNTPHARM,0,4665.9,0,5116.3,5032.0,4103.31,4939.65,0
SBILIFE,0,1741.6,0,1780.8,1816.0,1918.73,1832.82,0
TVSMOTOR,0,3553.7,0,3656.4,3883.5,3581.09,3659.42,0
WIPRO,0,181.9,0,170.7,174.0,216.17,175.75,0
VAML,0,403.3,0,424.8,437.4,nan,445.61,0
SOLARINDS,0,17598.2,0,18095.6,19119.0,14740.17,18332.9,0
DLF,0,625.3,0,688.7,668.6,647.17,664.4,0
PIDILITIND,0,1539.1,0,1624.0,1586.5,1467.72,1576.31,0
ABB,0,6881.9,0,7105.2,7571.5,5994.31,7159.3,0
HYUNDAI,0,1857.8,0,1907.6,1959.3,2113.3,1973.49,0
JIOFIN,0,247.8,0,233.2,239.29,265.2,238.62,0
VBL,0,492.5,0,483.1,462.65,473.44,468.71,0
ICICIAMC,0,3398.6,0,3312.6,3135.0,nan,3155.48,0
CUMMINSIND,0,5859.0,0,5730.1,5604.5,4726.36,5509.14,0
TECHM,0,1449.2,0,1497.2,1561.6,1452.37,1516.61,0
TRENT,0,3066.8,0,2996.6,2901.2,3260.19,2889.75,0
MOTHERSON,0,138.7,0,149.8,146.69,122.84,143.65,0
TMCV,0,397.8,0,430.4,410.55,nan,416.29,0
CHOLAFIN,0,1644.2,0,1838.0,1765.2,nan,nan,0
BSE,0,3927.3,0,3821.2,3667.2,3128.46,3720.45,0
TATACAP,0,330.2,0,339.8,349.0,nan,354.7,0
IDEA,0,14.5,0,14.2,13.54,11.23,13.79,0
CGPOWER,0,980.0,0,954.8,925.5,754.26,914.9,1
BHEL,0,377.5,0,396.1,416.65,308.13,410.48,0
POWERINDIA,0,35553.3,0,34349.7,32845.0,25327.87,32626.0,1
PFC,0,428.4,0,419.9,413.0,399.5,407.84,0
BPCL,0,293.8,0,301.1,315.0,329.36,310.41,0
UNIONBANK,0,159.8,0,165.0,175.41,161.82,167.82,0
POLYCAB,0,9568.5,0,9349.3,8905.0,8061.74,9121.85,0
BRITANNIA,0,5228.2,0,5308.7,5467.5,5718.16,5380.45,0
SIEMENS,0,3714.4,0,3501.2,3688.0,3332.41,3588.34,0
PNB,0,105.4,0,107.7,112.05,112.65,107.28,0
APOLLOHOSP,0,8528.1,0,8671.1,8867.5,7714.91,8871.65,0
BANKBARODA,0,263.8,0,256.7,246.75,272.48,248.54,0
GROWW,0,191.0,0,193.2,206.07,nan,206.1,0
MUTHOOTFIN,0,2889.1,0,2945.5,3116.0,3424.5,3044.56,1
TMPV,0,353.0,0,346.6,334.0,368.96,334.97,0
TATAPOWER,0,393.2,0,386.6,379.1,389.84,379.25,0
HDFCLIFE,0,591.5,0,579.6,561.25,672.77,562.98,0
BOSCHLTD,0,39550.6,0,40401.2,41005.0,36843.68,41418.0,0
ENRIN,0,3731.7,0,3619.6,3412.8,3057.71,3422.75,0
LTM,0,3714.8,0,3845.5,4030.4,4920.98,4017.35,0
LODHA,0,1089.8,0,1125.4,1190.8,1011.31,1186.62,0
GMRAIRPORT,0,106.9,0,109.4,111.88,99.11,112.16,0
BAJAJHLDNG,0,11148.3,0,10887.4,10483.0,10754.75,10493.7,0
CIPLA,0,1388.3,0,1470.9,1404.7,1398.2,1431.05,0
CANBK,0,131.5,0,122.5,126.53,135.54,126.89,0
IRFC,0,92.2,0,90.8,88.08,107.64,88.65,0
INDIANB,0,780.6,0,804.2,851.8,840.66,838.84,0
LUPIN,0,2360.3,0,2405.2,2463.9,2194.47,2474.76,0
GVT&D,0,5053.8,0,4845.7,4575.4,3743.55,4549.96,1
GAIL,0,166.5,0,177.2,172.9,165.15,171.98,0
ABCAPITAL,0,382.8,0,415.5,408.9,346.61,403.7,0
ZYDUSLIFE,0,1085.4,0,1109.9,1121.9,967.21,1144.32,0
HDFCAMC,0,2824.7,0,2746.3,2585.1,2601.18,2670.08,0
MARICO,0,807.0,0,821.7,852.45,770.02,848.32,0
AMBUJACEM,0,413.9,0,446.2,437.9,490.45,435.04,0
LLOYDSME,0,1766.6,0,1823.5,1940.6,1436.92,1834.66,0
GODREJCP,0,1019.0,0,1045.7,1059.6,1105.91,1066.7,0
MAXHEALTH,0,1061.8,0,1139.7,1086.0,1057.45,1097.25,0
TATACONSUM,0,1132.7,0,1114.6,1082.6,1135.56,1093.34,0
INDUSTOWER,0,410.3,0,390.5,403.35,414.74,402.9,0
MANKIND,0,2385.6,0,2452.1,2549.1,2273.71,2527.51,0
JINDALSTEL,0,1099.9,0,1075.7,1044.5,1117.16,1036.77,0
LGEINDIA,0,1483.8,0,1596.1,1557.6,nan,1559.84,0
BHARATFORG,0,2038.0,0,2091.8,2209.2,1670.22,2142.72,0
INDHOTEL,0,704.7,0,718.3,726.45,685.8,733.26,0
JSWENERGY,0,582.9,0,568.4,562.35,517.48,552.86,0
VEDL,0,275.9,0,268.6,264.95,517.01,264.44,1
OFSS,0,10756.0,0,11080.7,11520.0,8325.63,11602.6,0
HEROMOTOCO,1,4816.7,0,4899.3,5083.7,5360.1,4945.76,0
DRREDDY,0,1274.0,0,1246.9,1188.8,1258.39,1226.95,0
UNITDSPR,0,1333.7,0,1362.8,1382.8,1342.84,1384.43,0
SHREECEM,0,25454.2,0,26011.2,27160.0,26022.52,26548.92,0
RECLTD,0,372.1,0,364.7,360.45,351.4,354.99,0
LENSKART,0,502.5,0,517.7,548.75,nan,540.89,0
MAZDOCK,0,2474.9,0,2434.4,2348.8,2511.95,2367.83,0
NYKAA,0,310.9,0,317.9,332.2,265.98,326.77,0
IDBI,0,78.6,0,81.4,86.09,90.4,85.24,0
AUROPHARMA,0,1486.9,0,1527.3,1538.1,1295.05,1554.13,0
ASHOKLEY,0,152.2,0,161.2,154.53,163.99,155.7,0
MEESHO,0,173.1,0,179.9,189.18,nan,189.18,0
FEDERALBNK,0,331.0,0,339.0,356.0,277.0,338.35,0
SRF,0,2753.2,0,2821.4,2951.6,2783.24,2831.99,0
HINDPETRO,0,378.6,0,387.5,401.7,419.62,397.32,0
LAURUSLABS,0,1468.5,0,1506.7,1577.5,1126.16,1541.18,0
DIXON,0,12909.7,0,13403.0,14136.0,12426.55,13908.3,0
PAYTM,0,1240.2,0,1286.4,1291.9,1195.08,1338.96,0
INDUSINDBK,0,993.5,0,1015.7,1060.65,877.91,1024.85,0
BHARTIHEXA,0,1513.9,0,1560.5,1650.0,1633.45,1604.56,0
PERSISTENT,0,4762.2,0,4901.2,5166.3,5468.12,5064.88,0
ICICIGI,0,1786.4,0,1729.3,1618.1,1862.71,1729.08,0
NHPC,0,76.1,0,77.9,79.86,78.45,79.5,0
JSWINFRA,0,312.0,0,323.6,335.85,279.18,340.0,0
WAAREEENER,0,2921.8,0,2855.8,2720.6,3056.51,2824.93,0
NAUKRI,0,1102.9,0,1135.4,1194.55,1158.9,1193.02,0
NTPCGREEN,0,97.8,0,96.0,92.4,96.98,93.07,0
ATGL,0,693.0,0,735.3,694.4,610.53,710.45,0
LTF,0,333.4,0,324.7,307.95,284.9,314.24,0
HAVELLS,0,1132.9,0,1160.6,1214.6,1323.9,1190.33,0
DABUR,0,417.9,0,439.5,426.05,469.67,429.3,0
AUBANK,0,1067.3,0,1045.5,1001.0,962.88,1032.18,0
PHOENIXLTD,0,1961.6,0,2019.4,2090.0,1761.46,2099.43,0
