ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1440.5,0,1381.6,1412.6,1324.52
HDFCBANK,0,975.4,0,1007.7,982.05,906.14
BHARTIARTL,0,1956.4,0,1872.3,1930.7,1739.9
TCS,1,2953.5,0,3016.0,3140.6,3638.31
ICICIBANK,0,1420.2,0,1453.8,1433.2,1339.15
SBIN,0,801.7,0,811.0,816.45,780.8
INFY,1,1427.9,0,1459.5,1532.1,1668.55
HINDUNILVR,0,2469.6,0,2526.5,2631.6,2355.69
LICI,0,932.4,0,916.7,894.05,857.23
BAJFINANCE,0,914.8,0,864.5,900.8,832.62
ITC,0,413.9,0,408.7,399.35,423.51
LT,0,3524.7,0,3582.7,3603.1,3490.28
MARUTI,0,13560.3,0,13833.2,14452.0,11977.94
M&M,0,3207.7,0,3273.6,3398.9,2974.65
HCLTECH,0,1530.0,0,1506.2,1504.2,1654.83
SUNPHARMA,0,1692.7,0,1658.9,1656.7,1718.04
KOTAKBANK,0,2090.2,0,2053.4,1983.3,1984.11
ULTRACEMCO,0,12210.4,0,12422.9,12606.0,11490.17
AXISBANK,0,1110.9,0,1097.7,1070.0,1108.88
NTPC,0,345.4,0,328.5,337.85,339.71
TITAN,0,3487.0,0,3538.9,3651.4,3361.19
BAJAJFINSV,0,2011.8,0,1908.2,1963.8,1865.1
DMART,0,4430.8,0,4529.0,4725.3,3945.16
HAL,0,4726.9,0,4615.4,4457.6,4300.55
ONGC,0,243.1,0,239.7,236.76,242.99
ETERNAL,0,298.2,0,307.4,319.25,nan
ADANIPORTS,0,1407.1,0,1374.7,1340.4,1260.0
BEL,0,398.1,0,390.2,372.05,325.05
WIPRO,0,255.8,0,243.1,253.84,267.09
ADANIENT,0,2416.9,0,2265.5,2302.9,2427.87
POWERGRID,0,294.3,0,290.6,284.15,293.99
JSWSTEEL,0,1013.6,0,1035.0,1057.8,990.08
TATAMOTORS,0,643.9,0,660.9,686.8,702.33
BAJAJ-AUTO,0,8269.6,0,8452.4,8750.5,8325.67
ASIANPAINT,0,2450.7,0,2489.7,2492.9,2340.96
INDIGO,0,5726.1,0,5853.6,6116.0,4986.25
COALINDIA,0,366.0,0,371.1,380.0,377.85
ADANIPOWER,0,563.4,0,571.9,605.65,540.61
NESTLEIND,0,1089.5,0,1119.5,1153.0,1139.1
JIOFIN,0,310.6,0,318.3,319.7,282.11
HYUNDAI,0,2215.8,0,2319.1,2472.4,1854.92
TATASTEEL,0,165.6,0,162.2,159.63,145.25
TRENT,0,5124.0,0,5270.0,5423.0,5745.37
IOC,0,147.1,0,144.6,139.96,133.89
DLF,0,812.5,0,793.6,772.0,757.46
GRASIM,0,2698.5,0,2757.9,2811.4,2599.95
SBILIFE,0,1778.9,0,1813.0,1846.8,1616.18
HINDZINC,0,443.4,0,435.2,434.7,444.01
VEDL,0,437.2,0,413.6,434.3,421.09
VBL,0,480.1,0,493.9,516.0,530.54
HDFCLIFE,0,755.2,0,769.8,787.0,695.04
DIVISLAB,0,6440.0,0,6301.4,6248.5,6083.12
EICHERMOT,0,5646.9,0,5745.7,5990.5,5203.4
IRFC,0,132.3,0,129.9,124.36,135.32
HINDALCO,0,671.6,0,685.8,715.85,642.66
ADANIGREEN,0,1002.6,0,976.2,964.1,1013.46
PIDILITIND,0,2978.3,0,3023.2,3107.0,2934.95
LTIM,0,5343.7,1,5082.7,5293.0,5289.84
TVSMOTOR,0,3078.0,0,3148.3,3284.7,2603.22
BAJAJHLDNG,0,13227.0,0,14325.6,13265.0,12265.74
AMBUJACEM,0,614.6,0,603.1,581.0,545.54
BPCL,0,333.7,0,326.0,315.8,292.43
TECHM,0,1533.5,0,1455.0,1527.1,1567.78
SOLARINDS,0,13848.6,0,14261.2,14654.0,12290.81
BRITANNIA,0,5176.6,0,5334.0,5550.5,5160.37
PFC,0,423.6,0,415.6,399.3,414.64
CIPLA,0,1518.4,0,1545.6,1601.2,1479.68
GODREJCP,0,1267.7,0,1202.9,1261.7,1168.76
CHOLAFIN,0,1564.6,0,1453.4,1509.4,1431.46
LODHA,0,1316.7,0,1235.9,1264.4,1286.39
HDFCAMC,0,5540.9,0,5653.0,5892.0,4451.2
BANKBARODA,0,233.5,0,247.2,241.08,229.76
TORNTPHARM,0,3519.1,0,3703.4,3674.5,3270.75
TATAPOWER,0,402.6,0,396.9,383.25,385.89
PNB,0,110.9,0,108.9,105.22,99.64
ENRIN,0,3095.0,0,3192.0,3382.7,nan
MAXHEALTH,0,1204.0,0,1289.3,1221.4,1131.47
SHRIRAMFIN,0,656.7,0,643.6,620.85,618.37
GAIL,0,178.9,0,172.1,175.9,179.87
BOSCHLTD,0,37566.8,0,40484.3,39085.0,31888.23
APOLLOHOSP,0,7478.8,0,7624.5,7851.0,6969.4
SIEMENS,0,2953.2,0,3034.2,3164.6,4665.78
INDHOTEL,0,748.6,0,766.2,785.55,777.41
MAZDOCK,0,2974.4,0,2891.8,2755.7,2650.04
SHREECEM,0,32199.5,0,31519.7,30015.0,28598.98
MUTHOOTFIN,0,2506.3,0,2598.0,2693.7,2263.87
ABB,0,5358.7,0,5254.1,5100.5,5928.02
CUMMINSIND,0,3664.3,0,3743.0,3880.5,3161.93
MANKIND,0,2650.1,0,2477.9,2557.1,2511.1
TATACONSUM,0,1110.0,0,1050.3,1081.6,1027.81
POLYCAB,0,6713.0,0,6863.3,7071.5,6216.44
DRREDDY,1,1211.5,0,1235.0,1283.9,1231.43
CGPOWER,0,643.9,0,690.6,677.2,664.89
ZYDUSLIFE,1,940.8,0,964.0,1023.15,933.49
DIXON,0,17152.6,0,16289.6,17018.0,15560.98
UNIONBANK,0,138.7,0,131.8,133.04,123.49
IDBI,0,86.5,0,89.7,94.51,82.72
JINDALSTEL,0,941.7,0,964.7,996.2,915.84
HEROMOTOCO,0,4710.0,0,4852.7,5063.8,4125.0
MOTHERSON,0,89.6,0,92.5,94.97,97.19
CANBK,0,115.0,0,108.2,108.82,98.48
RECLTD,0,393.0,0,387.5,375.05,424.89
SWIGGY,0,387.4,0,402.9,425.65,nan
HAVELLS,0,1473.3,0,1502.6,1562.0,1566.24
ADANIENSOL,0,839.1,0,786.5,805.75,821.02
UNITDSPR,0,1368.6,0,1344.8,1311.3,1441.08
ICICIGI,0,2007.1,0,1897.7,1919.0,1860.91
BSE,0,2574.7,0,2487.9,2290.8,2063.54
MARICO,0,692.4,0,711.0,722.4,665.81
GMRAIRPORT,0,94.7,0,92.6,88.84,81.91
BAJAJHFL,0,117.5,0,115.2,113.44,121.38
INDUSTOWER,0,361.1,0,335.6,354.75,363.46
BHARTIHEXA,0,1692.7,0,1750.3,1859.6,1556.42
DABUR,0,491.8,0,504.1,518.6,498.97
WAAREEENER,0,3287.8,0,2959.8,3151.1,2717.76
ICICIPRULI,0,644.8,0,613.9,629.65,624.83
NAUKRI,0,1436.0,0,1325.7,1406.1,1482.25
JSWENERGY,0,541.6,0,541.1,521.45,543.36
INDIANB,0,636.0,0,648.4,668.05,564.8
LUPIN,0,1999.2,0,1898.3,1966.3,2023.2
POWERINDIA,0,18294.0,0,19298.9,19450.0,15049.87
POLICYBZR,0,1756.2,0,1808.5,1901.9,1760.45
NTPCGREEN,0,107.8,0,105.6,101.76,nan
SRF,0,3056.3,0,2986.9,2911.7,2789.96
PERSISTENT,0,5559.0,1,5205.1,5450.0,5667.55
HINDPETRO,0,415.7,0,407.0,390.25,374.82
PAYTM,0,1166.3,0,1203.8,1276.1,890.75
NHPC,0,85.4,0,83.7,79.6,81.39
SUZLON,0,64.4,0,62.3,57.43,60.39
IDEA,0,6.2,0,6.5,7.4,7.58
SBICARD,0,837.2,0,794.1,822.05,828.06
ASHOKLEY,0,120.7,0,124.9,131.01,113.53
OFSS,0,8948.4,0,8769.3,8750.5,9249.01
BHEL,0,233.6,0,228.3,216.51,228.79
ABCAPITAL,0,263.1,0,271.5,285.2,208.78
UNOMINDA,0,1168.5,0,1205.1,1283.4,1004.22
IOB,0,35.9,0,36.8,38.21,43.8
PRESTIGE,0,1754.0,0,1697.4,1649.1,1489.66
GVT&D,0,2577.3,0,2676.9,2756.1,1949.39
FORTIS,0,893.5,0,915.0,915.15,707.77
COROMANDEL,0,2603.5,0,2503.1,2389.9,2062.72
VMM,0,135.4,0,140.1,148.89,nan
LLOYDSME,0,1502.3,0,1454.0,1340.9,1283.72
ATGL,0,633.7,0,601.0,631.25,646.57
RVNL,0,351.4,0,342.2,321.65,387.36
ABBOTINDIA,0,34370.9,0,33516.4,31520.0,30023.43
GICRE,0,361.6,0,373.4,379.3,403.74
OIL,0,434.9,0,425.8,409.35,426.48
HDBFS,0,749.2,0,765.8,800.05,nan
FACT,0,914.0,0,949.1,1015.9,873.66
NYKAA,0,209.5,0,216.0,229.54,185.78
JSL,0,717.0,0,743.5,796.45,656.45
PATANJALI,0,1921.0,0,1874.8,1805.7,1797.43
ALKEM,0,5105.1,0,5217.8,5415.5,5078.96
TORNTPOWER,0,1366.4,0,1336.7,1282.5,1435.6
JSWINFRA,0,317.3,0,300.2,303.25,295.83
BERGEPAINT,0,573.0,0,558.6,534.55,515.86
GODREJPROP,0,2114.1,1,1978.7,2068.9,2316.17
MRF,0,138036.7,0,141602.0,146745.0,128144.98
NMDC,0,67.9,0,69.3,70.68,67.23
COLPAL,0,2192.2,0,2245.0,2282.8,2536.57
AUROPHARMA,0,1132.0,0,1103.3,1067.4,1168.88
SCHAEFFLER,0,4233.8,0,4118.5,3959.8,3599.26
YESBANK,0,19.7,0,19.1,19.55,19.18
OBEROIRLTY,0,1718.9,0,1675.7,1672.7,1805.38
INDUSINDBK,0,819.0,0,801.2,770.85,880.76
TIINDIA,0,2926.5,0,3015.7,3060.0,3075.46
UPL,0,743.7,0,725.0,722.8,616.71
PIIND,0,4079.0,0,3962.6,3896.2,3762.28
COFORGE,0,1785.7,0,1679.0,1764.0,1677.61
SUPREMEIND,0,4276.4,0,4392.8,4631.2,4081.32
SUNDARMFIN,0,4718.5,0,4890.0,4970.5,4703.23
IRCTC,0,753.2,0,743.4,721.85,761.91
PHOENIXLTD,0,1461.5,0,1502.0,1587.9,1586.53
MFSL,0,1548.3,0,1586.4,1651.2,1282.45
