ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1413.7,0,1437.4,1486.9,1353.35
HDFCBANK,0,969.5,0,984.1,1003.55,931.15
BHARTIARTL,0,1972.1,0,2010.4,2090.2,1817.77
TCS,0,2933.2,0,2981.2,3057.9,3381.36
ICICIBANK,0,1429.6,0,1408.4,1363.1,1361.95
SBIN,0,882.5,0,897.3,930.25,790.02
BAJFINANCE,0,1037.0,0,1055.7,1072.75,899.69
INFY,0,1417.4,0,1447.1,1500.2,1561.96
HINDUNILVR,0,2611.2,0,2603.8,2497.1,2395.18
LICI,0,872.2,0,916.0,899.9,852.81
LT,0,3787.9,0,3842.5,3972.8,3498.75
ITC,0,404.5,0,409.6,417.9,413.11
MARUTI,0,15814.1,0,16042.7,16311.0,12991.8
KOTAKBANK,0,2117.0,0,2242.5,2160.8,2047.75
M&M,0,3653.7,0,3515.7,3579.1,3088.76
HCLTECH,0,1452.5,0,1481.1,1522.1,1559.45
SUNPHARMA,0,1630.8,0,1653.6,1687.0,1682.95
AXISBANK,0,1176.3,0,1203.7,1246.3,1112.27
ULTRACEMCO,0,12568.0,0,12364.3,11931.0,11705.65
BAJAJFINSV,0,2058.9,0,2098.3,2140.2,1952.82
NTPC,0,331.4,0,344.8,339.15,332.65
TITAN,0,3574.3,0,3639.2,3717.0,3414.92
HAL,0,4627.5,0,4723.1,4724.5,4387.6
ONGC,0,242.8,0,246.9,250.54,240.84
ADANIPOWER,0,151.1,0,157.8,162.33,116.15
ADANIPORTS,0,1397.8,0,1475.3,1417.9,1296.31
ETERNAL,0,357.7,0,347.5,334.6,264.27
BEL,0,402.2,0,408.7,413.55,347.19
JSWSTEEL,0,1102.7,0,1123.8,1184.2,1025.81
ADANIENT,0,2426.8,0,2582.5,2494.4,2409.65
DMART,0,4450.8,0,4380.3,4220.9,4118.6
POWERGRID,0,278.0,0,291.9,288.25,287.48
BAJAJ-AUTO,0,9158.9,0,8859.4,9057.5,8332.41
WIPRO,0,238.2,0,251.1,242.38,259.05
NESTLEIND,0,1201.5,0,1229.2,1271.0,1161.72
COALINDIA,0,397.8,0,387.2,391.4,377.6
ASIANPAINT,0,2384.8,0,2428.2,2509.3,2350.39
TATASTEEL,0,168.6,0,172.3,181.81,151.55
INDIGO,0,5664.2,0,5751.9,5809.0,5292.19
IOC,0,146.8,0,149.4,154.52,136.49
HINDZINC,0,465.2,0,501.4,471.2,441.65
GRASIM,0,2778.5,0,2831.3,2932.9,2653.39
VEDL,0,472.2,0,483.0,502.45,426.16
JIOFIN,0,296.4,0,301.7,307.95,279.79
SBILIFE,0,1801.7,0,1841.2,1936.8,1692.3
DLF,0,742.4,0,754.9,774.05,743.11
EICHERMOT,0,6714.7,0,6827.3,7002.5,5633.64
HINDALCO,0,792.4,0,811.1,848.95,668.52
HYUNDAI,0,2460.0,0,2396.7,2298.7,2005.2
TVSMOTOR,0,3468.6,0,3533.8,3562.0,2828.81
DIVISLAB,0,6232.9,0,6357.0,6438.5,6132.98
TRENT,0,4989.1,0,4875.9,4725.4,5344.21
ADANIGREEN,0,1079.7,0,1056.9,1004.2,970.21
LTIM,0,5245.5,0,5377.7,5596.0,5123.22
IRFC,0,128.7,0,126.8,122.77,128.99
HDFCLIFE,0,778.3,0,764.9,747.0,719.02
VBL,0,439.2,0,448.5,454.15,496.72
PIDILITIND,0,1547.0,0,1485.2,1492.0,1473.22
TMPV,0,390.0,0,397.1,411.5,nan
BPCL,0,323.8,0,344.8,340.65,301.37
CHOLAFIN,0,1625.3,0,1667.6,1723.2,1502.83
BANKBARODA,0,256.9,0,263.1,276.95,232.32
BAJAJHLDNG,0,12154.3,0,12456.2,12787.0,12603.77
BRITANNIA,0,6134.3,0,6118.8,5861.0,5400.37
TATACAP,0,310.8,0,317.4,331.1,nan
PNB,0,112.2,0,114.9,121.13,101.68
AMBUJACEM,0,585.2,0,575.8,554.9,550.34
SHRIRAMFIN,0,679.2,0,694.2,723.7,627.6
PFC,0,415.4,0,408.5,394.6,401.54
TECHM,0,1494.3,0,1418.7,1447.4,1505.53
MUTHOOTFIN,0,3121.2,0,3315.5,3182.0,2491.82
TATAPOWER,0,381.9,0,387.8,398.65,381.15
SOLARINDS,0,14424.0,0,13632.7,13853.0,13124.0
CIPLA,0,1561.1,0,1642.2,1568.1,1492.82
TORNTPHARM,0,3702.6,0,3638.0,3576.5,3336.67
HDFCAMC,0,5821.6,0,5456.4,5646.5,4758.44
CUMMINSIND,0,4034.6,0,4122.8,4285.6,3294.1
CANBK,0,120.4,0,123.5,129.98,102.72
LODHA,0,1194.8,0,1134.1,1169.0,1253.64
GAIL,0,182.5,0,174.7,178.46,177.38
TATACONSUM,0,1113.0,0,1134.8,1168.9,1068.1
POLYCAB,0,7299.2,0,7439.4,7510.0,6298.5
MAXHEALTH,0,1134.5,0,1159.5,1179.7,1146.64
GODREJCP,0,1173.4,0,1151.2,1115.5,1177.49
INDIANB,0,769.1,0,793.6,852.9,604.93
CGPOWER,0,770.5,0,755.1,722.5,666.56
BOSCHLTD,0,40058.9,0,39369.3,38540.0,32957.69
ADANIENSOL,0,890.1,0,909.0,921.2,833.52
MAZDOCK,0,2987.1,0,2923.9,2780.4,2768.95
APOLLOHOSP,0,7660.7,0,7782.3,7880.5,7101.95
MOTHERSON,0,110.4,0,107.7,106.98,95.71
ENRIN,0,3340.3,0,3267.3,3101.3,nan
LGEINDIA,0,1553.0,0,1588.0,1654.1,nan
UNIONBANK,0,135.8,0,139.3,147.07,127.48
HEROMOTOCO,0,5370.7,0,5463.6,5609.5,4349.11
SIEMENS,0,3278.5,0,3222.8,3109.7,3134.3
IDBI,1,90.0,0,93.3,102.18,85.71
ABB,0,5387.3,0,5300.0,5175.5,5514.28
JINDALSTEL,0,995.2,1,999.9,1073.5,937.57
IDEA,0,8.4,0,8.9,9.44,7.65
DRREDDY,0,1297.8,0,1246.5,1289.4,1232.44
INDHOTEL,0,762.9,0,749.0,741.75,764.88
SHREECEM,0,30060.8,0,29553.9,28585.0,29382.35
WAAREEENER,0,3642.9,0,3371.1,3486.4,2824.76
ZYDUSLIFE,0,1038.9,0,1019.9,1001.25,943.75
INDUSTOWER,0,349.7,0,360.1,385.9,365.51
ICICIGI,0,1884.9,0,1925.5,2019.0,1860.3
MANKIND,0,2534.2,0,2491.8,2406.5,2468.52
SWIGGY,0,416.8,0,446.9,422.1,386.07
RECLTD,0,385.4,0,379.0,368.95,391.15
UNITDSPR,0,1294.6,0,1318.8,1351.8,1400.72
BSE,0,2292.2,0,2363.3,2419.7,2184.24
GMRAIRPORT,0,87.7,0,89.6,92.69,83.76
HINDPETRO,0,426.0,0,437.5,452.15,383.38
DIXON,0,16657.4,0,16245.3,15372.0,15625.1
JSWENERGY,0,516.3,0,548.7,536.35,513.08
MARICO,0,697.7,0,709.6,720.05,687.26
HAVELLS,0,1540.6,0,1513.2,1480.6,1534.96
BHARTIHEXA,0,1703.5,0,1758.1,1846.5,1626.51
PERSISTENT,0,5464.7,0,5600.7,5826.9,5516.83
BAJAJHFL,0,112.9,0,111.4,109.01,117.09
SRF,0,3005.3,0,3166.8,3027.7,2939.29
NAUKRI,0,1401.9,0,1324.8,1385.7,1415.93
DABUR,0,513.8,0,493.0,503.4,500.21
LUPIN,0,2017.3,0,1983.6,1918.7,1986.77
ICICIPRULI,0,619.3,0,609.2,600.5,607.58
SBICARD,0,882.3,0,955.0,905.75,866.2
NTPCGREEN,0,102.7,0,98.7,101.59,104.8
NHPC,0,82.2,0,87.9,84.63,82.28
PAYTM,0,1229.1,0,1257.5,1309.7,957.14
BHEL,0,229.9,0,242.9,237.34,226.96
ASHOKLEY,0,132.9,0,141.3,140.1,117.83
ABCAPITAL,0,292.0,0,299.2,312.6,230.58
POLICYBZR,0,1776.3,0,1658.8,1775.0,1716.99
FORTIS,0,1031.7,0,1099.6,1057.0,775.93
IOB,0,38.1,0,40.7,40.59,40.82
SUZLON,0,56.7,1,52.3,56.22,58.65
PRESTIGE,0,1642.3,0,1687.0,1758.2,1469.1
GVT&D,0,3196.0,0,3090.2,2968.2,2162.87
POWERINDIA,0,18163.0,0,17695.5,16956.0,16212.34
OFSS,0,9134.9,0,8942.4,8601.5,8620.16
NYKAA,0,242.2,0,249.7,256.86,201.94
YESBANK,0,22.2,0,23.8,22.73,19.46
GODREJPROP,0,2147.1,0,2207.8,2296.6,2156.13
LLOYDSME,0,1357.5,0,1272.4,1319.0,1330.5
UNOMINDA,0,1290.1,0,1256.7,1201.2,1056.12
VMM,0,140.1,0,151.5,146.97,126.14
RVNL,0,350.3,0,343.8,328.85,365.83
OIL,0,398.4,0,406.3,412.75,413.16
ATGL,0,654.3,0,643.4,621.0,628.99
GICRE,0,363.0,0,371.6,383.4,385.81
LTF,0,251.3,0,257.1,268.35,186.42
MRF,0,151446.5,0,154845.2,158195.0,133583.28
JSL,0,817.6,0,770.2,803.7,670.9
TORNTPOWER,0,1248.0,0,1274.1,1277.2,1371.6
COROMANDEL,0,2330.0,0,2275.2,2241.0,2158.81
NMDC,0,73.1,0,77.5,74.63,68.14
AUBANK,0,807.7,0,829.4,879.9,682.18
MOTILALOFS,0,998.8,0,1025.4,1091.3,800.86
ALKEM,0,5313.9,0,5406.6,5432.0,5070.58
PATANJALI,0,618.6,0,604.4,593.65,596.07
IDFCFIRSTB,0,73.3,0,75.2,79.2,66.91
