ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
SUMICHEM,0,nan,0,nan,nan,nan,nan,0
APLLTD,0,nan,0,nan,nan,nan,nan,0
APOLLO,0,431.2,0,416.6,394.3,293.17,398.77,0
ACE,0,932.5,0,969.7,1039.4,933.49,999.87,1
IEX,0,114.2,0,117.8,124.26,128.14,122.21,0
TATACOMM,0,nan,0,nan,nan,nan,nan,0
HUDCO,0,nan,0,nan,nan,nan,nan,0
COCHINSHIP,0,1476.2,0,1443.6,1392.4,1554.54,1399.16,0
REDINGTON,0,nan,0,nan,nan,nan,nan,0
SUNTV,0,nan,0,nan,nan,nan,nan,0
KAJARIACER,0,nan,0,nan,nan,nan,nan,0
GMDCLTD,0,606.0,0,590.0,562.55,592.24,578.32,0
HYUNDAI,0,nan,0,nan,nan,nan,nan,0
CHOLAFIN,0,nan,0,nan,nan,nan,nan,0
BPCL,0,297.3,0,304.7,310.15,329.17,312.1,0
IRFC,0,91.2,0,89.8,87.62,107.1,88.32,0
CANBK,0,131.5,0,122.5,125.65,135.57,126.61,0
ITCHOTELS,0,175.1,0,170.0,159.92,179.06,171.57,0
ABSLAMC,0,1123.7,0,1079.8,1017.0,899.25,1072.33,0
STLTECH,0,602.8,0,570.7,564.15,259.02,535.21,0
CDSL,0,1313.3,0,1392.9,1333.1,1367.19,1383.64,0
METROBRAND,0,nan,0,nan,nan,nan,nan,0
GODREJCP,0,nan,0,nan,nan,nan,nan,0
LUPIN,0,2360.3,0,2479.2,2370.5,2198.61,2449.38,0
GVT&D,0,nan,0,nan,nan,nan,nan,0
RECLTD,0,372.1,0,364.7,361.6,351.34,356.62,0
NYKAA,0,nan,0,nan,nan,nan,nan,0
AUROPHARMA,0,nan,0,nan,nan,nan,nan,0
FEDERALBNK,0,330.0,0,337.8,354.3,278.6,343.19,0
SRF,0,nan,0,nan,nan,nan,nan,0
BAJAJHFL,0,nan,0,nan,nan,nan,nan,0
SAIL,0,172.8,0,168.7,161.45,158.24,163.58,0
BERGEPAINT,0,nan,0,nan,nan,nan,nan,0
LINDEINDIA,0,nan,0,nan,nan,nan,nan,0
MOTILALOFS,0,1002.0,0,965.4,871.95,855.83,953.25,0
MFSL,0,nan,0,nan,nan,nan,nan,0
APLAPOLLO,0,nan,0,nan,nan,nan,nan,0
RELIANCE,0,1334.7,0,1316.5,1278.0,1406.76,1297.48,0
HDFCBANK,0,789.0,0,773.6,742.8,865.49,785.3,0
SUNPHARMA,0,nan,0,nan,nan,nan,nan,0
INFY,0,1010.9,0,1087.4,1040.9,1333.02,1075.17,0
ADANIPOWER,0,232.4,0,225.8,213.66,175.55,217.48,0
NESTLEIND,0,1389.1,0,1420.0,1443.5,1310.81,1441.24,0
ADANIGREEN,0,1561.2,0,1500.3,1395.1,1138.25,1508.32,0
GRASIM,0,3052.9,0,3200.5,3089.4,2874.18,3121.86,0
INDIGO,0,5364.0,0,5225.2,4985.0,4958.54,5168.2,0
