ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
TATACHEM,0,nan,0,nan,nan,nan,nan,0
HBLENGINE,0,nan,0,nan,nan,nan,nan,0
HATSUN,0,nan,0,nan,nan,nan,nan,0
ZYDUSWELL,0,nan,0,nan,nan,nan,nan,0
ACMESOLAR,0,nan,0,nan,nan,nan,nan,0
GRINDWELL,0,nan,0,nan,nan,nan,nan,0
CGCL,0,nan,0,nan,nan,nan,nan,0
PAGEIND,0,nan,0,nan,nan,nan,nan,0
POONAWALLA,0,nan,0,nan,nan,nan,nan,0
MEDANTA,0,nan,0,nan,nan,nan,nan,0
HSCL,0,nan,0,nan,nan,nan,nan,0
STARHEALTH,0,nan,0,nan,nan,nan,nan,0
HONAUT,0,nan,0,nan,nan,nan,nan,0
KIMS,0,nan,0,nan,nan,nan,nan,0
LALPATHLAB,0,nan,0,nan,nan,nan,nan,0
CUPID,0,nan,0,nan,nan,nan,nan,0
SAILIFE,0,nan,0,nan,nan,nan,nan,0
ICICIPRULI,0,nan,0,nan,nan,nan,nan,0
PRESTIGE,0,nan,0,nan,nan,nan,nan,0
TORNTPOWER,0,nan,0,nan,nan,nan,nan,0
ALKEM,0,nan,0,nan,nan,nan,nan,0
GODREJPROP,0,nan,0,nan,nan,nan,nan,0
COROMANDEL,0,nan,0,nan,nan,nan,nan,0
RBLBANK,0,nan,0,nan,nan,nan,nan,0
WIPRO,0,nan,0,nan,nan,nan,nan,0
JIOFIN,0,nan,0,nan,nan,nan,nan,0
PIDILITIND,0,nan,0,nan,nan,nan,nan,0
IDEA,0,nan,0,nan,nan,nan,nan,0
POLYCAB,0,nan,0,nan,nan,nan,nan,0
TMPV,0,nan,0,nan,nan,nan,nan,0
BOSCHLTD,0,nan,0,nan,nan,nan,nan,0
CIPLA,0,nan,0,nan,nan,nan,nan,0
GODREJCP,0,nan,0,nan,nan,nan,nan,0
HEROMOTOCO,0,nan,0,nan,nan,nan,nan,0
INDIAMART,0,nan,0,nan,nan,nan,nan,0
ASHOKLEY,0,nan,0,nan,nan,nan,nan,0
DRREDDY,0,nan,0,nan,nan,nan,nan,0
RECLTD,0,nan,0,nan,nan,nan,nan,0
PERSISTENT,0,nan,0,nan,nan,nan,nan,0
DIXON,0,nan,0,nan,nan,nan,nan,0
COFORGE,0,nan,0,nan,nan,nan,nan,0
RELIANCE,0,nan,0,nan,nan,nan,nan,0
BHARTIARTL,0,nan,0,nan,nan,nan,nan,0
INFY,0,nan,0,nan,nan,nan,nan,0
SUNPHARMA,0,nan,0,nan,nan,nan,nan,0
MARUTI,0,nan,0,nan,nan,nan,nan,0
KOTAKBANK,0,nan,0,nan,nan,nan,nan,0
POWERGRID,0,nan,0,nan,nan,nan,nan,0
TVSMOTOR,0,nan,0,nan,nan,nan,nan,0
SBILIFE,0,nan,0,nan,nan,nan,nan,0
