ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1508.4,0,1529.1,1545.0,1397.32,1544.92,1
HDFCBANK,0,969.5,0,978.7,1000.3,957.55,999.08,1
BHARTIARTL,0,2147.1,0,2115.9,2053.2,1892.77,2089.0,0
TCS,0,3103.7,0,3151.5,3191.9,3240.92,3187.99,0
ICICIBANK,0,1343.0,0,1359.5,1360.0,1383.17,1381.1,0
SBIN,0,993.5,0,978.5,963.25,826.34,962.88,1
INFY,0,1532.3,0,1560.1,1598.0,1516.24,1587.02,0
BAJFINANCE,0,1053.5,0,999.0,1006.4,939.59,1024.24,0
LT,0,3921.2,0,3980.7,4003.9,3595.93,4017.25,0
LICI,0,897.8,0,882.9,858.35,866.37,871.09,0
HINDUNILVR,0,2438.5,0,2393.2,2305.6,2390.13,2388.55,0
MARUTI,0,15442.7,0,15687.8,16248.0,13579.7,16106.8,1
ITC,0,413.9,0,409.4,402.9,410.74,402.73,0
HCLTECH,0,1602.3,0,1630.3,1672.4,1540.96,1656.53,0
M&M,0,3574.1,0,3772.2,3665.2,3201.72,3686.63,0
SUNPHARMA,0,1751.4,0,1774.4,1807.2,1685.77,1803.37,1
KOTAKBANK,1,2046.6,0,2087.1,2180.2,2084.55,2141.98,1
AXISBANK,0,1232.3,0,1252.4,1272.7,1152.72,1274.76,0
TITAN,0,3742.4,0,3909.4,3844.8,3490.57,3842.64,1
ULTRACEMCO,0,11889.0,0,11717.9,11472.0,11803.39,11546.7,0
BAJAJFINSV,0,2155.9,0,2119.9,2065.8,2002.44,2069.37,0
ADANIPORTS,0,1457.9,0,1536.9,1504.0,1356.77,1505.8,0
NTPC,0,331.8,0,327.4,322.6,332.67,323.49,0
ONGC,0,237.7,0,245.7,238.41,235.5,241.12,0
HAL,0,4575.3,0,4467.0,4320.8,4522.69,4416.27,0
BEL,0,413.4,0,404.8,387.5,370.15,401.07,0
WIPRO,0,249.7,0,253.6,259.25,250.89,255.75,0
ADANIENT,0,2381.0,0,2323.2,2277.7,2414.87,2240.56,1
ADANIPOWER,0,151.5,0,147.3,140.58,123.88,143.57,0
JSWSTEEL,0,1186.3,0,1158.7,1105.4,1062.33,1137.62,0
ASIANPAINT,0,2957.0,0,2900.5,2779.4,2432.31,2888.38,0
ETERNAL,0,311.5,0,303.1,290.95,276.13,293.92,0
TMPV,0,365.4,0,358.5,346.65,nan,353.23,0
BAJAJ-AUTO,0,8691.9,0,8829.3,9053.5,8412.0,9048.1,1
DMART,0,4037.6,0,3961.6,3830.8,4173.92,3912.14,0
POWERGRID,0,276.2,0,272.3,264.8,281.95,267.45,0
COALINDIA,0,385.4,0,372.6,384.0,372.01,379.19,0
NESTLEIND,0,1265.9,0,1248.3,1215.0,1187.1,1236.67,0
IOC,0,170.7,0,167.7,161.75,143.52,162.75,0
HINDZINC,0,479.0,0,494.0,522.65,449.96,499.72,0
TATASTEEL,0,171.1,0,168.0,166.38,158.68,165.79,1
VEDL,0,501.8,0,536.4,529.05,442.72,526.53,1
SBILIFE,0,1946.3,0,2037.2,2006.9,1777.16,1996.68,0
EICHERMOT,0,6872.5,0,7006.5,7256.0,5951.43,7143.05,0
HYUNDAI,0,2443.2,0,2386.4,2342.3,2101.3,2338.49,1
GRASIM,0,2821.3,1,2687.4,2797.8,2709.36,2743.84,0
JIOFIN,0,310.0,0,304.1,298.45,288.05,300.25,0
LTIM,0,5957.4,0,6075.0,6294.5,5151.58,6214.65,0
INDIGO,0,5339.9,0,5142.2,4819.0,5515.03,5331.1,0
HINDALCO,0,831.2,0,794.6,824.35,703.43,815.48,0
TVSMOTOR,0,3459.5,0,3525.9,3637.4,3010.06,3627.88,1
DLF,0,735.8,0,719.8,693.65,745.36,704.13,0
DIVISLAB,0,6643.5,0,6530.1,6430.0,6244.11,6406.15,1
ADANIGREEN,0,1075.0,0,1048.5,1018.8,981.81,1015.54,1
HDFCLIFE,0,742.4,0,779.0,775.2,741.43,764.43,0
VBL,0,454.5,0,463.9,478.5,484.45,477.72,1
SHRIRAMFIN,0,811.4,0,865.1,847.15,669.05,842.31,1
BPCL,0,375.1,0,367.6,351.3,312.76,356.56,0
MUTHOOTFIN,0,3587.7,0,3659.0,3734.2,2712.68,3759.85,0
PIDILITIND,0,1520.0,0,1497.2,1467.4,1481.96,1468.47,0
IRFC,0,119.3,0,116.8,113.29,126.55,114.57,0
BANKBARODA,0,280.8,0,300.2,285.0,244.3,289.62,0
CHOLAFIN,0,1637.3,0,1655.1,1719.4,1568.7,1716.65,0
TRENT,0,4285.9,0,4189.0,4047.5,5127.91,4152.16,0
BRITANNIA,0,5766.7,0,6002.6,5847.0,5557.33,5860.4,0
TECHM,0,1505.3,0,1531.6,1568.2,1481.8,1553.07,0
TATACAP,0,315.2,0,317.3,326.05,nan,324.34,0
TMCV,0,331.6,0,346.1,372.8,nan,362.63,0
PNB,0,126.2,0,123.2,117.57,105.98,120.48,0
CANBK,0,142.8,0,152.3,146.8,111.51,147.76,0
AMBUJACEM,0,558.5,0,548.6,536.1,556.39,537.04,0
TORNTPHARM,0,3611.6,0,3685.4,3799.0,3423.71,3760.53,0
MOTHERSON,0,109.4,0,112.3,119.8,98.68,117.14,1
CUMMINSIND,0,4284.7,0,4373.0,4531.9,3545.35,4499.4,0
BAJAJHLDNG,0,12014.8,0,11700.2,10984.0,12687.15,11151.8,0
CIPLA,0,1554.1,0,1534.2,1512.3,1505.84,1511.22,1
IDEA,0,9.5,0,10.0,11.25,7.86,10.51,0
TATAPOWER,0,396.1,0,388.7,380.15,386.76,383.13,0
ADANIENSOL,0,941.4,0,1011.1,999.6,869.05,980.79,0
HEROMOTOCO,0,6363.5,0,6229.8,5979.5,4647.41,6173.55,0
GODREJCP,0,1090.6,0,1162.0,1147.9,1177.17,1132.52,1
UNIONBANK,0,146.6,0,157.1,150.53,134.64,151.77,0
HDFCAMC,0,2678.5,1,2529.9,2664.7,2502.92,2607.5,0
SIEMENS,0,3381.5,0,3302.4,3196.5,3113.45,3270.99,0
PFC,0,362.2,0,354.6,342.55,394.47,351.2,0
TATACONSUM,0,1114.8,0,1137.6,1142.1,1096.68,1152.44,0
SOLARINDS,0,13343.7,0,13044.6,12458.0,13776.64,12836.0,0
ABB,0,4957.2,0,5047.0,5242.5,5400.64,5156.95,1
GAIL,0,178.2,0,174.3,168.95,179.25,170.91,0
BSE,0,2952.6,0,2850.7,2698.8,2327.83,2775.93,0
BOSCHLTD,0,38187.3,0,37471.5,36880.0,34158.67,36610.5,1
POLYCAB,0,7613.7,0,7433.6,7218.5,6539.08,7262.7,0
INDUSTOWER,0,382.4,0,391.9,410.35,373.54,404.26,0
LODHA,0,1150.3,0,1122.6,1080.5,1251.53,1102.2,0
LGEINDIA,0,1677.7,0,1639.3,1571.0,nan,1605.2,0
DRREDDY,0,1222.2,0,1241.5,1273.5,1231.59,1266.46,1
MAXHEALTH,0,1154.4,0,1126.5,1087.9,1155.16,1099.21,0
INDIANB,0,856.2,0,832.0,782.65,660.38,817.98,0
CGPOWER,0,693.5,0,679.7,666.5,681.23,663.72,0
UNITDSPR,0,1375.1,0,1401.7,1437.2,1401.32,1438.69,0
INDHOTEL,0,708.7,0,750.0,729.0,757.21,732.43,0
GMRAIRPORT,0,106.7,0,103.7,98.16,88.05,103.04,0
ENRIN,0,3255.6,0,3148.9,2905.4,nan,3073.25,0
JINDALSTEL,0,1064.1,0,1040.5,1012.9,967.75,1017.38,0
IDBI,0,94.3,0,99.7,95.15,89.58,97.27,0
APOLLOHOSP,0,7315.0,0,7216.4,7009.5,7216.38,7165.45,0
MAZDOCK,0,2687.6,0,2610.1,2467.5,2834.68,2575.71,0
PERSISTENT,0,6650.5,0,6475.1,6204.0,5547.18,6334.25,0
ICICIGI,0,2033.4,0,1999.4,1939.7,1888.95,1965.93,0
BHEL,0,296.0,0,288.5,276.5,239.03,279.76,0
HINDPETRO,0,476.5,0,466.9,448.05,400.37,450.12,0
LUPIN,0,1995.1,0,2028.1,2081.8,1976.99,2077.74,1
SHREECEM,0,27144.0,0,26719.3,26080.0,29346.13,26238.5,0
ASHOKLEY,0,148.0,0,152.5,160.33,124.45,159.94,1
MARICO,0,747.0,0,705.5,724.7,699.8,722.49,0
SWIGGY,0,419.8,0,407.2,401.2,382.11,394.62,0
ZYDUSLIFE,0,962.3,0,948.2,922.55,942.24,931.48,0
ABCAPITAL,0,336.6,0,345.5,354.45,257.85,356.26,0
ICICIPRULI,0,600.0,0,611.2,635.85,608.98,622.9,0
RECLTD,0,362.3,0,355.0,344.0,381.47,350.5,0
POLICYBZR,0,1777.5,0,1829.7,1948.1,1737.92,1887.82,0
GROWW,0,130.2,0,139.7,145.45,nan,151.79,0
MANKIND,0,2271.4,0,2232.1,2166.8,2424.83,2199.62,0
DABUR,0,498.0,0,516.0,501.75,497.23,507.72,0
HAVELLS,0,1473.3,0,1447.4,1402.4,1517.48,1420.97,0
SRF,0,2968.7,0,2816.3,2943.7,2968.48,2886.74,0
NAUKRI,0,1399.4,0,1330.3,1343.5,1387.48,1367.87,0
POWERINDIA,0,21628.0,0,20761.2,19230.0,17589.48,20498.6,0
BHARTIHEXA,0,1816.8,0,1772.4,1697.8,1693.55,1731.77,0
WAAREEENER,0,3158.8,0,3068.2,2895.4,2961.32,3004.71,0
SBICARD,0,917.2,0,899.6,873.2,881.08,872.31,1
PAYTM,0,1264.5,0,1347.2,1280.5,1037.4,1325.12,0
JSWENERGY,0,492.0,0,478.0,457.8,512.34,467.06,0
