ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1424.8,0,1387.0,1415.0,1334.27
HDFCBANK,0,985.1,1,952.2,976.9,914.73
BHARTIARTL,0,1956.4,0,1891.1,1941.1,1770.97
TCS,0,3188.9,0,3095.9,3176.7,3547.43
ICICIBANK,0,1440.2,0,1424.2,1421.7,1351.71
SBIN,0,822.7,0,833.8,854.35,781.11
INFY,0,1462.1,0,1490.3,1540.6,1638.98
BAJFINANCE,0,949.5,0,970.1,996.5,857.28
HINDUNILVR,0,2545.9,0,2656.6,2586.8,2373.45
LICI,0,906.7,0,890.7,889.4,854.31
ITC,0,401.0,0,421.4,411.55,419.13
LT,0,3544.1,0,3591.5,3686.0,3489.83
MARUTI,0,15040.5,0,15300.7,15817.0,12347.63
M&M,0,3397.4,0,3497.7,3642.2,3025.25
KOTAKBANK,0,1966.6,0,1995.0,2054.6,2004.64
HCLTECH,0,1500.3,0,1445.9,1493.8,1623.76
SUNPHARMA,1,1570.5,0,1593.5,1648.6,1702.68
ULTRACEMCO,0,12210.4,0,12770.8,12626.0,11634.16
AXISBANK,0,1080.7,0,1096.4,1133.0,1102.3
BAJAJFINSV,0,1999.8,0,2030.3,2069.2,1897.37
NTPC,0,340.0,0,326.9,336.95,332.71
HAL,0,4606.8,0,4695.9,4856.8,4327.85
TITAN,0,3685.8,0,3632.1,3511.3,3396.35
DMART,0,4528.6,0,4822.6,4760.3,4030.84
ETERNAL,0,313.0,0,319.8,337.85,nan
ADANIPORTS,0,1343.5,0,1365.0,1412.8,1270.1
BEL,0,385.1,0,394.0,409.9,333.29
ONGC,0,240.4,0,238.8,235.59,240.64
ADANIENT,0,2408.2,0,2331.9,2402.0,2399.59
JSWSTEEL,0,1062.8,0,1080.1,1121.1,1000.25
WIPRO,1,244.2,0,248.8,256.93,265.01
POWERGRID,0,275.8,0,279.9,289.1,290.89
TATAMOTORS,0,678.9,0,692.2,711.2,694.36
BAJAJ-AUTO,0,8684.3,0,8900.4,9075.0,8302.99
ADANIPOWER,0,593.0,0,610.1,631.35,547.86
COALINDIA,0,384.1,0,389.4,393.15,376.61
ASIANPAINT,0,2460.4,0,2558.0,2478.7,2339.98
NESTLEIND,0,1156.6,0,1176.0,1209.1,1143.09
HYUNDAI,0,2439.5,0,2521.3,2720.8,1918.88
INDIGO,0,5931.7,0,5825.1,5715.5,5133.85
TATASTEEL,0,162.4,0,165.3,172.03,147.37
IOC,0,140.0,0,142.1,147.15,134.49
JIOFIN,0,325.4,0,320.7,317.35,281.6
GRASIM,0,2749.1,0,2788.6,2878.8,2621.48
DLF,0,743.1,0,758.3,783.1,754.77
HINDZINC,0,432.1,0,442.8,454.85,439.46
EICHERMOT,0,6531.1,0,6654.7,6924.5,5362.67
TRENT,0,5444.0,0,5341.3,5144.0,5625.89
SBILIFE,0,1778.9,0,1860.4,1821.8,1642.14
VEDL,0,429.0,0,439.1,455.65,422.78
HDFCLIFE,0,810.8,0,793.1,784.6,702.9
IRFC,0,122.9,0,125.2,129.29,133.39
TVSMOTOR,0,3350.1,0,3423.7,3546.6,2693.65
HINDALCO,0,721.5,0,733.7,750.15,650.12
LTIM,0,5193.2,0,5307.2,5524.5,5225.23
DIVISLAB,0,6314.1,0,6199.3,6112.0,6097.79
ADANIGREEN,0,933.6,0,952.8,978.9,977.38
VBL,0,497.3,0,487.3,473.55,519.8
PIDILITIND,0,2993.0,0,3038.9,3054.2,2941.04
BAJAJHLDNG,0,13678.9,0,13095.1,13467.0,12492.99
