ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,1,1356.0,0,1374.4,1416.8,1346.13
HDFCBANK,0,953.5,0,968.2,1002.55,927.0
BHARTIARTL,0,1903.4,0,1936.4,2012.0,1803.71
TCS,0,2867.2,0,2922.0,2962.2,3408.75
ICICIBANK,0,1370.6,0,1388.8,1436.6,1358.71
SBIN,0,852.5,0,864.6,889.15,785.83
BAJFINANCE,0,999.3,0,1022.8,1070.1,888.65
HINDUNILVR,0,2611.2,1,2502.1,2603.7,2388.84
INFY,0,1517.1,0,1501.1,1441.1,1597.52
LICI,0,872.2,0,917.1,885.5,852.36
LT,0,3675.0,0,3735.1,3839.4,3489.8
ITC,1,394.0,1,399.2,412.15,414.26
MARUTI,0,15706.2,0,15945.3,16401.0,12843.75
M&M,0,3653.7,1,3469.6,3647.2,3073.24
KOTAKBANK,0,2097.6,0,2131.8,2205.8,2036.04
HCLTECH,0,1413.4,0,1441.8,1486.2,1569.99
SUNPHARMA,0,1592.3,0,1619.6,1679.1,1687.71
AXISBANK,0,1126.3,0,1150.4,1200.2,1107.11
ULTRACEMCO,0,12602.1,0,12416.6,12370.0,11687.86
BAJAJFINSV,0,1998.1,0,2023.1,2083.7,1937.59
NTPC,0,331.4,0,344.8,341.0,332.24
HAL,0,4627.5,0,4723.1,4878.5,4367.44
TITAN,0,3466.1,0,3535.4,3674.8,3404.18
ADANIPOWER,0,141.8,1,148.7,165.98,114.26
ADANIPORTS,0,1393.1,0,1420.7,1479.4,1288.89
ETERNAL,0,328.4,0,336.1,342.65,262.42
ONGC,0,235.1,0,239.2,247.69,240.61
BEL,0,389.8,0,398.1,412.8,343.33
ADANIENT,0,2423.3,0,2497.3,2549.4,2410.14
JSWSTEEL,0,1102.7,0,1123.8,1163.3,1018.41
DMART,0,4492.7,0,4402.3,4302.5,4103.67
POWERGRID,0,277.5,0,291.9,289.75,287.97
WIPRO,0,238.2,0,256.3,240.9,260.37
BAJAJ-AUTO,0,9158.9,0,8827.2,9150.5,8319.33
NESTLEIND,0,1186.8,0,1220.0,1289.5,1155.89
ASIANPAINT,1,2318.2,0,2372.9,2507.8,2343.61
COALINDIA,0,397.8,0,392.7,388.8,376.91
INDIGO,0,5910.5,0,5697.3,5848.0,5250.42
TATASTEEL,0,165.8,0,167.7,172.22,150.29
HINDZINC,0,465.2,0,480.6,500.25,440.45
IOC,0,146.5,0,149.4,152.91,135.9
JIOFIN,0,296.4,0,301.7,309.3,279.58
GRASIM,0,2894.5,0,2756.2,2836.2,2641.02
EICHERMOT,0,6691.8,0,6809.0,7042.5,5577.12
HYUNDAI,0,2578.6,0,2498.7,2346.8,1990.13
DLF,0,724.5,0,739.0,767.95,744.34
VEDL,0,446.1,0,457.9,474.05,424.24
SBILIFE,0,1863.0,0,1770.7,1844.1,1679.01
DIVISLAB,0,6187.3,0,6325.4,6621.5,6116.59
ADANIGREEN,0,1005.6,0,1099.9,1036.7,970.16
TVSMOTOR,0,3410.0,0,3478.9,3654.0,2792.75
HINDALCO,0,731.7,0,747.7,772.8,661.72
TRENT,0,4989.1,0,4875.9,4814.4,5414.04
LTIM,0,5263.9,0,5398.8,5605.0,5144.89
IRFC,0,130.4,0,127.9,123.52,130.79
HDFCLIFE,0,782.6,0,769.7,745.95,715.24
PIDILITIND,0,1547.0,0,1478.8,1542.7,1471.15
VBL,1,434.1,0,443.8,461.55,502.08
BRITANNIA,0,6134.3,1,5834.0,6083.0,5362.33
TATAMOTORS,0,519.4,0,478.7,396.6,681.38
BPCL,0,323.8,0,331.5,335.85,299.71
TATACAP,-1,-1,-1,-1,330.7,nan
BAJAJHLDNG,0,12962.2,1,11856.7,12655.0,12561.46
AMBUJACEM,0,592.2,0,582.6,563.6,549.63
CHOLAFIN,0,1553.1,0,1594.8,1654.3,1489.35
BANKBARODA,0,251.2,0,256.6,264.5,231.08
MUTHOOTFIN,0,3121.2,0,3190.1,3334.5,2460.87
PNB,0,110.2,0,112.4,113.7,101.15
PFC,0,395.0,0,413.1,396.45,402.79
TECHM,0,1510.0,0,1476.8,1447.6,1527.24
TATAPOWER,0,379.7,0,386.3,397.8,380.79
CIPLA,1,1493.9,0,1519.3,1577.6,1489.4
SOLARINDS,0,14424.0,0,13513.5,14058.0,12994.61
SHRIRAMFIN,0,637.0,0,650.5,675.5,623.99
HDFCAMC,0,5821.6,0,5456.4,5715.5,4712.44
TORNTPHARM,0,3702.6,0,3638.0,3584.3,3329.99
CGPOWER,0,784.0,0,768.6,757.7,666.51
LODHA,0,1194.8,0,1128.6,1186.9,1259.25
GAIL,0,182.5,0,173.6,177.6,177.44
MAXHEALTH,0,1110.9,0,1139.2,1202.7,1145.51
GODREJCP,0,1173.4,0,1151.2,1132.2,1176.55
CANBK,0,120.0,0,122.9,125.49,101.78
TATACONSUM,0,1087.8,0,1111.2,1166.0,1060.9
BOSCHLTD,0,40058.9,0,39369.3,38755.0,32792.98
MAZDOCK,0,3009.6,0,2923.9,2818.3,2750.8
POLYCAB,0,7299.2,0,7439.4,7439.5,6286.48
ADANIENSOL,0,882.8,0,905.9,929.7,829.29
APOLLOHOSP,0,7559.0,0,7684.4,7901.5,7084.84
LGEINDIA,-1,-1,-1,-1,1668.0,nan
MOTHERSON,0,110.4,0,107.7,104.7,95.63
HEROMOTOCO,0,5280.6,0,5383.0,5592.5,4302.14
ENRIN,0,3379.9,0,3297.8,3116.7,nan
SIEMENS,0,3307.8,0,3234.5,3121.2,3155.78
ABB,0,5387.3,0,5300.0,5202.0,5560.71
CUMMINSIND,0,4137.2,0,4055.0,3974.9,3264.87
SHREECEM,0,30855.1,0,30303.9,29690.0,29295.53
UNIONBANK,0,130.2,0,133.5,136.69,126.65
INDIANB,0,730.2,0,746.5,782.35,595.37
INDHOTEL,0,762.9,0,749.0,735.4,768.56
DRREDDY,0,1297.8,0,1277.4,1255.9,1234.58
WAAREEENER,0,3645.0,0,3359.6,3535.3,2804.8
SWIGGY,0,416.8,0,428.3,432.15,389.43
JINDALSTEL,0,995.2,0,1046.6,1007.6,935.05
MANKIND,0,2572.9,0,2522.8,2476.6,2482.48
BSE,0,2246.9,0,2336.1,2485.6,2163.09
DIXON,0,17849.7,0,16442.5,16700.0,15699.78
ICICIGI,0,1854.7,0,1906.3,2001.0,1860.86
RECLTD,0,390.2,0,383.8,374.95,399.67
ZYDUSLIFE,0,1038.9,0,1019.9,987.65,942.64
IDBI,0,96.2,0,89.1,91.72,85.08
UNITDSPR,0,1281.3,1,1307.5,1361.4,1409.21
HINDPETRO,0,426.0,0,437.5,448.6,381.71
IDEA,0,7.8,0,8.2,8.7,7.61
JSWENERGY,0,516.3,0,548.7,540.8,515.89
GMRAIRPORT,0,86.8,0,86.6,90.15,83.33
MARICO,1,697.7,0,709.6,735.15,684.7
SRF,0,2993.9,0,3057.5,3169.4,2914.17
HAVELLS,0,1540.6,0,1513.2,1491.5,1540.16
BAJAJHFL,0,112.9,0,111.4,109.43,117.55
PERSISTENT,0,5280.9,0,5445.6,5755.7,5532.76
BHARTIHEXA,0,1618.8,0,1675.1,1816.2,1616.22
INDUSTOWER,0,333.9,0,359.1,343.0,364.72
DABUR,0,513.8,1,487.1,508.35,500.2
LUPIN,0,2052.3,0,2008.7,1940.0,1999.35
SBICARD,0,877.6,0,897.4,927.0,859.6
NAUKRI,0,1412.4,0,1308.5,1328.3,1427.68
NHPC,0,82.2,0,89.1,86.74,82.09
ICICIPRULI,0,619.3,0,609.2,595.75,609.41
NTPCGREEN,0,102.7,0,101.2,100.01,105.57
FORTIS,0,1016.8,0,1042.3,1084.9,765.63
BHEL,0,229.9,0,243.2,232.62,226.76
PAYTM,0,1185.3,0,1219.0,1285.3,947.76
ASHOKLEY,0,132.9,0,141.3,134.51,117.04
POWERINDIA,0,19113.1,0,18509.7,17439.0,16148.45
ABCAPITAL,0,280.4,0,288.6,299.3,226.75
POLICYBZR,0,1808.9,0,1760.3,1646.9,1730.43
IOB,0,38.1,0,40.7,38.83,41.16
OFSS,0,8550.1,0,9227.9,8780.5,8724.23
GVT&D,0,2863.3,0,3131.4,2959.6,2136.5
NYKAA,0,242.2,0,249.7,261.14,199.32
SUZLON,0,56.7,0,55.5,52.92,58.88
PRESTIGE,0,1546.2,0,1598.5,1706.2,1465.94
YESBANK,0,22.2,0,24.0,22.25,19.36
UNOMINDA,0,1326.3,0,1281.5,1217.8,1051.6
RVNL,0,355.7,0,347.9,331.65,368.56
VMM,0,140.1,0,151.5,148.43,124.96
LLOYDSME,0,1357.5,0,1267.0,1323.4,1330.99
ATGL,0,673.0,0,655.1,619.8,632.23
OIL,0,395.3,0,404.7,408.9,414.16
GICRE,0,361.0,0,369.2,383.6,387.35
GODREJPROP,0,2028.5,0,2093.4,2236.2,2169.18
TORNTPOWER,0,1222.5,0,1254.9,1311.8,1376.35
LTF,0,245.4,0,253.3,266.26,182.51
ALKEM,0,5313.9,0,5395.6,5581.5,5070.43
NMDC,0,73.1,0,74.6,74.91,67.79
JSL,0,817.6,0,757.8,791.6,667.27
MRF,0,146648.9,0,150275.1,155940.0,132558.83
JSWINFRA,0,321.5,0,314.3,297.2,296.14
AUROPHARMA,0,1047.6,0,1075.2,1101.0,1137.23
PATANJALI,0,618.6,0,604.4,587.85,596.72
COROMANDEL,0,2344.3,0,2286.7,2146.6,2150.62
BERGEPAINT,0,550.0,0,516.5,544.9,527.01
ABBOTINDIA,0,31246.7,0,30720.9,29805.0,30512.5
COLPAL,0,2305.0,0,2224.9,2295.3,2444.81
OBEROIRLTY,1,1566.4,0,1611.9,1700.5,1718.75
TIINDIA,0,3314.3,0,3243.4,3136.4,2987.46
SCHAEFFLER,0,4247.7,0,4133.9,3877.5,3705.0
HDBFS,0,770.9,0,758.9,730.15,nan
PHOENIXLTD,0,1552.2,0,1597.0,1687.8,1570.63
MOTILALOFS,0,922.8,0,953.1,1004.65,798.25
BHARATFORG,0,1278.0,0,1191.6,1241.6,1181.68
AUBANK,0,748.0,0,766.8,792.45,673.15
COFORGE,0,1623.0,0,1669.3,1734.9,1671.81
FACT,0,935.7,0,915.6,892.95,875.93
IDFCFIRSTB,0,69.9,0,71.3,71.88,66.47
INDUSINDBK,0,773.3,0,730.6,751.0,834.07
NAM-INDIA,0,821.1,0,851.1,913.3,709.36
IRCTC,0,728.0,1,699.1,719.3,743.91
BANKINDIA,0,118.6,0,121.7,123.11,109.62
BDL,0,1620.3,0,1580.0,1540.0,1493.56
TATACOMM,0,1697.3,0,1782.6,1926.9,1618.73
UPL,0,695.8,0,655.2,674.15,645.35
AIIL,0,3056.4,0,3133.1,3162.2,2300.91
SAIL,0,128.6,0,138.3,128.68,119.44
PIIND,0,3764.3,0,3680.1,3573.1,3676.91
SUPREMEIND,0,4439.4,0,4344.8,4209.0,4019.36
MFSL,0,1642.9,0,1620.9,1547.6,1360.42
GODFRYPHLP,0,3051.1,0,3263.3,3411.7,2615.02
MPHASIS,0,2892.6,0,2683.7,2693.7,2629.73
LINDEINDIA,0,6481.9,0,6375.2,6153.5,6415.4
FEDERALBNK,0,203.8,0,207.7,212.38,195.77
GLENMARK,0,1995.3,0,1953.2,1861.9,1676.31
JKCEMENT,0,6803.2,0,6365.6,6490.0,5625.56
KALYANKJIL,0,497.2,0,465.6,489.85,526.71
SUNDARMFIN,0,4765.0,0,4634.6,4488.2,4745.58
APLAPOLLO,0,1643.0,0,1675.5,1754.1,1620.4
LAURUSLABS,0,919.8,1,840.0,900.05,699.28
PREMIERENE,0,989.8,0,1010.7,1065.7,1022.51
BIOCON,0,364.9,0,342.9,356.15,353.12
MCX,0,8671.2,0,8954.4,9328.5,6830.99
360ONE,0,1083.2,0,1111.8,1164.9,1047.77
UBL,0,1847.8,0,1816.1,1786.0,1966.56
VOLTAS,0,1442.4,0,1358.7,1426.6,1362.73
COCHINSHIP,0,1744.7,0,1869.7,1792.0,1669.95
KAYNES,0,7670.2,0,7428.8,7019.0,5816.22
GLAXO,0,2847.2,0,2789.0,2742.9,2750.43
TATAINVEST,0,856.9,0,1053.1,889.0,668.21
PAGEIND,0,43197.0,0,42303.0,41040.0,44611.46
PGHH,0,13381.6,0,13658.6,13758.0,13712.26
HUDCO,0,220.0,0,220.3,224.56,215.58
ITCHOTELS,0,226.7,0,221.6,217.13,nan
LTTS,0,4377.7,0,4094.3,4154.7,4478.23
MAHABANK,0,53.9,0,55.1,57.11,51.7
BALKRISIND,0,2360.7,0,2313.7,2268.5,2543.19
HEXT,0,746.5,0,686.2,715.25,nan
POONAWALLA,0,483.8,0,502.4,526.4,394.24
ANTHEM,0,821.4,0,738.2,757.6,nan
IREDA,0,161.0,0,156.8,151.05,165.99
DALBHARAT,0,2336.1,0,2296.3,2245.1,2032.61
PETRONET,0,268.3,0,274.5,275.6,295.92
M&MFIN,0,274.0,0,282.4,300.1,265.51
NATIONALUM,0,208.9,0,215.0,225.35,187.08
RADICO,0,2840.1,1,2914.5,3108.5,2550.7
ESCORTS,0,3439.6,0,3540.1,3697.4,3352.74
ENDURANCE,0,2700.0,0,2744.8,2906.6,2341.56
FLUOROCHEM,0,3513.1,0,3795.5,3718.4,3695.03
CONCOR,0,554.2,0,544.3,529.5,568.8
BLUESTARCO,0,1851.3,0,1859.8,1971.4,1856.55
KEI,0,4079.7,0,4423.8,4131.1,3680.48
UCOBANK,0,29.1,0,30.0,30.89,33.35
JUBLFOOD,0,621.3,0,609.1,592.65,666.96
ASTRAL,0,1459.3,0,1391.1,1442.4,1419.81
MEDANTA,0,1406.5,0,1316.3,1371.7,1231.29
NLCINDIA,0,256.8,0,280.2,264.4,235.12
GODREJIND,0,1162.0,0,1125.3,1081.9,1122.25
ASTERDM,0,643.6,0,662.8,702.45,545.29
NH,0,1824.7,0,1690.5,1755.4,1697.01
KPRMILL,0,1082.6,0,1053.4,1037.7,1026.99
THERMAX,0,3312.8,0,3248.6,3145.2,3440.18
CHOLAHLDNG,0,1812.8,0,1940.1,1866.5,1787.44
SJVN,0,93.5,0,92.1,90.06,94.62
APARINDS,0,8884.0,0,8231.1,8690.0,7704.8
ACC,0,1915.7,0,1818.3,1832.7,1901.35
DELHIVERY,0,432.2,0,445.4,465.35,363.32
CRISIL,0,4846.7,0,4495.0,4714.3,5088.77
AWL,0,251.7,0,275.0,261.5,265.03
CENTRALBK,0,35.7,0,38.2,36.92,40.43
COHANCE,0,932.0,0,909.8,889.95,nan
EXIDEIND,0,414.5,0,406.1,400.95,381.27
CDSL,0,1511.9,0,1549.6,1611.3,1461.54
TATAELXSI,0,5092.9,0,5234.8,5369.5,5844.6
SANDUMA,0,181.1,0,197.1,217.55,153.77
3MINDIA,0,30630.0,0,30075.0,29565.0,29047.58
HINDCOPPER,0,306.6,0,322.2,341.95,246.53
GODIGIT,0,337.8,0,364.1,350.05,325.86
METROBRAND,0,1185.8,0,1277.1,1203.3,1167.59
IPCALAB,0,1273.0,0,1352.3,1286.3,1417.59
ITI,0,304.1,0,320.4,336.35,305.72
HONAUT,0,37934.9,0,37201.6,36310.0,37179.77
AEGISVOPAK,0,251.2,0,263.0,279.65,nan
GLAND,0,1866.7,0,2012.1,1937.8,1706.93
KPITTECH,0,1245.3,0,1214.2,1144.8,1274.52
LICHSGFIN,0,592.6,0,582.5,568.25,570.37
NIACL,0,184.2,0,196.5,186.94,178.28
APOLLOTYRE,0,461.0,0,492.6,488.45,450.66
AIAENG,0,3078.6,0,3155.0,3302.8,3273.63
AJANTPHARM,0,2568.0,0,2511.1,2438.5,2628.75
MSUMI,0,43.8,0,47.1,45.89,39.09
GILLETTE,0,9904.9,0,9710.6,9363.0,9301.64
NBCC,0,105.0,0,107.6,111.41,101.02
GRSE,0,2411.5,0,2758.7,2596.4,2191.52
IGL,0,201.9,0,207.7,208.23,202.34
STARHEALTH,0,455.4,0,470.1,503.95,425.64
KIMS,0,735.7,0,696.7,719.9,663.42
SONACOMS,0,421.3,0,436.1,462.2,483.99
TVSHLTD,0,12788.3,0,13197.2,14362.0,10611.56
AMBER,0,7886.6,0,8065.5,8249.5,7011.23
GUJGASLTD,0,411.6,0,436.8,420.3,440.54
AEGISLOG,0,714.1,0,760.2,805.9,765.36
TATATECH,0,677.1,0,715.9,685.2,711.62
KIOCL,0,551.3,0,517.5,444.05,329.29
AFFLE,0,2082.2,0,2027.2,1892.1,1755.07
JBCHEPHARM,0,1745.0,0,1716.8,1693.4,1674.62
ATHERENERG,0,577.8,0,614.3,693.3,nan
LALPATHLAB,0,3326.9,0,3240.1,3108.1,2891.46
SUMICHEM,0,564.0,0,550.0,526.4,532.73
NAVINFLUOR,0,4636.7,0,4776.1,5108.8,4424.24
NUVAMA,0,6756.1,0,6920.8,7020.5,6456.03
BANDHANBNK,0,156.3,0,160.4,160.98,160.44
IRB,0,43.6,0,41.2,42.82,47.47
HBLENGINE,0,829.2,0,866.1,936.05,612.5
ANANDRATHI,0,2777.6,0,2903.8,3125.1,2197.77
SYNGENE,0,659.6,0,613.7,638.65,684.77
PPLPHARMA,0,207.0,0,188.7,192.64,208.86
EMCURE,0,1279.2,0,1325.4,1347.5,1239.66
SHYAMMETL,0,897.6,0,913.7,918.0,858.7
IKS,0,1602.7,0,1560.9,1507.9,1615.86
INOXWIND,0,152.0,0,141.1,146.28,162.23
MRPL,0,132.6,0,138.6,140.87,132.96
PTCIL,0,15014.8,0,15579.5,16760.0,14305.32
ABSLAMC,0,800.7,0,822.4,861.5,735.96
ZFCVINDIA,0,12439.3,0,12806.2,13002.0,12638.77
PFIZER,0,4999.6,0,5150.8,5354.0,4820.95
RAMCOCEM,0,1065.7,0,1036.8,1023.6,988.31
MANAPPURAM,0,274.4,0,278.9,283.8,240.46
DEEPAKNTR,0,1748.3,0,1829.3,1770.2,1980.3
EIHOTEL,0,355.0,0,365.3,384.5,373.62
EMAMILTD,0,573.2,0,560.0,551.5,578.69
ASAHIINDIA,0,832.3,1,864.2,941.3,747.51
BRIGADE,0,891.2,0,919.8,980.85,1033.83
OLAELEC,1,49.1,0,51.6,57.08,54.4
TATACHEM,0,958.7,0,941.1,902.7,903.42
CESC,0,160.4,0,165.5,170.41,159.29
FORCEMOT,1,15086.9,1,15800.3,17565.0,12275.93
HSCL,0,487.5,0,474.8,456.3,469.75
BAYERCROP,0,5300.7,0,5157.1,5023.4,5256.03
ASTRAZEN,0,8751.3,0,8962.9,9178.5,8352.93
ANANTRAJ,0,716.2,0,687.7,621.0,577.25
URBANCO,0,146.0,0,167.6,152.91,nan
KEC,0,824.8,0,885.8,845.5,830.18
ANGELONE,0,2267.6,0,2348.4,2496.5,2488.68
FSL,0,350.6,0,342.2,326.85,353.97
