ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1450.0,0,1426.6,1367.8,1326.4
HDFCBANK,0,1950.9,0,2027.4,1973.9,1814.49
BHARTIARTL,0,1982.6,0,1952.2,1858.6,1726.74
TCS,0,3138.8,0,3098.6,3036.4,3684.37
ICICIBANK,0,1431.2,0,1474.8,1435.9,1341.49
SBIN,0,823.9,0,813.2,804.3,779.17
HINDUNILVR,0,2410.7,0,2484.6,2498.6,2352.96
INFY,0,1510.7,0,1482.2,1423.1,1684.89
LICI,0,932.4,0,916.7,912.95,857.84
BAJFINANCE,0,932.8,0,913.4,877.15,822.85
ITC,0,419.1,0,408.2,414.5,426.5
LT,0,3463.6,0,3524.6,3607.6,3480.24
HCLTECH,0,1530.0,0,1506.2,1475.7,1669.17
MARUTI,0,12060.8,0,12639.7,12590.0,11858.55
KOTAKBANK,0,2093.2,0,2053.4,1952.7,1971.88
M&M,0,3067.5,0,3136.1,3144.2,2946.61
SUNPHARMA,0,1692.7,0,1658.9,1586.9,1728.36
ULTRACEMCO,0,11932.9,0,12095.5,12157.0,11407.2
AXISBANK,0,1120.4,0,1101.8,1058.1,1113.57
NTPC,0,345.4,0,340.6,334.75,342.95
TITAN,0,3480.1,1,3321.0,3460.2,3347.47
BAJAJFINSV,0,2030.9,0,1991.8,1919.2,1854.43
HAL,0,4778.8,0,4672.5,4440.6,4300.92
ONGC,0,243.1,0,239.7,233.44,243.9
ADANIPORTS,0,1434.0,0,1404.7,1325.0,1260.76
BEL,0,405.7,0,397.1,384.6,320.65
DMART,0,3955.5,0,4066.9,4170.1,3919.37
ETERNAL,0,279.2,0,288.5,300.9,nan
POWERGRID,0,299.3,0,294.5,284.85,296.45
JSWSTEEL,0,990.6,0,1013.9,1049.2,984.8
ADANIENT,0,2416.9,0,2348.9,2178.1,2454.53
WIPRO,0,255.8,0,250.8,239.05,268.01
ASIANPAINT,0,2333.3,0,2385.5,2475.6,2361.4
TATAMOTORS,0,688.0,0,673.2,633.7,711.01
COALINDIA,0,387.4,0,381.8,379.7,385.15
BAJAJ-AUTO,0,8421.1,0,8284.8,8224.0,8389.47
INDIGO,0,5642.1,0,5964.4,5769.5,4902.91
ADANIPOWER,0,563.4,0,596.6,576.9,540.48
NESTLEIND,0,1179.2,0,1156.1,1096.5,1135.96
JIOFIN,0,310.7,0,318.8,321.15,282.22
IOC,0,147.8,0,144.7,139.91,134.02
TATASTEEL,0,165.6,0,162.2,157.95,144.55
TRENT,0,5370.3,0,5102.7,5317.0,5839.2
DLF,0,816.7,0,796.1,747.2,759.46
SBILIFE,0,1768.9,0,1788.5,1833.6,1605.46
GRASIM,0,2872.0,0,2800.4,2691.6,2601.48
HINDZINC,0,444.0,0,435.4,420.7,449.01
HYUNDAI,0,2027.2,0,2082.1,2120.3,1827.39
VEDL,0,453.3,0,444.4,431.45,437.03
VBL,0,478.8,0,493.9,495.95,535.21
IRFC,0,135.6,0,132.4,125.28,136.26
HDFCLIFE,0,779.4,0,765.2,761.55,691.79
DIVISLAB,0,6594.9,0,6398.5,5914.5,6068.79
PIDILITIND,0,2876.9,0,2941.4,3081.3,2945.44
EICHERMOT,0,5367.6,0,5472.9,5663.0,5147.23
ADANIGREEN,0,1024.9,0,993.0,914.05,1048.3
HINDALCO,0,659.7,0,696.2,672.75,642.15
BAJAJHLDNG,0,13227.0,0,14472.0,13718.0,12087.03
LTIM,0,5344.1,0,5237.1,5012.0,5321.29
AMBUJACEM,0,633.1,0,617.1,580.0,544.57
TVSMOTOR,0,2774.7,0,2847.2,2968.9,2569.68
BPCL,0,333.7,0,326.0,319.45,291.6
PFC,0,431.5,0,423.0,404.65,419.74
SOLARINDS,0,13848.6,0,14261.2,14462.0,12072.66
BRITANNIA,0,5858.9,0,5719.8,5387.0,5167.91
TECHM,0,1533.5,0,1504.3,1480.4,1574.71
CHOLAFIN,0,1564.6,0,1525.7,1451.1,1422.61
BANKBARODA,0,232.9,0,247.2,239.22,229.54
GODREJCP,0,1273.0,0,1267.4,1186.1,1175.85
TATAPOWER,0,406.7,0,398.3,378.8,388.07
MAXHEALTH,0,1204.0,0,1209.2,1245.3,1117.98
LODHA,0,1331.1,0,1292.0,1202.6,1284.99
TORNTPHARM,0,3519.1,0,3703.4,3573.2,3250.36
HDFCAMC,0,5375.9,0,5478.2,5562.0,4383.33
CIPLA,0,1477.3,0,1543.6,1485.8,1476.4
PNB,0,111.3,0,108.9,103.95,99.11
SHRIRAMFIN,0,669.0,0,651.8,609.65,618.85
BOSCHLTD,0,37566.8,0,40851.5,38325.0,31699.62
ENRIN,0,2950.6,0,3076.9,3083.9,nan
GAIL,0,178.9,0,175.5,171.15,180.94
MAZDOCK,0,2996.3,0,2899.6,2636.7,2615.22
SIEMENS,0,3171.4,0,2948.3,3031.8,4853.53
SHREECEM,0,30162.9,0,31810.3,30415.0,28317.63
ABB,0,5490.3,0,5349.8,5022.0,6048.82
