ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1438.7,0,1381.6,1385.9,1325.7
HDFCBANK,0,999.8,0,987.8,957.8,907.8
BHARTIARTL,0,1956.4,0,1872.3,1881.1,1744.79
TCS,0,2984.9,0,3037.0,3093.7,3629.6
ICICIBANK,0,1449.5,0,1434.3,1399.1,1341.07
SBIN,0,801.7,0,822.2,801.95,780.32
INFY,0,1452.5,0,1478.2,1500.1,1664.81
HINDUNILVR,0,2545.9,0,2594.8,2654.4,2358.88
LICI,0,925.8,0,909.8,869.5,856.62
BAJFINANCE,0,914.8,0,864.5,876.85,835.4
ITC,0,413.9,0,408.7,400.9,422.59
LT,0,3524.7,0,3637.4,3560.1,3489.66
MARUTI,0,13992.1,0,14248.1,14752.0,12031.53
M&M,0,3207.7,0,3273.6,3295.3,2981.16
HCLTECH,0,1530.0,0,1506.2,1449.8,1650.49
KOTAKBANK,0,2037.8,0,2010.0,1944.7,1987.18
SUNPHARMA,0,1668.1,0,1640.0,1585.7,1715.12
ULTRACEMCO,0,12210.4,0,12422.9,12521.0,11504.28
AXISBANK,0,1087.3,0,1074.9,1051.9,1107.17
TITAN,0,3487.0,0,3538.9,3637.7,3367.82
NTPC,0,345.1,0,328.5,330.8,338.66
BAJAJFINSV,0,2011.8,0,1908.2,1917.6,1866.9
DMART,0,4463.1,0,4554.8,4699.9,3957.13
ONGC,0,241.7,0,239.1,233.39,242.66
HAL,0,4675.7,0,4578.6,4344.7,4301.39
ETERNAL,0,298.2,0,307.4,315.5,nan
ADANIPORTS,0,1388.9,0,1364.4,1315.4,1259.57
BEL,0,384.4,0,377.8,363.85,326.12
ADANIENT,0,2416.9,0,2265.5,2275.2,2417.33
WIPRO,0,255.8,0,243.2,250.65,266.85
POWERGRID,0,289.8,0,285.9,274.45,293.56
JSWSTEEL,0,1013.6,0,1035.0,1035.8,990.78
TATAMOTORS,0,646.4,0,660.9,675.45,700.15
BAJAJ-AUTO,0,8283.3,0,8452.4,8689.5,8310.95
ASIANPAINT,0,2450.7,0,2559.1,2489.0,2335.54
COALINDIA,0,366.0,0,371.1,374.3,377.19
ADANIPOWER,0,563.4,0,571.9,594.95,540.41
NESTLEIND,0,1092.4,0,1119.5,1162.4,1139.71
INDIGO,0,6208.6,0,6069.8,5727.0,5015.5
HYUNDAI,0,2217.6,0,2319.1,2441.4,1864.74
JIOFIN,0,331.9,0,325.7,310.1,282.01
TATASTEEL,0,163.1,0,160.2,153.63,145.33
IOC,0,145.8,0,143.6,138.49,133.88
GRASIM,0,2698.5,0,2757.9,2784.3,2601.47
TRENT,0,5124.0,0,5460.2,5235.5,5722.44
DLF,0,799.0,0,782.8,749.45,756.9
SBILIFE,0,1778.9,0,1813.0,1816.8,1618.19
HINDZINC,0,443.4,0,435.2,421.7,442.67
VBL,0,480.1,0,493.9,497.7,529.23
EICHERMOT,0,5812.5,0,5940.1,6133.0,5216.36
HDFCLIFE,0,755.2,0,769.8,775.35,696.02
VEDL,0,437.2,0,413.6,424.5,420.96
DIVISLAB,0,6440.0,0,6301.4,6132.0,6087.46
PIDILITIND,0,2978.3,0,3023.2,3062.9,2934.66
HINDALCO,0,671.6,0,685.8,701.4,642.72
IRFC,0,127.1,0,124.7,118.58,134.85
TVSMOTOR,0,3106.7,0,3170.3,3256.0,2615.25
LTIM,0,5343.7,0,5082.7,5123.0,5279.91
ADANIGREEN,0,991.1,0,969.4,921.15,1002.34
BAJAJHLDNG,0,14369.4,0,13929.6,12966.0,12289.82
AMBUJACEM,0,599.3,0,587.8,561.8,545.46
BRITANNIA,0,5305.2,0,5450.6,5721.0,5162.04
BPCL,0,330.3,0,324.2,310.7,292.56
TECHM,0,1533.5,0,1455.0,1495.6,1565.84
GODREJCP,0,1267.7,0,1207.6,1250.6,1168.75
CIPLA,0,1518.4,0,1545.6,1580.3,1479.73
PFC,0,407.8,0,400.3,381.75,413.75
SOLARINDS,0,15329.9,0,14888.1,13813.0,12329.96
CHOLAFIN,0,1544.9,0,1514.0,1439.8,1434.09
TORNTPHARM,0,3519.1,0,3703.4,3576.9,3277.36
BANKBARODA,0,246.2,0,242.2,233.24,229.5
LODHA,0,1316.7,0,1297.9,1208.2,1286.75
ENRIN,0,3095.0,0,3192.0,3379.0,nan
HDFCAMC,0,5540.9,0,5891.6,5582.0,4471.38
TATAPOWER,0,390.9,0,385.4,371.1,384.92
PNB,0,107.3,0,105.6,101.45,99.62
BOSCHLTD,0,37566.8,0,40484.3,39225.0,31927.29
MAXHEALTH,0,1269.9,0,1238.0,1160.2,1133.11
GAIL,0,178.9,0,176.9,171.22,179.64
