ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change,year_high_brkt
HINDALCO,0,831.2,0,792.7,812.9,701.34,811.71,0,[812.9000244140625, 864.0, 0]
TVSMOTOR,0,3459.5,0,3525.9,3614.5,2997.42,3609.14,0,[3614.5, 3720.0, 0]
DLF,0,737.9,0,721.7,690.05,745.23,711.9,0,[690.0499877929688, 890.0895021835533, 0]
DIVISLAB,0,6643.5,0,6530.1,6294.0,6239.09,6433.75,0,[6294.0, 7039.446635250951, 0]
HDFCLIFE,0,742.4,0,779.0,762.9,739.89,766.34,0,[762.9000244140625, 820.75, 0]
ADANIGREEN,0,1075.0,0,1048.5,998.9,980.58,1021.23,0,[998.9000244140625, 1733.949951171875, 0]
VBL,0,454.5,0,463.9,471.55,484.4,475.86,0,[471.54998779296875, 661.7123156427454, 0]
SHRIRAMFIN,0,811.4,0,865.1,846.7,666.13,846.3,1,[846.7000122070312, 872.0, 0]
BPCL,0,351.5,0,370.9,355.05,311.68,359.15,0,[355.04998779296875, 381.54998779296875, 0]
MUTHOOTFIN,0,3587.7,0,3659.0,3742.1,2697.55,3760.46,0,[3742.10009765625, 3833.0, 0]
BANKBARODA,0,280.8,0,301.1,289.85,243.45,290.14,0,[289.8500061035156, 303.95001220703125, 0]
PIDILITIND,0,1520.0,0,1497.2,1459.8,1481.09,1471.83,0,[1459.800048828125, 1608.9581953870006, 0]
IRFC,0,119.3,0,116.8,113.64,126.62,115.63,0,[113.63999938964844, 164.4690792447244, 0]
CHOLAFIN,0,1637.3,0,1740.8,1731.2,1565.01,1714.06,0,[1731.199951171875, 1782.0, 0]
TRENT,0,4308.4,0,4223.3,4085.4,5137.48,4201.43,0,[4085.39990234375, 7486.564179629791, 0]
BRITANNIA,0,5766.7,0,6002.6,5884.0,5546.96,5863.55,1,[5884.0, 6336.0, 0]
TECHM,0,1505.3,0,1531.6,1561.6,1482.69,1544.19,0,[1561.5999755859375, 1756.867864102321, 0]
TATACAP,0,315.2,0,317.3,326.6,nan,324.17,1,[326.6000061035156, 336.6499938964844, 0]
TMCV,0,321.5,0,336.9,373.1,nan,354.36,0,[373.1000061035156, 381.95001220703125, 0]
PNB,0,126.4,0,123.2,117.83,105.7,121.99,0,[117.83000183105469, 127.80000305175781, 0]
CANBK,0,142.8,0,152.3,146.19,110.86,148.72,0,[146.19000244140625, 154.2100067138672, 0]
AMBUJACEM,0,558.5,0,548.6,533.05,555.87,540.33,0,[533.0499877929688, 624.9500122070312, 0]
TORNTPHARM,0,3611.6,0,3685.4,3763.9,3416.49,3749.81,0,[3763.89990234375, 3882.199951171875, 0]
CUMMINSIND,0,4254.3,0,4348.5,4479.1,3526.8,4478.4,0,[4479.10009765625, 4574.0, 0]
