ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1399.5,0,1422.0,1448.4,1349.71
HDFCBANK,0,969.5,0,984.1,1008.8,928.91
BHARTIARTL,0,1950.8,0,1983.3,2007.9,1810.46
TCS,0,2906.7,0,2960.2,3073.2,3394.39
ICICIBANK,0,1445.0,0,1421.6,1363.7,1360.26
SBIN,0,873.8,0,886.3,911.55,787.75
BAJFINANCE,0,1033.5,0,1053.4,1094.15,894.44
INFY,1,1425.2,1,1458.8,1528.5,1591.62
HINDUNILVR,0,2611.2,0,2542.8,2601.6,2393.05
LICI,0,872.2,0,916.0,899.95,852.5
LT,0,3761.2,0,3816.9,3918.7,3493.77
ITC,0,402.2,0,407.2,415.95,413.43
MARUTI,0,15814.1,0,16042.7,16393.0,12922.09
KOTAKBANK,0,2117.0,0,2155.7,2225.6,2042.19
M&M,0,3653.7,0,3499.0,3623.6,3081.33
HCLTECH,0,1433.1,0,1464.2,1523.9,1564.57
SUNPHARMA,0,1622.6,0,1647.4,1689.9,1685.05
AXISBANK,0,1176.3,0,1203.7,1258.8,1109.62
ULTRACEMCO,0,12602.1,0,12416.6,12145.0,11699.77
BAJAJFINSV,0,2058.9,0,2098.3,2176.6,1945.8
TITAN,0,3574.3,0,3639.2,3772.3,3411.04
NTPC,0,331.4,0,344.8,342.65,332.43
HAL,0,4627.5,0,4723.1,4810.2,4377.82
ADANIPOWER,0,151.1,0,157.8,165.26,115.22
ADANIPORTS,0,1397.8,0,1423.8,1453.1,1292.57
ONGC,0,239.3,0,243.3,252.31,240.84
ETERNAL,0,368.0,0,357.0,328.35,263.25
BEL,0,399.9,0,406.7,418.65,345.21
ADANIENT,0,2426.8,0,2497.3,2545.8,2409.98
DMART,0,4492.7,0,4402.3,4268.0,4114.09
JSWSTEEL,0,1102.7,0,1123.8,1138.2,1022.03
POWERGRID,0,277.5,0,291.9,289.65,287.71
WIPRO,0,238.2,0,251.1,244.3,259.65
BAJAJ-AUTO,0,9158.9,0,8859.4,9047.0,8325.98
NESTLEIND,0,1197.2,0,1229.2,1272.8,1158.94
COALINDIA,0,397.8,0,392.7,392.65,377.21
ASIANPAINT,0,2372.4,0,2422.1,2502.4,2346.9
INDIGO,0,5664.2,0,5751.9,5789.0,5270.28
TATASTEEL,0,165.8,0,168.3,174.16,150.86
IOC,0,146.8,0,149.4,150.12,136.18
HINDZINC,0,465.2,0,480.6,482.15,441.14
JIOFIN,0,296.4,0,301.7,309.05,279.71
GRASIM,0,2894.5,0,2792.3,2864.6,2646.96
EICHERMOT,0,6714.7,0,6827.3,6884.5,5607.58
DLF,0,739.8,0,752.4,774.3,743.61
HYUNDAI,0,2522.1,0,2454.1,2292.4,1998.06
VEDL,0,449.9,0,459.9,483.25,425.05
SBILIFE,0,1863.0,0,1793.6,1852.7,1685.66
HINDALCO,0,747.5,0,762.3,792.4,664.63
DIVISLAB,0,6223.9,0,6354.8,6565.5,6124.21
TVSMOTOR,0,3468.6,0,3533.8,3597.2,2811.06
ADANIGREEN,0,1005.6,0,1089.0,1044.7,970.08
TRENT,0,4989.1,0,4875.9,4783.3,5378.46
LTIM,0,5243.3,0,5377.7,5595.0,5124.31
IRFC,0,129.3,0,126.8,124.06,129.33
HDFCLIFE,0,782.6,0,769.7,743.65,717.14
VBL,0,439.2,0,448.5,465.55,499.32
PIDILITIND,0,1547.0,0,1485.2,1517.1,1472.44
BRITANNIA,0,6134.3,0,5887.8,6068.0,5382.59
