ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1446.2,0,1468.2,1511.5,1365.93,1487.41,0
HDFCBANK,0,969.5,0,1005.4,989.5,940.74,988.13,0
BHARTIARTL,0,2139.3,0,2096.4,2073.8,1843.35,2065.34,1
TCS,0,2951.5,0,2999.9,3131.8,3325.43,3029.72,0
ICICIBANK,0,1379.5,0,1362.9,1358.9,1368.66,1345.65,0
SBIN,0,923.2,0,936.6,957.15,801.47,951.44,0
BAJFINANCE,0,1101.5,0,1072.2,1013.2,917.49,1046.41,0
INFY,0,1472.9,0,1498.1,1551.7,1542.77,1493.64,0
HINDUNILVR,0,2508.4,0,2476.6,2424.5,2381.64,2428.25,0
LICI,0,872.2,0,878.8,900.15,856.96,904.75,0
LT,0,3818.5,0,3990.7,3954.6,3523.44,3943.99,0
ITC,0,420.7,0,415.8,407.0,412.32,410.18,0
MARUTI,0,16188.0,0,15918.5,15696.0,13210.04,15664.6,1
M&M,0,3543.3,0,3615.7,3754.3,3124.87,3617.66,0
HCLTECH,0,1507.4,0,1533.9,1594.0,1545.33,1543.63,0
KOTAKBANK,0,2178.9,0,2145.7,2084.5,2064.08,2098.17,0
SUNPHARMA,0,1646.4,0,1673.3,1732.1,1679.39,1700.38,0
AXISBANK,0,1183.8,0,1203.7,1221.6,1123.65,1227.07,0
ULTRACEMCO,0,12239.7,0,12088.0,11921.0,11771.72,11882.1,1
TITAN,0,3653.5,0,3715.9,3851.1,3437.48,3785.91,0
BAJAJFINSV,0,2179.1,0,2125.1,2035.5,1973.64,2073.94,0
NTPC,0,340.7,0,335.2,327.15,330.9,329.36,0
ONGC,0,243.5,0,247.8,253.85,240.63,253.05,1
ADANIPORTS,0,1406.5,1,1436.1,1506.9,1314.75,1455.42,0
HAL,0,4572.6,0,4659.2,4748.5,4429.35,4701.74,0
BEL,0,402.2,0,408.9,424.75,355.12,418.05,0
ADANIPOWER,0,164.0,0,159.1,151.98,118.99,155.18,0
ADANIENT,0,2535.1,1,2293.8,2484.5,2411.55,2422.02,1
JSWSTEEL,0,1137.6,0,1160.9,1181.8,1040.15,1189.34,0
ETERNAL,0,330.7,0,321.8,308.8,268.04,314.15,0
DMART,0,4252.9,0,4181.1,4058.0,4145.73,4107.78,0
POWERGRID,0,281.5,0,276.4,267.1,281.93,273.83,0
ASIANPAINT,0,2541.6,0,2607.9,2769.8,2368.26,2581.4,0
WIPRO,0,247.1,1,237.1,245.22,256.67,240.22,0
BAJAJ-AUTO,0,9065.8,0,8936.3,8868.0,8357.04,8821.7,0
NESTLEIND,0,1220.5,0,1238.4,1278.2,1171.2,1268.62,1
IOC,0,162.5,0,166.0,172.3,138.8,168.73,0
COALINDIA,0,387.3,1,374.3,386.5,369.12,378.91,0
TATASTEEL,0,173.1,0,176.8,178.61,154.61,180.82,0
