ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1428.1,0,1451.5,1473.1,1359.45,1477.31,0
HDFCBANK,0,969.5,0,984.1,985.25,935.54,998.9,0
BHARTIARTL,0,2002.5,0,2041.5,2113.3,1830.04,2065.97,0
TCS,0,2933.2,0,2981.2,2990.2,3355.98,3044.38,0
ICICIBANK,0,1394.6,0,1376.9,1336.9,1364.77,1362.55,0
SBIN,0,905.2,0,920.2,957.6,795.22,929.53,0
BAJFINANCE,0,1037.0,0,1080.8,1057.0,907.89,1068.57,0
INFY,0,1427.1,0,1454.2,1467.9,1551.95,1490.27,0
HINDUNILVR,0,2570.4,0,2531.0,2445.7,2396.97,2504.75,0
LICI,0,872.2,0,878.8,905.7,854.8,900.91,0
LT,0,3818.5,0,3885.4,3924.4,3511.03,3948.98,0
ITC,0,405.1,0,423.7,408.9,412.79,416.77,0
MARUTI,0,16484.0,0,16154.0,15374.0,13100.54,16131.7,0
M&M,0,3653.7,0,3616.7,3581.2,3100.87,3571.46,1
KOTAKBANK,0,2219.6,0,2181.7,2096.6,2056.78,2151.9,1
HCLTECH,0,1465.1,0,1492.7,1529.1,1551.5,1531.05,1
SUNPHARMA,0,1630.8,0,1655.3,1690.0,1681.06,1696.64,1
AXISBANK,0,1177.3,0,1203.7,1226.6,1116.8,1241.89,1
ULTRACEMCO,0,12398.2,0,12223.0,11819.0,11733.07,12011.9,1
TITAN,0,3586.1,0,3644.5,3813.5,3423.51,3745.67,1
BAJAJFINSV,0,2058.9,0,2158.0,2073.2,1962.94,2131.03,1
NTPC,0,350.5,0,344.6,330.6,333.45,340.06,1
ONGC,0,243.5,0,247.8,252.35,240.81,253.46,1
ADANIPORTS,0,1397.8,0,1475.3,1444.4,1304.81,1444.74,1
HAL,0,4627.5,0,4809.7,4685.8,4406.55,4736.95,1
BEL,0,402.2,0,404.6,415.15,350.83,416.77,1
ADANIPOWER,0,151.1,0,167.6,158.39,117.67,162.67,1
JSWSTEEL,0,1137.6,0,1160.9,1181.4,1033.45,1176.72,1
ETERNAL,0,346.0,0,336.4,313.5,266.34,327.5,1
ADANIENT,0,2619.1,0,2559.3,2419.8,2411.98,2501.92,1
DMART,0,4355.4,0,4284.3,4182.4,4131.38,4211.76,1
POWERGRID,0,278.5,0,292.5,279.05,287.36,288.81,1
WIPRO,0,249.9,0,246.3,237.92,257.97,241.82,1
BAJAJ-AUTO,0,9158.9,0,9116.4,8751.0,8343.15,8991.75,1
NESTLEIND,0,1209.7,0,1232.1,1265.0,1165.85,1275.23,1
COALINDIA,0,387.3,0,388.4,377.55,368.41,379.77,1
ASIANPAINT,0,2406.5,0,2447.2,2486.7,2356.28,2510.86,1
IOC,0,157.3,0,161.0,169.25,137.48,159.38,1
TATASTEEL,0,173.1,0,176.8,179.29,153.0,179.42,1
INDIGO,0,5954.6,0,5849.9,5637.0,5331.11,5762.05,1
HINDZINC,0,465.2,0,497.0,473.35,442.97,479.79,1
VEDL,0,476.9,0,489.4,508.15,428.59,500.01,1
HYUNDAI,0,2460.0,0,2299.2,2395.1,2021.12,2350.64,1
SBILIFE,0,1868.5,0,1904.7,1971.5,1704.66,1920.9,1
GRASIM,0,2803.9,0,2855.6,2882.0,2667.48,2901.61,1
JIOFIN,0,297.6,0,313.6,301.9,280.44,307.53,1
DLF,0,742.4,0,754.9,774.6,743.71,773.53,1
EICHERMOT,0,6714.7,0,6827.3,6930.0,5682.62,6945.35,1
ADANIGREEN,0,1017.0,0,1058.7,1086.4,974.1,1072.14,1
HINDALCO,0,804.4,0,821.6,831.4,675.32,833.57,1
DIVISLAB,0,6415.7,0,6547.6,6804.5,6155.27,6618.75,1
LTIM,0,5380.0,0,5485.5,5620.0,5118.88,5629.82,1
TVSMOTOR,0,3468.6,0,3641.7,3473.1,2859.55,3554.01,1
TRENT,0,4922.2,0,4843.3,4660.6,5300.87,4748.15,1
BPCL,0,345.2,0,353.8,372.95,303.72,348.72,1
IRFC,0,128.0,0,126.2,122.24,128.71,123.58,1
HDFCLIFE,0,775.7,0,761.6,742.45,722.46,742.48,1
VBL,0,440.7,0,456.5,471.0,493.99,469.6,1
TMPV,0,390.0,0,398.0,406.5,nan,408.99,1
SHRIRAMFIN,0,730.8,0,754.9,796.5,633.12,738.22,1
BANKBARODA,0,267.4,0,274.7,288.1,233.88,275.9,1
PIDILITIND,0,1538.3,0,1511.1,1455.2,1474.3,1490.66,1
CHOLAFIN,0,1625.3,0,1667.6,1745.9,1514.23,1712.76,1
BRITANNIA,0,6134.3,0,6049.8,5892.5,5425.69,5923.05,1
PNB,0,115.8,0,118.4,123.25,102.33,120.44,1
AMBUJACEM,0,585.2,0,552.0,567.4,551.72,565.17,1
TATACAP,0,311.9,0,317.4,329.3,nan,327.79,1
BAJAJHLDNG,0,13054.2,0,12755.6,12091.0,12642.56,12634.6,1
PFC,0,415.4,0,390.0,396.2,401.61,399.69,1
TATAPOWER,0,390.5,0,397.2,400.6,382.4,402.68,1
MUTHOOTFIN,0,3121.2,0,3315.5,3188.3,2518.77,3188.0,1
CANBK,0,128.2,0,132.0,139.6,103.85,131.6,1
TECHM,0,1481.7,0,1459.6,1409.2,1500.8,1441.54,1
SOLARINDS,0,14424.0,0,14452.3,13624.0,13237.2,13954.2,1
LODHA,0,1146.7,0,1175.1,1222.9,1252.51,1188.55,1
CIPLA,0,1614.9,0,1577.5,1503.3,1494.7,1568.25,1
TORNTPHARM,0,3702.6,0,3638.0,3575.0,3345.25,3592.44,1
CUMMINSIND,0,4127.7,0,4209.7,4316.8,3328.76,4263.78,1
GAIL,0,172.9,0,176.7,181.62,177.65,181.39,1
GODREJCP,0,1085.2,0,1111.7,1163.4,1177.19,1131.72,1
ADANIENSOL,0,904.8,0,934.5,985.9,839.46,960.05,1
CGPOWER,0,770.5,0,755.1,747.6,668.77,735.94,1
INDIANB,0,812.3,0,833.6,872.4,614.44,845.9,1
TATACONSUM,0,1113.0,0,1134.8,1179.3,1073.59,1172.52,1
ENRIN,0,3330.0,0,3252.4,3245.4,nan,3165.78,1
POLYCAB,0,7299.2,0,7439.4,7560.0,6327.17,7628.4,1
HDFCAMC,0,5791.8,0,5650.8,5402.5,4797.2,5501.7,1
UNIONBANK,0,137.7,0,142.3,151.54,128.63,145.78,1
LGEINDIA,0,1580.4,0,1607.8,1633.4,nan,1654.45,1
APOLLOHOSP,0,7660.7,0,7976.8,7810.5,7123.15,7850.85,1
MAXHEALTH,0,1134.5,0,1189.1,1138.4,1147.03,1176.53,1
MOTHERSON,0,110.4,0,102.5,104.49,95.94,106.29,1
SIEMENS,0,3277.4,0,3222.7,3119.6,3123.75,3129.35,1
ABB,0,5387.3,0,5300.0,5244.0,5487.93,5230.4,1
BOSCHLTD,0,39192.2,0,38423.2,37850.0,33101.16,38096.0,1
HEROMOTOCO,0,5760.7,0,5628.4,5309.0,4387.67,5549.0,1
MAZDOCK,0,2897.2,0,2836.1,2683.0,2777.05,2766.18,1
JINDALSTEL,0,1003.3,0,1027.5,1080.7,941.55,1050.02,1
IDBI,0,92.7,0,95.8,99.26,86.46,98.47,1
INDHOTEL,0,762.9,0,725.5,743.2,763.58,743.46,1
UNITDSPR,0,1350.7,0,1385.5,1450.9,1398.71,1388.51,1
INDUSTOWER,0,355.3,0,367.9,392.55,366.74,372.6,1
HINDPETRO,0,449.7,0,462.1,484.85,386.03,462.4,1
IDEA,0,8.4,0,9.9,9.41,7.69,9.33,1
ICICIGI,0,1915.4,0,1954.8,2040.0,1864.59,2006.43,1
BSE,0,2292.2,0,2369.9,2496.6,2202.56,2479.42,1
SHREECEM,0,29471.8,0,28920.4,27600.0,29372.8,28498.49,1
GMRAIRPORT,0,89.2,0,91.1,95.16,84.26,93.26,1
DRREDDY,0,1278.9,0,1252.2,1200.0,1229.04,1247.21,1
RECLTD,0,356.0,0,364.8,370.65,389.28,374.2,1
WAAREEENER,0,3642.9,0,3567.2,3369.6,2845.64,3481.6,1
ZYDUSLIFE,0,1031.5,0,1013.5,971.7,943.76,994.48,1
MANKIND,0,2521.8,0,2474.8,2369.5,2460.22,2419.55,1
SWIGGY,0,442.9,0,430.4,413.35,384.3,419.17,1
DIXON,0,16413.9,0,16070.5,15254.0,15599.34,15548.9,1
MARICO,0,697.7,0,709.6,717.3,688.98,721.91,1
BHARTIHEXA,0,1703.5,0,1759.5,1873.0,1637.52,1848.09,1
HAVELLS,0,1540.6,0,1513.2,1486.4,1533.02,1494.19,1
BHEL,0,246.2,0,252.8,267.25,228.33,247.65,1
JSWENERGY,0,516.3,0,548.7,528.1,512.73,531.93,1
PERSISTENT,0,5572.3,0,5688.2,5858.5,5512.48,5872.59,1
BAJAJHFL,0,112.9,0,111.4,109.54,116.89,110.1,1
DABUR,1,474.5,1,486.6,517.05,500.05,505.42,1
LUPIN,0,2017.3,0,1913.5,1997.0,1981.31,1950.09,1
POWERINDIA,1,17010.0,0,17891.5,20457.0,16331.65,17648.9,1
NAUKRI,0,1401.9,0,1329.5,1338.7,1411.54,1367.48,1
ICICIPRULI,0,619.3,0,609.2,607.55,606.48,600.5,1
SRF,0,3160.3,0,3087.9,2941.7,2950.44,3020.37,1
NTPCGREEN,0,98.9,0,105.5,100.74,104.42,102.19,1
ABCAPITAL,0,306.3,0,315.3,331.45,234.4,316.99,1
NHPC,0,82.2,0,87.6,84.16,82.55,85.4,1
POLICYBZR,0,1651.3,0,1712.6,1823.1,1715.79,1750.26,1
SBICARD,0,951.4,0,928.9,880.4,870.27,904.41,1
PAYTM,0,1232.5,0,1258.5,1268.0,968.21,1296.03,1
ASHOKLEY,0,133.7,0,136.6,140.44,118.73,139.34,1
SUZLON,0,55.1,0,56.7,59.99,58.7,56.77,1
GVT&D,0,3196.0,0,2908.2,3146.6,2191.55,2998.0,1
FORTIS,0,1093.2,0,1070.5,1019.1,784.56,1046.71,1
IOB,0,38.1,0,40.7,39.55,40.58,40.2,1
PRESTIGE,0,1642.7,0,1687.0,1746.5,1475.87,1752.79,1
OFSS,0,8825.4,0,8669.4,8325.0,8428.43,8448.31,1
YESBANK,0,22.2,0,23.5,23.02,19.57,22.73,1
UNOMINDA,0,1290.1,0,1197.5,1252.0,1060.53,1220.63,1
NYKAA,0,242.2,0,261.7,250.83,204.07,253.68,1
OIL,0,407.1,0,416.8,431.5,412.53,423.57,1
IDFCFIRSTB,0,76.1,0,78.1,81.13,67.4,79.43,1
LTF,0,263.3,0,269.4,280.0,189.85,270.36,1
ATGL,0,654.3,0,643.4,629.1,627.96,626.94,1
LLOYDSME,0,1357.5,0,1272.4,1318.0,1327.89,1323.37,1
GODREJPROP,0,2149.0,0,2207.8,2293.2,2153.61,2297.59,1
RVNL,0,345.2,0,339.2,325.8,364.34,329.79,1
VMM,0,140.1,0,148.4,143.49,127.05,146.11,1
ALKEM,0,5370.8,0,5472.1,5664.0,5076.73,5539.3,1
MRF,0,151446.5,0,154845.2,157915.0,134631.54,159352.0,1
AUROPHARMA,0,1069.4,0,1096.4,1149.1,1128.53,1113.95,1
NMDC,0,73.1,0,77.5,74.27,68.52,75.16,1
TORNTPOWER,0,1248.0,0,1274.1,1304.3,1370.59,1316.75,1
GICRE,0,363.2,0,371.6,375.85,384.73,382.86,1
AUBANK,0,824.7,0,842.4,880.3,689.89,872.23,1
SCHAEFFLER,0,3821.2,0,3954.1,4137.8,3737.78,3986.07,1
PATANJALI,0,618.6,0,607.4,575.55,595.72,591.78,1
OBEROIRLTY,0,1680.5,0,1722.2,1781.1,1691.29,1734.76,1
BANKINDIA,0,131.7,0,135.2,142.16,111.93,138.43,1
COROMANDEL,0,2330.0,0,2275.2,2168.8,2166.2,2185.83,1
BHARATFORG,0,1244.9,0,1275.3,1324.9,1184.79,1306.66,1
BERGEPAINT,0,550.0,0,525.3,537.45,531.87,542.39,1
PHOENIXLTD,0,1622.6,0,1667.5,1767.7,1576.22,1704.5,1
ABBOTINDIA,0,30344.7,0,29892.3,29360.0,30546.85,29653.5,1
JSL,0,814.4,0,791.5,738.4,674.43,784.38,1
INDUSINDBK,0,749.2,0,767.4,790.2,823.66,783.32,1
COLPAL,0,2280.4,0,2273.8,2190.8,2391.71,2220.07,1
HDBFS,0,756.5,0,746.6,731.55,nan,733.53,1
JSWINFRA,0,306.5,0,301.1,289.7,295.06,294.35,1
COFORGE,0,1690.8,0,1740.3,1767.0,1663.39,1781.39,1
MOTILALOFS,0,1095.8,0,1053.0,986.0,803.86,1023.89,1
FEDERALBNK,0,224.6,0,228.9,237.85,197.81,233.46,1
FACT,0,935.7,0,915.6,897.1,872.84,896.91,1
TIINDIA,0,3251.4,0,3173.3,2992.5,2965.91,3101.73,1
IRCTC,0,700.6,0,710.2,718.5,741.19,721.71,1
SAIL,0,128.6,0,129.8,138.18,120.84,134.14,1
NAM-INDIA,0,974.6,0,938.5,881.55,720.8,900.88,1
BDL,0,1620.3,0,1580.0,1481.1,1514.21,1524.44,1
PIIND,0,3734.9,0,3511.5,3683.3,3676.78,3599.54,1
MFSL,0,1608.8,1,1512.5,1592.4,1384.95,1540.21,1
UPL,0,688.2,0,702.7,731.35,655.11,703.45,1
KALYANKJIL,0,486.1,0,498.0,522.6,515.92,506.65,1
TATACOMM,0,1742.4,0,1802.0,1905.4,1631.07,1901.68,1
GLENMARK,0,1940.1,0,1898.9,1845.1,1690.65,1851.34,1
LAURUSLABS,0,910.8,0,933.3,983.15,718.05,952.33,1
MPHASIS,0,2668.9,0,2739.4,2766.6,2629.55,2816.19,1
SUNDARMFIN,1,4436.2,0,4549.2,4775.4,4756.96,4644.57,1
LINDEINDIA,0,6207.5,0,6137.6,5986.5,6403.39,6065.2,1
BIOCON,0,356.4,0,364.4,380.5,353.08,369.42,1
APLAPOLLO,0,1691.4,0,1726.0,1779.2,1633.03,1776.04,1
AIIL,0,3109.9,0,3023.7,2867.8,2364.59,2988.0,1
SUPREMEIND,0,4101.0,0,4001.7,3888.6,3976.32,3935.81,1
PREMIERENE,0,1006.7,0,1038.6,1041.8,1013.15,1078.43,1
JKCEMENT,0,6439.7,0,6242.2,5775.5,5715.35,6236.9,1
UBL,0,1847.8,0,1783.8,1814.8,1954.37,1816.46,1
MCX,0,8676.5,0,8954.4,9325.5,7011.68,9224.4,1
HUDCO,0,221.3,0,227.2,233.04,215.96,231.95,1
COCHINSHIP,0,1744.7,0,1841.5,1768.7,1686.69,1798.88,1
GODFRYPHLP,0,3378.8,0,3263.5,3020.3,2700.51,3149.93,1
PAGEIND,0,42706.9,0,41949.6,40135.0,44286.21,41037.0,1
BALKRISIND,1,2124.8,0,2243.6,2364.3,2518.81,2324.73,1
VOLTAS,0,1347.6,0,1431.5,1359.4,1345.09,1414.07,1
MAHABANK,0,54.6,0,56.4,58.44,52.23,59.29,1
ITCHOTELS,0,226.7,0,212.5,214.9,nan,219.25,1
KAYNES,0,7168.8,0,6990.0,6658.5,5802.53,6757.35,1
GLAXO,0,2779.8,0,2728.7,2658.5,2779.2,2684.7,1
M&MFIN,0,293.9,0,302.4,318.6,267.79,308.15,1
LTTS,0,4303.9,0,4076.7,4090.3,4425.54,4140.09,1
360ONE,0,1181.5,0,1149.5,1079.1,1039.45,1136.66,1
PGHH,0,14025.7,0,13812.0,13401.0,13659.51,13494.0,1
NATIONALUM,0,223.0,0,228.4,233.27,189.05,234.86,1
RADICO,0,3045.7,0,3316.5,3199.6,2593.52,3204.12,1
IREDA,0,161.0,0,156.8,151.01,162.56,153.05,1
HEXT,0,743.6,0,724.0,695.0,nan,711.43,1
PETRONET,0,268.9,0,274.5,280.5,293.4,280.93,1
ESCORTS,0,3587.0,0,3669.0,3822.3,3374.9,3732.05,1
UCOBANK,0,30.5,0,31.6,32.69,32.81,32.6,1
CONCOR,0,554.2,0,534.5,542.5,564.55,542.87,1
FLUOROCHEM,0,3513.1,0,3788.5,3679.8,3680.08,3682.68,1
ENDURANCE,0,2704.6,0,2784.4,2902.0,2385.15,2896.07,1
3MINDIA,0,30355.8,0,31752.2,35885.0,29084.44,30459.5,1
TATAINVEST,0,902.8,0,865.1,786.15,677.01,819.69,1
ANTHEM,0,759.7,0,740.2,702.25,nan,718.45,1
ASTRAL,0,1394.3,0,1421.9,1467.2,1413.23,1454.64,1
JUBLFOOD,0,621.3,0,588.8,593.45,659.22,599.51,1
DALBHARAT,0,2191.0,0,2148.4,2049.6,2048.23,2108.89,1
BLUESTARCO,0,1861.6,0,1908.7,1917.6,1848.77,1958.87,1
POONAWALLA,0,528.6,0,512.0,472.65,403.89,487.29,1
KEI,0,4275.1,0,4184.5,3990.1,3670.07,4070.27,1
CHOLAHLDNG,0,1853.1,0,1909.5,2014.8,1811.49,1943.07,1
GODREJIND,0,1162.0,0,1057.4,1107.7,1123.57,1100.62,1
NH,1,1679.4,0,1727.3,1830.3,1722.68,1776.77,1
THERMAX,0,3060.7,0,3137.1,3271.7,3402.11,3247.46,1
NLCINDIA,0,282.9,0,273.7,262.1,236.63,261.46,1
KPRMILL,0,976.0,0,1010.0,1056.2,1031.41,1065.04,1
DELHIVERY,0,446.8,0,458.5,484.85,370.88,474.9,1
AWL,0,258.5,0,263.8,277.35,262.71,269.72,1
CENTRALBK,0,37.1,0,38.2,39.15,39.54,39.54,1
ASTERDM,0,672.4,0,717.2,688.65,555.84,698.99,1
CRISIL,0,4637.0,0,4763.5,4777.0,5017.63,4932.84,1
MEDANTA,0,1379.2,0,1341.0,1249.3,1246.21,1338.02,1
ACC,0,1915.7,0,1819.0,1832.6,1894.19,1860.14,1
APARINDS,0,9529.3,0,9160.1,8338.5,7605.25,8832.1,1
SJVN,0,91.4,0,90.1,87.31,93.95,88.48,1
TATAELXSI,0,5231.6,0,5337.6,5381.0,5795.47,5484.75,1
GODIGIT,0,337.8,0,345.5,360.25,328.62,358.52,1
APOLLOTYRE,0,476.8,0,491.0,522.35,451.83,508.08,1
IPCALAB,0,1359.0,0,1329.6,1294.8,1396.0,1286.52,1
HONAUT,0,37850.9,0,35957.8,36745.0,36904.96,36753.0,1
AJANTPHARM,1,2382.0,0,2445.6,2610.7,2603.7,2460.39,1
EXIDEIND,0,401.6,0,394.9,379.7,380.37,385.34,1
HINDCOPPER,0,312.6,0,324.7,332.4,252.33,342.48,1
CDSL,0,1530.8,0,1641.2,1539.1,1456.57,1601.46,1
KPITTECH,0,1228.3,0,1145.5,1155.4,1261.08,1174.11,1
NBCC,0,109.3,0,112.3,113.95,102.47,114.03,1
GLAND,0,1866.7,0,1979.4,1911.8,1714.17,1923.95,1
LICHSGFIN,0,563.4,0,593.2,574.0,570.78,578.86,1
ITI,0,304.1,0,320.4,323.4,299.7,329.33,1
MSUMI,0,43.8,0,44.9,46.99,39.6,47.14,1
AIAENG,0,3162.0,0,3228.4,3333.5,3271.81,3326.51,1
NAVINFLUOR,0,5167.5,0,5431.2,6055.0,4523.94,5294.18,1
AEGISVOPAK,0,255.1,0,265.7,274.3,nan,279.69,1
NIACL,0,194.5,0,190.8,182.22,177.91,187.48,1
MRPL,0,147.1,0,156.0,175.92,133.65,157.73,1
METROBRAND,0,1254.4,0,1213.5,1130.4,1163.36,1145.77,1
TVSHLTD,0,13989.8,0,14439.5,15166.0,10909.77,15196.4,1
IGL,0,201.9,0,217.1,214.85,202.56,212.33,1
