ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
BALRAMCHIN,0,614.2,0,734.4,691.4,522.75,694.66,0
APLLTD,0,772.8,0,796.1,810.95,775.56,818.42,0
BASF,0,nan,0,nan,nan,nan,nan,0
CHOLAHLDNG,0,nan,0,nan,nan,nan,nan,0
RRKABEL,0,nan,0,nan,nan,nan,nan,0
PINELABS,0,154.4,0,165.8,202.17,183.84,169.36,0
FLUOROCHEM,0,4355.6,0,4487.7,4773.2,3726.67,4717.2,0
PREMIERENE,0,1038.4,0,1014.0,974.2,935.25,995.6,0
THERMAX,0,nan,0,nan,nan,nan,nan,0
EMCURE,0,nan,0,nan,nan,nan,nan,0
SAGILITY,0,43.2,0,46.9,45.2,44.22,46.03,0
RATNAMANI,0,nan,0,nan,nan,nan,nan,0
WELSPUNLIV,0,nan,0,nan,nan,nan,nan,0
TITAN,0,4939.4,0,5120.1,5009.5,4338.38,5029.09,0
ULTRACEMCO,0,11447.2,0,11271.0,11000.0,11551.22,11198.9,0
COALINDIA,0,406.9,0,415.7,426.4,419.7,416.46,0
ASIANPAINT,0,2590.7,0,2546.3,2472.5,2575.57,2526.76,0
TORNTPHARM,0,4722.2,0,4817.7,4965.5,4359.92,4950.55,1
ANANDRATHI,0,nan,0,nan,nan,nan,nan,0
UBL,0,nan,0,nan,nan,nan,nan,0
JUBLFOOD,0,nan,0,nan,nan,nan,nan,0
MANAPPURAM,0,352.6,0,341.8,329.0,306.75,332.91,0
RUBICON,0,nan,0,nan,nan,nan,nan,0
HINDPETRO,0,369.4,0,362.0,352.0,385.65,356.31,0
SRF,0,nan,0,nan,nan,nan,nan,0
NTPCGREEN,0,90.6,0,89.4,86.94,95.44,88.42,0
ICICIPRULI,0,507.0,0,492.1,471.5,561.5,488.19,0
GLENMARK,0,2298.2,0,2357.0,2419.2,2174.75,2450.22,0
ASTERDM,0,819.7,0,799.3,763.05,700.94,769.51,0
MAHABANK,0,nan,0,nan,nan,nan,nan,0
MOTILALOFS,0,nan,0,nan,nan,nan,nan,0
GICRE,0,328.3,0,336.0,349.4,360.08,345.79,1
JIOFIN,0,242.0,0,237.6,229.9,253.5,235.37,0
CGPOWER,0,855.1,0,876.8,909.0,782.26,902.15,0
BOSCHLTD,0,nan,0,nan,nan,nan,nan,0
BRITANNIA,0,nan,0,nan,nan,nan,nan,0
LENSKART,0,641.3,0,659.8,681.75,513.3,680.51,0
PAYTM,0,1587.5,0,1652.8,1807.5,1243.61,1688.5,0
HDFCLIFE,0,558.5,0,544.8,530.0,633.02,533.37,0
CANBK,0,123.8,0,127.9,124.0,134.84,125.15,0
ZYDUSLIFE,0,1088.7,0,1182.4,1119.1,996.98,1141.3,0
LAURUSLABS,0,1802.7,1,1845.6,1969.0,1290.54,1908.55,0
IRFC,0,84.9,0,83.4,81.09,101.15,82.38,0
MAXHEALTH,0,nan,0,nan,nan,nan,nan,0
TATACONSUM,0,1039.0,0,1024.0,991.0,1119.29,1012.99,0
AMBUJACEM,0,410.0,0,403.6,391.85,464.1,399.74,0
DRREDDY,0,1189.9,0,1173.6,1165.5,1246.25,1153.66,1
JSWENERGY,0,554.9,0,543.5,526.45,521.6,530.58,0
IDBI,0,93.2,0,89.4,83.43,88.21,87.56,0
GODREJCP,0,918.0,0,899.5,865.0,1072.22,879.49,0
