ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1379.1,0,1406.6,1419.4,1449.36,1438.76,0
HDFCBANK,0,957.6,0,942.8,911.85,972.76,922.49,0
BHARTIARTL,0,2063.0,0,1957.4,1977.4,1970.92,2011.83,0
SBIN,0,1138.9,0,1165.6,1216.1,900.39,1192.62,0
ICICIBANK,0,1349.5,0,1373.9,1394.5,1401.12,1406.41,0
BAJFINANCE,0,951.0,0,974.9,1030.2,964.32,1003.95,0
LT,0,4088.6,0,4168.6,4380.6,3785.69,4228.11,0
LICI,0,824.7,0,848.4,873.3,884.24,876.53,0
INFY,0,1505.7,0,1447.7,1353.2,1530.69,1407.62,0
HINDUNILVR,0,2465.5,0,2411.9,2314.5,2418.52,2361.5,0
MARUTI,0,15582.5,0,14651.6,14977.0,14583.43,15137.3,0
AXISBANK,0,1280.8,0,1309.3,1368.3,1202.87,1353.51,0
KOTAKBANK,0,434.5,0,411.2,421.35,419.68,424.87,0
SUNPHARMA,0,1649.4,0,1674.2,1724.4,1675.95,1711.57,0
M&M,0,3683.9,0,3598.0,3412.8,3413.59,3546.08,0
ITC,0,306.8,0,314.4,327.0,388.78,322.25,0
HCLTECH,0,1579.2,0,1533.8,1436.5,1561.02,1495.65,0
NTPC,0,350.4,0,356.6,372.95,332.13,367.06,1
ONGC,0,255.2,0,262.7,278.65,234.91,267.47,0
ADANIPORTS,0,1432.1,0,1472.2,1511.5,1431.07,1541.45,0
BAJAJFINSV,0,1959.3,0,1990.5,2058.5,2022.95,2038.74,1
BEL,0,417.1,0,428.0,441.15,401.8,440.06,1
JSWSTEEL,0,1187.9,0,1209.9,1235.8,1103.59,1242.64,0
ADANIENT,0,2040.3,0,2114.9,2160.8,2385.24,2201.75,0
HAL,0,4530.4,0,4388.1,4170.0,4589.74,4158.98,1
POWERGRID,0,279.8,0,286.7,298.95,276.68,295.51,0
ADANIPOWER,0,134.6,0,152.3,142.7,133.22,145.58,0
BAJAJ-AUTO,0,9337.0,0,9526.9,9807.0,8838.55,9787.35,1
COALINDIA,0,440.2,0,429.3,423.55,379.73,417.72,1
DMART,0,3734.9,0,3823.7,3866.4,4138.27,3919.98,0
NESTLEIND,0,1252.3,0,1253.9,1293.8,1218.04,1294.59,0
HINDZINC,0,646.9,0,626.9,589.35,499.14,602.58,0
IOC,0,165.4,0,170.0,173.79,149.4,176.84,0
ETERNAL,0,264.6,0,290.9,269.45,290.89,286.32,0
ASIANPAINT,0,2545.2,0,2490.5,2428.1,2514.99,2407.6,1
EICHERMOT,0,7449.0,0,7630.8,7936.5,6471.8,7815.9,0
HINDALCO,0,983.5,0,952.3,935.7,770.32,931.07,1
SBILIFE,0,2132.5,1,1987.5,2080.0,1897.45,2038.94,0
SHRIRAMFIN,0,988.6,0,1018.9,1059.3,755.4,1066.73,0
GRASIM,0,2755.3,0,2812.0,2832.8,2777.65,2907.03,0
INDIGO,0,4706.0,0,4797.3,4854.6,5495.33,4941.82,0
HYUNDAI,0,2299.7,1,2117.9,2293.4,2240.83,2196.11,1
DIVISLAB,0,6426.1,0,5972.2,6291.0,6375.04,6223.8,0
JIOFIN,0,249.0,0,256.5,258.6,299.29,264.74,0
BANKBARODA,1,284.8,0,292.1,309.05,263.43,296.39,0
ADANIGREEN,0,886.4,0,924.6,968.25,997.39,985.67,0
BPCL,0,361.4,0,383.2,366.3,328.07,377.82,0
HDFCLIFE,0,737.3,0,703.9,728.65,757.57,711.36,0
DLF,0,615.5,0,660.2,629.3,744.68,646.83,0
ICICIAMC,0,2781.9,0,2885.2,3023.8,nan,3041.69,0
PIDILITIND,0,1503.0,0,1440.9,1464.9,1493.64,1482.6,0
PNB,0,117.0,0,120.6,129.59,113.48,123.83,0
BRITANNIA,0,5775.1,0,5899.5,6098.5,5802.31,6045.25,0
IRFC,0,119.1,0,116.6,111.88,125.41,113.26,0
LTIM,0,5442.2,0,5265.4,4889.5,5487.81,5231.7,0
CHOLAFIN,0,1599.9,0,1654.5,1669.6,1618.78,1717.07,0
CANBK,0,154.4,0,142.6,154.15,126.92,147.73,0
MUTHOOTFIN,0,3884.8,0,3729.3,3460.0,3098.42,3656.99,0
MOTHERSON,0,120.7,0,125.0,129.42,107.12,130.62,0
PFC,0,380.7,0,392.7,410.1,386.31,408.8,1
CUMMINSIND,0,4274.2,0,4414.9,4733.9,3871.59,4523.9,0
INDIANB,0,850.4,0,879.3,946.7,738.27,908.15,0
ABB,0,5417.1,0,5569.1,5987.0,5400.06,5839.2,1
AMBUJACEM,0,549.4,0,510.3,512.0,561.35,526.84,0
INDUSTOWER,0,438.7,0,450.9,474.35,392.24,469.44,0
BAJAJHLDNG,0,10581.9,0,10832.3,11188.0,12497.37,11135.3,0
