ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1530.3,0,1549.0,1592.3,1425.06,1564.54,0
HDFCBANK,0,969.5,0,978.7,1001.6,969.96,993.74,1
BHARTIARTL,0,2034.7,0,2069.6,2106.3,1932.24,2112.7,0
TCS,0,3332.2,0,3293.5,3250.7,3219.17,3273.55,0
ICICIBANK,0,1379.0,0,1366.7,1355.4,1394.14,1352.36,1
SBIN,1,960.8,0,972.8,998.95,847.82,975.48,0
INFY,0,1590.7,0,1668.8,1640.4,1514.66,1649.27,0
BAJFINANCE,0,1025.1,0,1009.7,990.45,952.41,998.02,0
LT,0,4014.9,0,4059.9,4163.4,3666.46,4076.37,0
HINDUNILVR,0,2358.7,1,2286.1,2348.0,2399.89,2301.23,0
LICI,0,874.7,0,864.6,860.85,875.11,853.04,0
MARUTI,0,16221.3,0,16434.5,16960.0,13965.03,16679.0,0
M&M,0,3599.9,0,3659.1,3802.4,3279.91,3666.33,0
HCLTECH,0,1604.1,0,1672.5,1640.2,1549.57,1650.45,0
ITC,0,382.7,0,372.7,350.05,410.81,394.75,0
KOTAKBANK,0,2119.9,0,2148.3,2195.1,2102.87,2172.93,0
SUNPHARMA,0,1780.0,0,1759.1,1728.0,1695.62,1732.54,0
AXISBANK,0,1223.1,0,1239.8,1266.9,1170.86,1242.77,0
TITAN,0,3894.6,0,3947.0,4051.7,3559.48,3978.05,0
ULTRACEMCO,0,11503.1,0,11633.9,11899.0,11895.43,11762.0,0
ADANIPORTS,0,1520.7,0,1500.1,1489.5,1388.13,1483.4,1
NTPC,0,326.4,0,332.4,352.1,333.24,328.15,0
BAJAJFINSV,0,2095.4,0,2067.5,2038.4,2017.83,2034.02,0
ONGC,0,242.9,0,232.8,241.46,236.45,236.1,0
HAL,0,4487.7,0,4299.5,4417.8,4603.39,4394.95,0
ADANIENT,0,2313.8,1,2201.1,2279.8,2419.6,2238.5,0
BEL,0,404.3,0,389.1,403.15,380.55,398.38,0
JSWSTEEL,0,1110.3,0,1132.4,1180.7,1072.12,1118.99,0
ADANIPOWER,0,137.7,0,141.3,148.17,127.45,144.11,0
WIPRO,0,259.0,0,263.1,269.0,249.81,267.4,0
TMPV,0,351.6,0,358.0,370.35,nan,361.86,0
ASIANPAINT,0,2890.2,0,2849.7,2772.6,2478.22,2776.07,0
HINDZINC,0,591.7,0,607.9,628.8,465.54,619.99,1
BAJAJ-AUTO,0,8987.5,0,9142.3,9502.5,8532.95,9244.0,0
COALINDIA,0,387.7,0,396.9,427.9,375.46,401.95,0
ETERNAL,0,295.3,0,289.5,284.15,280.82,282.96,0
POWERGRID,1,256.2,0,260.5,270.95,282.56,265.69,0
NESTLEIND,0,1238.3,0,1256.0,1279.7,1199.78,1272.25,0
DMART,0,3912.3,0,3850.4,3719.8,4191.36,3779.42,0
VEDL,0,571.2,0,584.5,616.95,457.13,599.2,0
IOC,0,157.5,0,160.5,166.79,143.06,163.23,0
TATASTEEL,0,173.3,0,176.5,182.88,161.21,174.23,0
SBILIFE,0,1968.7,0,1998.7,2067.4,1824.65,2026.5,0
HINDALCO,0,857.4,0,875.5,925.7,720.41,878.67,0
EICHERMOT,0,7028.9,0,7124.9,7334.5,6138.27,7300.3,0
INDIGO,0,5286.6,0,4945.2,5106.0,5552.66,5091.9,0
GRASIM,0,2751.1,0,2788.6,2856.4,2744.96,2833.22,0
JIOFIN,0,304.9,1,290.4,301.7,293.79,296.91,1
SHRIRAMFIN,0,945.7,0,969.2,1010.35,695.08,976.15,0
HYUNDAI,0,2370.0,0,2335.1,2267.9,2149.4,2307.22,0
TVSMOTOR,0,3635.3,0,3710.7,3847.8,3119.76,3693.14,0
LTIM,0,5964.9,0,6251.2,6067.0,5265.73,6110.55,0
DLF,0,713.3,0,702.7,698.2,748.16,691.75,0
ADANIGREEN,0,1055.2,1,999.1,1038.8,996.75,1017.46,0
DIVISLAB,0,6643.5,0,6530.1,6392.5,6308.89,6428.85,0
IRFC,0,115.5,0,120.8,128.48,126.73,124.48,0
VBL,0,464.9,0,473.9,493.8,484.85,484.81,0
BPCL,0,359.2,0,367.4,381.45,322.69,372.57,0
TMCV,0,398.3,0,412.3,442.25,nan,416.86,0
HDFCLIFE,0,742.4,0,766.2,754.85,752.39,752.91,1
BANKBARODA,0,287.6,0,292.9,305.05,251.8,293.81,0
TRENT,0,4102.2,0,4189.4,4409.6,5064.08,4268.04,0
MUTHOOTFIN,0,3632.1,0,3697.7,3820.8,2843.82,3801.21,0
TATACAP,0,324.7,0,332.5,359.1,nan,341.48,0
PIDILITIND,0,1493.8,0,1436.9,1478.2,1490.55,1460.67,0
CHOLAFIN,1,1626.2,0,1668.8,1781.1,1590.42,1696.46,0
BRITANNIA,0,5782.5,0,5879.0,5984.5,5659.6,6038.9,0
PNB,1,117.8,0,120.2,125.35,108.64,122.02,0
TECHM,0,1566.9,0,1588.5,1612.0,1491.84,1618.26,0
CANBK,0,146.2,0,149.3,154.87,117.07,151.89,0
AMBUJACEM,0,539.2,0,546.9,565.4,561.84,552.12,0
ICICIAMC,0,2519.4,0,2566.1,2662.2,nan,2638.58,0
TORNTPHARM,0,3694.2,0,3740.9,3885.3,3486.75,3832.08,0
MOTHERSON,0,116.4,0,118.6,122.04,101.7,120.36,0
IDEA,0,13.5,0,12.8,11.78,8.18,11.8,0
ADANIENSOL,0,983.8,0,1008.8,1057.9,892.39,1015.77,0
GODREJCP,0,1171.0,0,1191.8,1235.2,1191.19,1209.18,0
TATAPOWER,1,370.6,1,376.2,393.1,389.29,380.71,0
BAJAJHLDNG,0,11762.9,0,11492.9,11181.0,12654.14,11214.4,0
CUMMINSIND,0,4309.0,0,4559.7,4482.1,3676.5,4438.35,0
PFC,0,347.4,0,355.3,375.95,392.38,355.29,0
IDBI,0,99.4,0,102.9,114.73,92.06,102.78,0
CIPLA,0,1541.1,0,1523.2,1511.6,1511.32,1502.25,1
UNIONBANK,0,146.9,1,149.8,156.7,137.98,152.17,0
HEROMOTOCO,1,5584.1,0,5706.8,5933.0,4820.27,5730.0,0
POLYCAB,0,7259.7,0,7420.7,7798.0,6714.57,7595.45,0
INDUSTOWER,0,402.9,0,415.1,442.05,380.51,423.43,0
BOSCHLTD,1,34844.9,1,35855.0,39420.0,34885.53,36321.0,0
INDIANB,0,791.1,0,811.8,861.4,683.89,802.87,0
TATACONSUM,0,1134.3,0,1151.5,1170.7,1113.74,1181.23,0
GAIL,0,176.7,1,169.1,175.38,180.27,171.71,0
HDFCAMC,0,2510.5,0,2560.7,2657.2,2567.0,2658.65,0
GMRAIRPORT,0,106.7,0,101.3,105.77,90.56,103.61,0
SOLARINDS,0,11730.3,0,12011.2,12336.0,14011.82,12368.5,0
ASHOKLEY,0,173.8,0,178.2,188.78,130.18,178.67,0
ABB,0,4983.5,0,5074.5,5205.5,5401.98,5181.55,0
SIEMENS,0,3198.1,0,3141.6,3097.7,3130.73,3090.72,1
JINDALSTEL,0,1004.4,0,1027.6,1080.3,978.56,1021.35,0
LODHA,0,1120.9,0,1101.2,1085.7,1247.11,1075.34,1
BSE,0,2801.4,0,2734.2,2666.5,2418.22,2663.98,1
INDHOTEL,0,708.7,1,718.9,748.65,756.96,738.71,0
HINDPETRO,0,463.5,0,474.7,495.85,413.58,479.62,0
DRREDDY,0,1233.1,0,1249.8,1256.1,1243.43,1268.31,0
BHEL,1,275.4,0,282.4,299.5,246.21,284.23,0
MAXHEALTH,0,1108.6,0,1087.2,1062.6,1160.8,1065.19,0
