ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1424.8,1,1371.2,1405.3,1333.08
HDFCBANK,0,985.1,0,973.2,966.85,921.73
BHARTIARTL,0,1956.4,0,1872.3,1939.5,1767.78
TCS,0,3188.9,1,3041.6,3145.7,3557.8
ICICIBANK,0,1440.2,0,1424.2,1421.6,1350.43
SBIN,0,801.7,0,810.0,831.55,780.77
INFY,0,1430.8,0,1464.5,1511.3,1642.09
BAJFINANCE,0,952.0,0,971.4,1003.25,853.84
HINDUNILVR,0,2545.9,0,2664.1,2580.9,2372.29
LICI,0,906.7,0,890.7,882.55,855.15
ITC,0,401.0,0,422.2,413.1,419.64
LT,0,3524.7,1,3518.7,3667.8,3489.77
MARUTI,0,14626.0,0,14868.4,15573.0,12299.91
M&M,0,3397.4,0,3497.7,3608.0,3018.55
KOTAKBANK,0,2029.8,1,1942.8,2021.7,2001.69
HCLTECH,0,1500.3,1,1420.8,1483.1,1627.0
SUNPHARMA,0,1646.8,0,1619.3,1610.5,1704.11
ULTRACEMCO,0,12210.4,0,12770.8,12578.0,11620.95
AXISBANK,0,1065.3,0,1082.0,1121.2,1102.36
BAJAJFINSV,0,2003.1,0,2033.2,2080.3,1892.61
NTPC,0,340.0,0,335.3,335.05,332.89
HAL,0,4524.2,0,4620.3,4840.0,4323.55
TITAN,0,3528.4,0,3626.0,3556.8,3393.86
DMART,0,4528.6,0,4822.6,4696.2,4020.39
ADANIPORTS,0,1333.5,0,1357.2,1408.2,1267.97
ETERNAL,0,308.6,0,315.8,327.3,nan
ONGC,0,240.4,0,238.8,235.09,240.78
BEL,0,374.6,0,383.0,402.9,332.23
ADANIENT,0,2408.2,0,2319.1,2399.4,2400.15
JSWSTEEL,0,1055.9,0,1073.4,1115.2,998.84
POWERGRID,0,275.3,0,279.5,288.35,291.24
WIPRO,0,255.8,0,243.7,254.01,265.25
TATAMOTORS,0,675.7,0,689.4,713.25,695.03
BAJAJ-AUTO,0,8684.3,0,8900.4,9072.5,8300.77
ADANIPOWER,0,593.0,0,610.1,637.35,547.07
COALINDIA,0,381.3,0,386.7,395.8,376.66
ASIANPAINT,0,2460.4,0,2569.9,2480.9,2339.68
NESTLEIND,0,1156.6,0,1176.0,1204.2,1142.08
INDIGO,0,5931.7,0,5825.1,5727.5,5120.41
TATASTEEL,0,162.2,0,165.0,172.02,147.07
HYUNDAI,0,2356.9,0,2432.3,2603.1,1910.83
JIOFIN,0,325.4,0,320.7,315.45,281.69
IOC,1,138.0,0,140.2,144.98,134.37
HINDZINC,0,432.1,0,442.8,462.25,439.83
DLF,1,735.5,0,749.3,786.75,755.22
GRASIM,0,2702.2,0,2757.9,2843.0,2619.16
EICHERMOT,0,6441.1,0,6586.6,6927.5,5341.24
TRENT,0,5444.0,0,5341.3,5147.5,5642.13
SBILIFE,0,1778.9,0,1860.4,1818.8,1638.28
VEDL,0,429.0,0,439.1,461.3,422.48
IRFC,0,121.2,0,123.6,128.96,133.57
HINDALCO,0,721.5,0,733.7,755.95,649.17
HDFCLIFE,0,810.8,0,793.1,774.35,701.61
TVSMOTOR,0,3350.1,0,3423.7,3499.9,2682.95
ADANIGREEN,0,933.7,0,952.9,987.85,980.85
DIVISLAB,0,6314.1,0,6199.3,6099.5,6098.83
VBL,0,497.3,0,487.3,462.9,521.32
LTIM,1,5041.5,0,5146.4,5375.5,5231.87
PIDILITIND,0,2993.0,0,3038.9,3074.0,2941.15
BAJAJHLDNG,0,13678.9,1,12773.6,13525.0,12461.49
BRITANNIA,0,5862.6,0,5986.9,6202.5,5235.0
AMBUJACEM,0,593.7,0,581.8,573.65,548.06
BPCL,0,327.3,0,321.4,318.25,294.44
TECHM,0,1533.5,0,1468.3,1531.5,1554.71
CHOLAFIN,1,1443.2,0,1478.6,1583.1,1450.26
PFC,1,382.9,0,389.4,403.05,409.87
SOLARINDS,0,14939.8,1,13806.1,14609.0,12611.82
GODREJCP,0,1190.3,0,1219.9,1229.4,1172.55
CIPLA,0,1520.7,0,1595.5,1559.0,1484.62
TATAPOWER,0,374.3,0,380.8,396.05,383.28
CGPOWER,0,735.9,0,753.8,792.2,666.15
PNB,0,103.7,0,105.4,108.44,99.98
BANKBARODA,0,244.5,1,231.9,240.58,229.46
HDFCAMC,0,5899.6,0,5584.6,5779.5,4566.01
ENRIN,0,3221.2,0,3331.7,3460.9,nan
MUTHOOTFIN,0,2789.2,0,2849.0,2988.4,2340.78
GAIL,0,170.4,0,173.9,182.24,178.9
LODHA,0,1255.3,0,1230.3,1200.7,1284.03
TORNTPHARM,0,3519.1,0,3666.0,3535.5,3306.67
MAZDOCK,0,2720.3,0,2792.2,2946.0,2703.21
SIEMENS,0,3084.2,0,3159.3,3313.8,4360.28
BOSCHLTD,0,39055.4,0,41320.3,39920.0,32390.21
SHRIRAMFIN,0,586.0,0,599.5,618.1,619.28
MOTHERSON,0,99.5,0,102.7,109.89,95.7
MAXHEALTH,0,1228.0,0,1201.9,1158.7,1143.68
CUMMINSIND,0,3866.9,0,3937.0,4111.0,3205.02
ABB,0,5089.9,0,5175.5,5349.0,5781.72
APOLLOHOSP,0,7559.7,0,7673.4,7852.5,7035.54
POLYCAB,0,6969.8,0,7082.3,7395.0,6261.93
INDHOTEL,0,748.6,0,760.0,778.65,779.77
DIXON,0,17328.4,0,17593.6,18110.0,15742.54
DRREDDY,0,1237.9,0,1262.6,1310.4,1235.28
TATACONSUM,0,1110.0,0,1062.4,1092.1,1038.59
JINDALSTEL,0,989.5,0,1008.3,1053.35,925.17
SHREECEM,0,31230.3,0,30658.6,29575.0,29024.0
MANKIND,0,2650.1,0,2492.9,2569.8,2506.0
HEROMOTOCO,0,5058.6,0,5185.6,5316.0,4180.1
ZYDUSLIFE,0,989.7,0,1009.2,1034.5,938.53
WAAREEENER,0,3222.1,0,3394.4,3579.0,2752.55
UNIONBANK,0,134.9,0,128.9,134.29,124.71
CANBK,0,107.0,0,109.1,113.23,99.34
HAVELLS,0,1530.7,0,1556.1,1614.8,1559.77
ADANIENSOL,0,786.8,0,804.7,836.55,817.64
SWIGGY,0,402.9,0,418.4,437.2,401.2
IDBI,0,95.6,0,88.6,93.33,83.71
RECLTD,0,361.3,0,367.4,380.5,414.48
GMRAIRPORT,1,85.2,1,87.2,92.84,82.56
UNITDSPR,0,1357.6,0,1291.8,1330.0,1430.4
BAJAJHFL,0,116.5,1,110.9,115.92,119.86
DABUR,0,519.3,0,534.2,535.7,500.72
ICICIGI,0,1939.4,1,1828.6,1912.5,1860.33
INDUSTOWER,0,334.1,0,344.0,357.6,364.29
MARICO,0,701.3,0,715.5,723.9,675.64
JSWENERGY,0,504.0,0,516.5,540.05,528.59
INDIANB,0,661.5,0,672.8,694.85,575.41
LUPIN,0,1938.0,0,1975.7,2051.8,2014.98
POWERINDIA,0,18294.0,0,18884.8,19978.0,15589.82
BSE,0,2361.0,0,2363.1,2199.3,2115.34
NHPC,0,81.9,0,83.9,88.61,81.5
NTPCGREEN,0,107.8,0,101.6,105.35,109.53
IDEA,0,6.9,0,7.3,7.94,7.54
NAUKRI,0,1436.0,0,1326.2,1352.4,1465.78
SRF,0,3006.5,0,2868.2,2951.8,2843.03
ICICIPRULI,0,634.3,0,623.4,603.7,617.46
BHARTIHEXA,0,1692.7,0,1799.1,1736.2,1587.98
SBICARD,0,828.5,0,851.7,896.55,838.97
HINDPETRO,1,380.8,0,387.7,402.0,376.64
PERSISTENT,1,4987.9,0,5116.9,5490.5,5637.42
POLICYBZR,0,1756.2,0,1880.8,1822.0,1767.33
SUZLON,0,60.4,0,59.3,58.98,59.96
BHEL,0,215.0,0,220.3,232.19,227.33
OFSS,0,8383.8,0,8754.9,9142.5,9041.65
ASHOKLEY,0,124.9,0,128.2,134.54,114.11
PAYTM,0,1173.5,0,1207.0,1231.3,923.38
IOB,0,37.6,0,40.3,40.11,42.75
UNOMINDA,0,1226.6,0,1255.1,1321.1,1027.15
ABCAPITAL,0,272.7,0,279.2,290.25,216.02
GVT&D,0,2627.3,0,2716.7,2924.6,2026.17
RVNL,0,320.7,0,330.6,354.9,378.76
FORTIS,0,919.7,0,937.9,966.65,731.67
VMM,0,140.5,0,144.3,150.31,nan
PRESTIGE,0,1667.0,0,1625.2,1625.2,1484.09
NYKAA,0,226.9,0,233.2,243.74,190.78
LLOYDSME,0,1404.4,0,1370.0,1313.7,1311.57
JSWINFRA,1,299.6,0,306.8,326.2,296.08
COROMANDEL,0,2421.4,0,2354.4,2265.6,2106.03
ATGL,0,630.5,0,618.7,605.85,640.28
NMDC,0,71.6,0,73.1,75.44,67.29
YESBANK,0,19.8,0,20.2,21.01,19.2
TIINDIA,0,3103.4,0,3198.6,3404.4,3034.64
ALKEM,0,5232.2,0,5323.7,5503.0,5065.95
ABBOTINDIA,0,33036.1,0,32387.4,30930.0,30338.48
GICRE,0,351.9,0,358.2,369.7,392.94
HDBFS,0,750.0,0,765.8,793.05,nan
PATANJALI,0,625.1,0,614.3,600.3,596.42
FACT,0,914.0,0,942.6,1005.5,883.63
OIL,0,412.2,0,403.8,398.85,417.5
COLPAL,0,2284.2,0,2347.5,2355.8,2500.39
MRF,0,139767.0,0,143919.7,150890.0,130123.7
AUROPHARMA,0,1020.7,0,1048.7,1091.6,1151.52
TORNTPOWER,0,1315.6,0,1241.5,1261.9,1409.07
SCHAEFFLER,1,3785.8,0,3870.2,4057.9,3637.51
BERGEPAINT,0,560.7,0,518.6,536.75,519.79
JSL,0,727.7,0,796.0,753.7,662.51
GODREJPROP,0,2081.1,1,1956.4,2061.0,2255.02
BHARATFORG,0,1157.2,0,1188.9,1263.2,1191.55
LTF,0,226.4,0,230.6,241.03,170.44
OBEROIRLTY,0,1706.0,0,1673.5,1643.0,1778.25
COFORGE,0,1785.7,0,1685.3,1779.6,1686.5
GLENMARK,0,1991.0,0,2038.9,2077.0,1633.2
BDL,0,1460.5,0,1508.4,1605.0,1458.44
SUPREMEIND,0,4668.0,1,4301.2,4593.9,4077.78
IRCTC,1,703.1,0,710.7,727.2,754.13
INDUSINDBK,0,777.2,0,765.2,742.25,858.54
PHOENIXLTD,0,1491.6,1,1529.2,1616.0,1584.55
UPL,0,743.7,0,685.8,702.7,630.46
GODFRYPHLP,0,3071.4,0,3270.6,3644.0,2431.24
PIIND,0,3912.8,0,3837.0,3711.8,3715.78
MOTILALOFS,0,948.0,0,886.4,934.4,798.4
MPHASIS,0,2692.9,0,2773.2,2950.7,2653.17
AIIL,0,2981.7,0,3079.5,3284.6,2142.0
LINDEINDIA,0,6666.9,0,6293.2,6510.5,6456.63
SAIL,0,124.9,0,127.6,132.94,117.94
MFSL,0,1548.3,0,1640.6,1564.1,1314.24
BANKINDIA,0,111.8,0,114.3,117.53,107.82
AUBANK,0,739.3,0,724.1,711.2,654.58
NAM-INDIA,0,863.6,0,840.4,833.3,694.92
IDFCFIRSTB,0,69.2,0,70.6,71.55,65.69
KALYANKJIL,0,533.7,0,524.1,508.55,553.44
JKCEMENT,0,7112.2,0,6902.7,6689.0,5420.15
ITCHOTELS,0,232.2,0,237.8,245.09,nan
PAGEIND,0,46486.0,0,43946.9,45335.0,45130.91
SUNDARMFIN,0,4821.4,0,4690.0,4574.1,4723.61
TATACOMM,0,1570.7,0,1613.5,1712.4,1621.34
PREMIERENE,1,972.1,0,1002.8,1081.35,1049.0
LAURUSLABS,0,847.4,0,864.9,894.85,667.14
FEDERALBNK,0,198.9,0,190.7,196.41,196.27
UBL,0,1897.2,0,1861.7,1824.0,1987.96
KAYNES,0,6643.2,0,6817.2,7183.0,5765.62
BIOCON,0,373.7,0,351.4,360.2,353.74
COCHINSHIP,0,1607.4,0,1674.1,1821.6,1642.87
BALKRISIND,1,2252.0,0,2315.9,2466.2,2592.78
APLAPOLLO,0,1610.7,0,1641.5,1697.6,1603.85
ANTHEM,0,774.4,0,797.6,831.8,nan
VOLTAS,0,1339.2,0,1368.1,1414.6,1398.01
GLAXO,0,2923.1,0,2701.6,2738.2,2704.04
HEXT,0,807.9,0,781.1,753.95,nan
DALBHARAT,0,2333.3,0,2366.2,2427.9,1989.19
LTTS,0,4339.0,0,4264.4,4261.7,4572.18
HUDCO,0,209.9,0,214.4,224.17,216.27
360ONE,0,1107.4,1,1038.6,1091.1,1059.99
PGHH,0,12857.7,0,13103.4,13369.0,13848.33
CONCOR,1,531.4,0,542.0,564.15,597.18
IREDA,0,142.3,0,145.5,152.94,172.19
MAHABANK,1,51.7,0,52.8,55.06,51.38
PETRONET,0,283.9,1,270.7,279.3,301.87
JUBLFOOD,0,670.1,0,657.8,632.95,674.56
GODREJIND,0,1176.5,0,1253.5,1221.8,1118.91
ENDURANCE,0,2710.8,0,2815.5,2922.2,2279.79
FLUOROCHEM,0,3356.5,0,3470.4,3695.7,3755.29
ESCORTS,0,3415.5,0,3574.5,3671.1,3323.38
RADICO,0,2756.0,0,2835.3,2994.4,2495.71
KEI,0,3868.3,0,3949.8,4179.7,3700.62
NATIONALUM,0,201.0,0,206.9,216.48,189.96
ASTRAL,0,1372.2,0,1402.9,1476.8,1458.49
BLUESTARCO,0,1825.7,0,1879.5,1924.1,1865.81
MCX,0,8018.3,0,7806.7,7645.5,6629.94
M&MFIN,0,256.3,0,262.3,278.55,263.77
COHANCE,0,886.7,0,920.2,990.7,nan
UCOBANK,1,27.8,0,28.4,29.87,34.9
THERMAX,0,3472.2,0,3381.1,3318.8,3587.97
KPRMILL,1,973.7,0,1011.1,1090.65,1023.7
SJVN,0,91.9,0,96.7,94.46,97.3
CRISIL,0,5279.7,0,5184.6,5045.4,5175.3
CHOLAHLDNG,0,1739.6,0,1801.6,1955.8,1745.43
MEDANTA,0,1313.8,0,1395.9,1360.3,1207.74
NLCINDIA,0,239.1,0,247.6,262.21,233.97
NH,0,1882.6,0,1841.8,1785.5,1648.14
TATAINVEST,0,6594.8,1,6713.6,7039.0,6440.69
TATAELXSI,0,5367.3,0,5510.9,5707.0,6013.28
DELHIVERY,0,448.0,0,458.2,475.6,352.81
EXIDEIND,0,394.8,0,405.4,418.2,385.77
METROBRAND,0,1152.0,0,1193.7,1293.6,1171.09
ACC,0,1875.0,0,1827.5,1866.0,1934.99
APARINDS,0,7979.8,0,8187.1,8632.5,7850.69
3MINDIA,0,29337.6,0,30071.7,30585.0,29465.62
POONAWALLA,0,466.4,0,453.8,441.85,376.24
KPITTECH,0,1187.3,0,1216.0,1248.2,1303.08
AWL,0,248.5,0,255.0,260.65,269.89
CENTRALBK,0,34.9,0,35.6,36.94,42.37
