ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1399.5,0,1422.0,1451.6,1350.74
HDFCBANK,0,969.5,0,984.1,994.75,929.57
BHARTIARTL,0,1950.8,0,1983.3,2029.3,1812.68
TCS,0,2923.1,0,2973.5,3063.2,3389.9
ICICIBANK,0,1442.5,0,1420.0,1377.7,1360.87
SBIN,0,873.8,0,886.3,904.5,788.38
BAJFINANCE,0,1037.0,0,1055.7,1089.75,896.21
INFY,0,1433.4,0,1465.8,1525.4,1589.69
HINDUNILVR,0,2611.2,0,2641.7,2516.4,2393.72
LICI,0,872.2,0,916.0,889.65,852.47
LT,0,3761.2,0,3816.9,3904.9,3495.16
ITC,0,402.2,0,407.2,416.8,413.18
MARUTI,0,15814.1,0,16042.7,16274.0,12944.43
KOTAKBANK,0,2117.0,0,2155.7,2187.0,2043.94
M&M,0,3653.7,0,3515.7,3625.0,3083.63
HCLTECH,0,1437.5,0,1466.5,1523.8,1562.81
SUNPHARMA,0,1623.3,0,1647.4,1699.0,1684.38
AXISBANK,0,1176.3,0,1203.7,1241.9,1110.41
ULTRACEMCO,0,12602.1,0,12416.6,11918.0,11700.8
BAJAJFINSV,0,2058.9,0,2098.3,2159.5,1948.1
TITAN,0,3574.3,0,3639.2,3714.9,3412.41
NTPC,0,331.4,0,344.8,339.6,332.46
ADANIPOWER,0,151.1,0,157.8,167.72,115.53
HAL,0,4627.5,0,4723.1,4814.2,4381.09
ONGC,0,242.8,0,246.9,254.96,240.85
ADANIPORTS,0,1397.8,0,1423.8,1429.0,1293.75
BEL,0,402.2,0,408.7,422.05,345.87
ETERNAL,0,357.7,0,347.5,326.6,263.52
ADANIENT,0,2426.8,0,2497.3,2504.2,2409.68
JSWSTEEL,0,1102.7,0,1123.8,1141.4,1023.17
DMART,0,4455.4,0,4381.7,4213.9,4115.03
POWERGRID,0,277.5,0,291.9,288.5,287.59
WIPRO,0,238.2,0,251.1,242.98,259.45
BAJAJ-AUTO,0,9158.9,0,8859.4,9076.5,8327.64
NESTLEIND,0,1197.2,0,1229.2,1282.0,1159.83
COALINDIA,0,397.8,1,384.5,394.05,377.29
ASIANPAINT,0,2372.4,0,2422.1,2501.6,2347.84
INDIGO,0,5664.2,0,5751.9,5779.0,5276.88
TATASTEEL,0,165.8,0,168.9,174.44,151.06
IOC,0,146.8,0,149.4,150.37,136.25
HINDZINC,0,465.2,0,480.6,486.7,441.27
JIOFIN,0,296.4,0,301.7,305.95,279.7
GRASIM,0,2894.5,0,2792.3,2841.3,2648.66
VEDL,0,460.9,0,472.0,495.6,425.35
DLF,0,739.8,0,752.4,772.45,743.36
EICHERMOT,0,6714.7,0,6827.3,6840.0,5615.57
HYUNDAI,0,2481.6,0,2415.4,2266.7,2000.34
SBILIFE,0,1863.0,0,1793.6,1839.8,1687.63
HINDALCO,0,766.3,0,783.8,824.45,665.82
DIVISLAB,0,6232.9,0,6357.0,6593.0,6127.07
ADANIGREEN,0,1005.6,0,1085.5,1031.1,970.05
TVSMOTOR,0,3468.6,0,3533.8,3599.8,2816.69
TRENT,0,4989.1,0,4875.9,4789.6,5365.9
LTIM,0,5243.3,0,5377.7,5546.0,5123.74
IRFC,0,129.3,0,126.8,123.73,129.19
HDFCLIFE,0,781.2,0,767.3,734.95,717.71
VBL,0,439.2,0,448.5,461.4,498.38
PIDILITIND,0,1547.0,0,1485.2,1507.1,1472.7
TMPV,0,nan,0,nan,403.3,nan
BAJAJHLDNG,0,12154.3,0,12456.2,13144.0,12584.94
CHOLAFIN,0,1596.9,0,1636.4,1733.6,1498.38
BRITANNIA,0,6134.3,0,5887.8,6053.0,5389.0
BPCL,0,323.8,0,344.8,330.45,300.69
AMBUJACEM,0,587.7,0,578.4,555.0,550.07
BANKBARODA,0,254.5,0,259.9,266.2,231.79
