ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1479.7,0,1499.4,1549.1,1374.44,1510.77,0
HDFCBANK,0,969.5,1,975.9,1008.85,945.95,991.67,0
BHARTIARTL,0,2060.8,0,2093.7,2158.3,1858.9,2090.91,0
TCS,0,3023.4,0,3066.1,3144.8,3297.83,3088.93,0
ICICIBANK,0,1334.3,0,1350.2,1383.0,1373.37,1368.56,0
SBIN,0,947.5,0,959.3,981.55,808.51,964.94,0
BAJFINANCE,0,1074.9,0,1053.4,1028.6,925.4,1026.85,1
INFY,0,1472.9,0,1549.2,1536.5,1534.28,1518.85,0
LICI,0,872.2,0,885.2,908.3,859.92,909.01,0
HINDUNILVR,0,2496.7,0,2468.6,2428.4,2384.28,2420.91,0
LT,0,3869.4,0,3922.2,4037.4,3541.33,3980.18,0
ITC,0,418.8,0,413.9,405.45,411.8,405.93,0
MARUTI,0,16188.0,0,15420.1,15801.0,13327.41,15721.3,0
M&M,0,3543.3,0,3615.7,3716.7,3150.47,3712.45,0
HCLTECH,0,1561.5,0,1592.9,1645.4,1543.06,1591.96,0
SUNPHARMA,0,1707.6,0,1732.6,1777.4,1679.66,1741.61,0
KOTAKBANK,0,2158.6,0,2130.5,2098.7,2070.07,2090.79,0
AXISBANK,0,1216.4,0,1235.9,1285.2,1132.37,1242.13,0
TITAN,0,3741.1,0,3802.6,3902.4,3453.12,3848.75,0
ULTRACEMCO,0,12132.0,0,11986.6,11753.0,11786.09,11803.5,0
BAJAJFINSV,0,2169.7,0,2125.1,2095.6,1983.2,2064.29,1
ADANIPORTS,0,1429.9,0,1457.0,1491.1,1327.18,1486.41,0
NTPC,0,339.6,0,335.2,326.6,331.33,327.26,0
HAL,0,4572.6,0,4659.2,4716.6,4460.65,4757.22,0
ONGC,0,237.7,0,241.9,248.05,235.02,246.73,0
BEL,0,402.2,0,409.6,423.0,359.82,422.14,0
ADANIPOWER,0,163.4,0,159.1,151.46,120.48,151.64,0
ADANIENT,0,2482.2,0,2339.1,2446.1,2414.56,2400.13,0
JSWSTEEL,0,1137.6,0,1160.9,1170.0,1048.74,1174.94,0
ETERNAL,0,328.3,0,318.9,306.9,270.74,305.28,0
ASIANPAINT,0,2720.6,0,2780.9,2859.8,2384.36,2799.42,0
DMART,0,4191.9,0,4134.0,4085.0,4159.97,4042.13,1
TMPV,0,391.4,0,381.6,359.8,nan,387.97,0
WIPRO,0,247.1,0,239.8,246.26,254.92,243.02,0
POWERGRID,0,281.5,1,268.2,277.2,281.69,271.17,0
BAJAJ-AUTO,0,9065.8,0,8698.0,8979.5,8375.76,8869.75,0
NESTLEIND,0,1231.7,0,1248.4,1279.2,1176.91,1271.23,0
IOC,0,162.6,0,166.1,168.7,140.23,170.97,0
COALINDIA,0,372.8,0,377.8,379.65,369.99,382.73,0
INDIGO,0,5564.5,0,5676.2,5785.5,5428.38,5772.05,1
TATASTEEL,0,183.8,0,179.9,172.46,156.02,176.47,0
SBILIFE,0,1932.8,0,1960.5,2027.1,1736.4,1999.22,0
HINDZINC,0,465.2,0,472.0,472.15,445.03,481.93,0
VEDL,0,492.3,0,504.8,509.75,434.4,518.71,0
JIOFIN,0,297.6,0,302.5,308.35,283.16,307.2,1
EICHERMOT,0,7156.0,1,6708.5,7125.5,5793.37,6869.0,0
HYUNDAI,0,2460.0,0,2320.9,2337.3,2061.6,2373.15,0
GRASIM,0,2879.4,0,2835.2,2748.6,2689.26,2763.75,0
DLF,0,780.4,0,767.7,741.1,745.72,757.91,0
HINDALCO,0,844.3,0,824.6,799.8,687.53,797.44,1
LTIM,0,5633.5,0,5764.0,6027.0,5119.05,5807.4,0
ADANIGREEN,0,1017.0,0,1116.8,1060.0,976.55,1065.78,0
DIVISLAB,0,6813.6,0,6697.5,6462.5,6205.9,6542.1,0
TVSMOTOR,0,3626.7,0,3557.8,3486.4,2929.15,3463.28,0
HDFCLIFE,0,740.9,0,754.8,762.2,730.84,765.82,0
BPCL,0,351.5,0,359.8,365.05,304.44,370.48,0
IRFC,0,125.8,0,123.9,120.08,127.59,121.13,0
TRENT,0,4609.6,0,4526.4,4388.9,5219.74,4384.66,1
SHRIRAMFIN,0,770.0,0,787.5,826.6,646.89,819.83,0
VBL,0,440.7,0,471.5,451.5,489.06,460.14,0
PIDILITIND,0,1520.9,0,1497.9,1489.0,1478.16,1473.97,0
BANKBARODA,0,272.5,0,278.8,288.25,238.03,287.56,0
MUTHOOTFIN,0,3447.1,0,3534.6,3697.5,2598.05,3524.67,0
CHOLAFIN,0,1637.3,0,1673.5,1703.2,1542.08,1712.04,0
PNB,0,117.4,0,119.8,123.86,103.92,122.68,0
BRITANNIA,0,5766.7,0,6077.5,5819.0,5485.86,5914.05,0
AMBUJACEM,0,585.2,0,552.0,555.75,553.35,558.67,0
TATACAP,0,315.2,0,328.2,318.6,nan,323.26,0
CANBK,0,140.1,0,143.3,147.94,106.95,145.21,0
BAJAJHLDNG,0,11471.9,0,12595.6,11747.0,12715.81,12137.5,0
TECHM,0,1381.9,0,1405.6,1456.0,1488.69,1430.39,0
SOLARINDS,0,14240.7,0,13233.2,13951.0,13488.48,13793.1,0
TORNTPHARM,0,3611.6,0,3685.4,3721.4,3376.91,3776.88,0
TATAPOWER,0,407.0,0,400.3,388.1,384.35,390.67,0
CIPLA,0,1578.3,0,1554.8,1529.2,1500.68,1521.54,0
PFC,0,394.0,0,387.4,372.75,400.07,375.27,0
CUMMINSIND,0,4127.7,0,4209.7,4375.7,3419.54,4337.06,1
GAIL,0,175.7,0,178.5,184.31,178.55,183.18,0
HEROMOTOCO,0,5573.6,0,5709.7,5999.5,4486.51,5612.8,0
LODHA,0,1152.9,0,1177.2,1200.8,1257.7,1211.31,0
ADANIENSOL,0,941.4,0,969.9,993.6,851.04,1000.42,0
ENRIN,0,3103.2,0,3186.0,3346.0,nan,3279.12,0
INDIANB,0,839.2,0,855.3,882.35,636.48,876.86,0
TMCV,0,nan,0,nan,322.85,nan,nan,0
MOTHERSON,0,103.1,0,106.2,112.0,96.65,107.98,0
BSE,0,2661.3,0,2748.8,2895.5,2252.67,2775.08,0
UNIONBANK,0,143.8,0,147.4,153.19,131.47,153.6,0
TATACONSUM,0,1113.0,0,1134.8,1173.9,1086.02,1160.97,1
HDFCAMC,0,5681.2,0,5580.9,5399.0,4892.4,5441.05,0
GODREJCP,0,1090.6,0,1113.0,1127.3,1172.96,1136.43,0
POLYCAB,0,7313.5,0,7439.4,7648.5,6414.96,7652.3,0
SIEMENS,0,3024.0,0,3090.9,3216.3,3103.08,3122.66,0
LGEINDIA,0,1580.4,0,1607.8,1683.9,nan,1646.85,0
MAZDOCK,1,2640.3,0,2697.5,2829.5,2803.56,2761.69,0
MAXHEALTH,0,1170.6,0,1095.6,1168.9,1151.52,1120.5,0
CGPOWER,0,764.6,0,750.5,721.25,675.4,736.17,0
IDBI,0,94.3,0,97.6,102.8,87.81,100.97,0
IDEA,0,9.5,0,9.9,10.17,7.75,10.37,0
BOSCHLTD,0,39192.2,0,38395.4,37050.0,33484.87,37078.0,0
ABB,0,5198.1,1,4946.4,5147.0,5421.21,5012.85,0
GMRAIRPORT,0,95.6,0,98.3,103.27,85.73,98.1,0
JINDALSTEL,0,1018.5,0,1039.3,1069.4,952.79,1075.21,0
APOLLOHOSP,0,7759.1,0,7641.7,7423.0,7168.24,7478.65,0
INDUSTOWER,0,382.4,0,391.9,400.5,369.44,404.34,0
INDHOTEL,0,735.8,0,699.6,733.35,759.69,712.62,0
DRREDDY,0,1263.3,0,1211.6,1248.6,1227.58,1231.31,0
UNITDSPR,0,1351.9,0,1385.5,1416.2,1398.7,1423.64,0
HINDPETRO,0,453.9,0,465.4,477.9,390.27,482.67,0
ICICIGI,0,1938.7,0,1972.5,2037.6,1875.27,2025.72,0
POWERINDIA,0,20235.0,0,20846.7,22397.0,16900.15,21582.3,0
BHEL,0,267.4,0,274.8,285.25,232.88,282.22,0
PERSISTENT,0,5995.8,0,6119.5,6350.5,5513.88,6091.15,0
GROWW,0,nan,0,nan,156.71,nan,nan,0
SHREECEM,0,27610.5,0,27242.9,26480.0,29455.76,26838.0,0
MARICO,0,715.5,0,730.1,736.15,693.55,732.7,0
RECLTD,0,356.0,0,370.6,361.4,384.79,361.0,1
WAAREEENER,0,3408.4,0,3318.0,3246.8,2899.82,3295.6,0
ZYDUSLIFE,0,980.6,0,964.3,928.0,942.96,939.28,0
