ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
SARDAEN,0,475.4,0,489.3,508.25,518.13,511.71,0
VTL,0,632.1,0,617.4,592.75,538.76,594.94,0
VINATIORGA,0,1275.0,0,1287.1,1325.2,1418.48,1329.72,0
SUNTV,0,491.2,0,482.2,474.5,540.97,473.78,1
HBLENGINE,0,719.7,0,712.3,674.1,775.54,684.12,0
STLTECH,0,623.9,0,653.9,723.75,322.15,655.04,0
TATATECH,0,773.7,0,847.7,834.35,660.81,815.79,1
HONAUT,0,38656.3,0,37844.2,36635.0,33775.22,36561.5,0
SAILIFE,0,1370.9,0,1410.6,1485.0,1066.69,1453.33,0
RUBICON,0,1586.6,0,1673.6,1804.4,999.73,1783.6,0
UPL,0,597.1,0,563.4,571.0,658.45,573.13,0
BALKRISIND,0,2227.6,0,2319.5,2340.1,2286.16,2362.46,0
MEDANTA,0,1366.4,0,1410.8,1472.2,1207.82,1434.28,0
KPRMILL,0,1060.9,0,1091.5,1130.2,981.21,1131.51,0
HFCL,0,221.8,0,231.3,251.47,124.57,233.76,0
NMDC,0,81.2,0,83.3,86.76,82.64,85.41,0
FORTIS,0,972.8,0,952.6,926.75,913.43,915.88,1
ATHERENERG,0,1389.1,0,1451.7,1616.3,906.66,1479.95,0
APLAPOLLO,0,2069.1,0,2122.9,2265.6,1934.99,2149.4,0
GODREJPROP,0,1951.5,0,2110.3,2029.1,1862.24,2033.62,0
SJVN,0,67.7,0,66.9,64.88,72.52,65.68,0
URBANCO,0,148.4,0,155.7,168.41,130.1,158.29,0
ASAHIINDIA,0,887.2,0,910.4,952.7,912.72,954.15,0
KIOCL,0,355.0,0,369.5,386.55,370.1,384.95,1
MARICO,0,829.1,0,859.6,829.65,786.47,844.09,0
PAYTM,0,1565.2,0,1616.7,1650.9,1225.29,1633.3,0
INDUSTOWER,0,395.0,0,365.2,380.0,402.8,376.85,0
IDBI,0,83.2,0,86.7,92.66,88.91,86.39,0
AUROPHARMA,0,1556.6,0,1593.9,1645.3,1364.14,1625.71,0
FEDERALBNK,0,341.6,0,357.2,344.25,293.9,352.6,0
POLICYBZR,0,1695.9,0,1742.8,1811.5,1650.32,1790.47,0
BHARTIHEXA,0,1471.4,0,1514.0,1550.1,1589.9,1592.42,0
LT,0,3951.1,0,3998.4,4045.8,3960.05,4068.62,0
TITAN,0,4939.4,0,5010.6,5169.2,4280.2,5095.15,0
KOTAKBANK,0,399.3,0,407.4,423.7,399.84,403.84,0
BAJAJFINSV,0,1948.3,0,1997.9,2002.0,1904.54,2010.54,0
NESTLEIND,0,1426.9,0,1500.9,1454.6,1342.49,1463.9,0
COALINDIA,0,417.6,0,411.6,401.0,422.42,403.85,0
ADANIGREEN,0,1399.9,0,1368.5,1311.0,1174.14,1313.11,0
ADANIENSOL,0,1674.2,0,1631.0,1581.4,1246.43,1574.17,0
MOTHERSON,0,159.0,0,163.1,165.6,130.37,167.98,0
IDEA,0,13.7,0,14.2,14.68,11.82,14.38,0
CUMMINSIND,0,5488.1,0,5370.9,5193.0,4908.98,5234.5,0
UNIONBANK,0,176.3,0,180.8,186.0,167.46,185.8,1
LTM,0,4369.8,0,4721.2,4675.0,4787.26,4552.01,1
BSE,0,3565.1,0,3461.4,3405.0,3264.12,3319.84,0
PNB,0,112.2,0,114.2,115.4,112.58,116.51,0
APOLLOHOSP,0,9123.4,0,8964.5,8838.5,7854.46,8781.65,0
VEDL,0,260.1,0,268.7,287.95,488.26,275.08,0
