ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1440.5,0,1381.6,1424.8,1323.57
HDFCBANK,0,1950.9,0,2027.4,1991.2,1825.31
BHARTIARTL,0,1956.4,0,1872.3,1929.9,1736.49
TCS,0,3129.2,0,3016.0,3102.6,3646.5
ICICIBANK,0,1420.2,0,1453.8,1446.0,1337.55
SBIN,0,801.7,0,811.0,825.7,780.73
HINDUNILVR,0,2466.1,0,2526.5,2648.0,2354.24
INFY,0,1500.5,0,1436.1,1496.4,1670.83
LICI,0,932.4,0,916.7,895.6,857.46
BAJFINANCE,0,914.8,0,853.5,895.6,830.5
ITC,0,419.1,0,414.5,405.55,424.23
LT,0,3524.7,0,3582.7,3612.6,3489.95
MARUTI,0,13349.7,0,13659.3,14280.0,11943.56
M&M,0,3170.9,0,3243.9,3375.1,2968.92
HCLTECH,0,1530.0,0,1506.2,1493.5,1657.13
KOTAKBANK,0,2093.2,0,2053.4,2017.8,1981.61
SUNPHARMA,0,1692.7,0,1658.9,1640.2,1719.72
ULTRACEMCO,0,12210.4,0,12422.9,12870.0,11474.23
AXISBANK,0,1114.5,0,1098.8,1078.9,1109.71
NTPC,0,345.4,0,328.5,338.8,340.37
TITAN,0,3443.3,0,3497.7,3616.3,3357.31
BAJAJFINSV,0,2011.8,0,1908.2,1980.0,1862.78
DMART,0,4387.3,0,4495.3,4691.9,3937.77
ONGC,0,243.1,0,239.7,238.29,243.19
HAL,0,4726.9,0,4615.4,4474.0,4297.93
ADANIPORTS,0,1407.1,0,1374.7,1361.8,1260.25
ETERNAL,0,298.2,0,307.4,321.8,nan
ADANIENT,0,2416.9,0,2265.5,2377.2,2433.95
BEL,0,398.1,0,390.2,374.2,324.16
POWERGRID,0,297.2,0,292.7,284.0,294.25
WIPRO,0,255.8,0,241.6,249.91,267.2
JSWSTEEL,0,1013.6,0,1035.0,1071.8,989.11
TATAMOTORS,0,643.9,0,660.9,685.4,703.76
ASIANPAINT,0,2450.7,0,2489.7,2566.6,2344.93
BAJAJ-AUTO,0,8269.6,0,8452.4,8684.5,8333.13
INDIGO,0,5708.2,0,5845.7,6099.0,4965.34
COALINDIA,0,366.0,0,371.1,378.15,378.23
ADANIPOWER,0,563.4,0,571.9,596.2,540.52
NESTLEIND,0,1089.5,0,1119.5,1179.4,1132.38
JIOFIN,0,310.6,0,318.3,323.85,282.14
TATASTEEL,0,165.6,0,162.2,161.51,145.11
HYUNDAI,0,2215.8,0,2319.1,2448.7,1848.78
GRASIM,0,2698.5,0,2757.9,2881.2,2598.18
IOC,0,147.8,0,144.7,141.44,133.88
TRENT,0,5124.0,0,5270.0,5452.5,5762.16
DLF,0,812.5,0,793.6,773.2,757.8
SBILIFE,0,1778.9,0,1813.0,1877.3,1613.8
HINDZINC,0,443.4,0,435.2,430.85,445.12
VBL,0,480.1,0,493.9,517.25,531.37
VEDL,0,453.3,0,426.0,446.9,436.6
HDFCLIFE,0,755.2,0,769.8,795.45,694.31
IRFC,0,133.6,0,130.8,125.44,135.61
EICHERMOT,0,5630.2,0,5735.2,5975.0,5192.13
DIVISLAB,0,6440.0,0,6301.4,6028.0,6079.88
ADANIGREEN,0,1002.6,0,976.2,966.6,1020.08
HINDALCO,0,660.5,0,676.4,707.3,642.34
PIDILITIND,0,2954.0,0,2999.5,3079.0,2935.06
TVSMOTOR,0,3030.6,0,3109.8,3280.9,2594.83
LTIM,0,5343.7,0,5237.1,5235.0,5294.08
BAJAJHLDNG,0,13227.0,0,13564.0,13700.0,12236.44
AMBUJACEM,0,619.0,0,605.3,588.75,545.49
BPCL,0,333.7,0,326.0,319.95,292.24
BRITANNIA,0,5176.6,0,5334.0,5597.5,5160.75
TECHM,0,1533.5,0,1452.5,1521.3,1568.54
PFC,0,427.7,0,419.3,400.25,415.02
SOLARINDS,0,13848.6,0,14261.2,14581.0,12244.69
LODHA,0,1316.7,0,1235.9,1289.35,1285.73
CIPLA,0,1481.1,0,1509.1,1592.8,1479.3
CHOLAFIN,0,1564.6,0,1449.2,1518.3,1428.94
GODREJCP,0,1267.7,0,1250.4,1247.4,1168.75
BANKBARODA,0,233.5,0,247.2,243.36,229.81
TATAPOWER,0,406.7,0,398.3,388.05,386.4
HDFCAMC,0,5387.5,0,5507.7,5794.0,4434.83
TORNTPHARM,0,3519.1,0,3703.4,3647.4,3265.68
PNB,0,111.3,0,108.9,107.16,99.58
MAXHEALTH,0,1204.0,0,1289.3,1250.1,1129.4
ENRIN,0,3020.3,0,3124.9,3297.5,nan
GAIL,0,178.9,0,172.1,177.77,180.0
SHRIRAMFIN,0,660.2,0,645.6,619.8,618.39
BOSCHLTD,0,37566.8,0,40484.3,39475.0,31844.08
APOLLOHOSP,0,7453.9,0,7602.6,7926.5,6960.3
SIEMENS,1,2947.3,0,3029.0,3197.2,4703.47
INDHOTEL,0,748.6,0,766.2,795.65,776.29
MAZDOCK,0,2983.8,0,2896.1,2767.8,2643.07
SHREECEM,0,30162.9,0,31536.4,30605.0,28548.47
ABB,0,5358.7,0,5254.1,5141.5,5950.57
CUMMINSIND,0,3599.3,0,3685.2,3886.3,3157.28
TATACONSUM,0,1110.0,0,1050.3,1088.1,1026.9
MUTHOOTFIN,0,2506.3,0,2598.0,2675.8,2255.93
MANKIND,0,2650.1,1,2416.3,2600.1,2512.32
CGPOWER,0,643.9,0,690.6,677.55,665.27
POLYCAB,0,6713.0,0,6863.3,7084.5,6210.34
DRREDDY,0,1278.4,0,1208.4,1276.6,1231.18
IDBI,1,84.5,1,87.7,97.58,82.59
UNIONBANK,0,138.7,0,131.8,136.53,123.28
MOTHERSON,0,89.6,0,92.5,97.9,97.27
JINDALSTEL,0,941.7,0,964.7,1008.15,915.05
HEROMOTOCO,0,4710.0,0,4852.7,5097.1,4121.9
DIXON,0,17152.6,0,16154.3,16725.0,15534.25
CANBK,0,115.0,0,108.2,111.07,98.38
SWIGGY,0,387.4,1,402.9,435.7,nan
RECLTD,0,399.0,0,393.3,380.6,426.13
ZYDUSLIFE,0,995.4,0,945.6,985.8,933.36
ADANIENSOL,0,839.1,0,786.5,815.15,822.77
ICICIGI,0,2007.1,0,1897.7,1967.1,1860.63
HAVELLS,0,1461.5,0,1496.8,1553.6,1566.93
UNITDSPR,0,1368.6,0,1344.8,1337.0,1442.26
MARICO,0,692.4,0,711.0,739.65,664.86
BSE,0,2648.9,0,2620.9,2332.2,2055.22
BAJAJHFL,0,117.5,0,115.2,113.02,121.61
GMRAIRPORT,0,94.7,0,92.6,88.96,81.81
WAAREEENER,0,3287.8,1,2955.1,3223.4,2715.47
