ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1406.5,0,1392.4,1375.0,1340.11
HDFCBANK,0,980.5,1,944.0,973.45,923.37
BHARTIARTL,0,1937.8,0,1914.4,1903.1,1789.77
TCS,0,3029.9,0,2989.1,2988.4,3458.82
ICICIBANK,0,1398.6,0,1382.3,1363.4,1355.06
SBIN,0,835.2,0,846.5,874.05,782.58
BAJFINANCE,0,970.8,0,1017.2,1008.9,875.15
INFY,0,1507.0,0,1484.9,1476.0,1611.88
HINDUNILVR,0,2625.0,0,2576.8,2541.8,2382.34
LICI,1,863.2,0,878.5,907.15,851.91
LT,0,3553.9,0,3614.3,3737.0,3481.62
MARUTI,0,15461.7,0,15747.3,15998.0,12644.0
ITC,0,415.0,0,410.1,400.75,416.26
KOTAKBANK,0,2010.1,0,2048.0,2146.0,2020.36
M&M,0,3656.1,0,3578.6,3472.0,3053.11
SUNPHARMA,0,1585.8,0,1579.9,1654.7,1692.91
HCLTECH,0,1453.5,0,1432.3,1417.7,1595.0
AXISBANK,0,1133.1,0,1155.0,1212.8,1102.7
ULTRACEMCO,0,12600.6,0,12415.6,12055.0,11657.76
NTPC,0,331.5,0,336.4,339.1,331.85
BAJAJFINSV,0,1999.8,0,2055.9,2033.2,1920.42
HAL,0,4628.5,0,4716.0,4845.2,4342.71
ONGC,0,234.4,0,237.9,245.86,240.08
ETERNAL,0,320.2,0,339.0,335.1,259.52
TITAN,0,3521.0,0,3464.9,3425.4,3395.6
ADANIPORTS,0,1367.0,0,1444.1,1400.5,1279.18
BEL,0,387.3,0,395.3,413.25,338.94
ADANIENT,0,2424.4,0,2498.0,2573.5,2404.6
ADANIPOWER,0,138.5,0,165.0,151.99,112.23
JSWSTEEL,0,1098.6,0,1119.3,1159.9,1009.18
DMART,0,4625.9,0,4526.8,4301.6,4079.43
POWERGRID,0,277.2,0,276.2,286.9,288.57
TATAMOTORS,0,672.7,0,690.9,712.65,689.02
WIPRO,0,251.8,0,247.8,242.13,262.06
BAJAJ-AUTO,0,9089.8,0,8924.9,8792.0,8303.18
COALINDIA,0,396.3,0,391.6,381.9,376.3
NESTLEIND,0,1207.9,0,1189.6,1181.7,1150.45
ASIANPAINT,0,2447.6,0,2410.3,2354.8,2340.21
INDIGO,0,5908.8,0,5811.1,5694.5,5208.39
IOC,0,145.1,0,147.7,154.84,135.12
TATASTEEL,0,165.9,0,165.1,170.06,148.91
HINDZINC,0,457.2,0,469.8,491.5,438.16
HYUNDAI,0,2747.0,0,2665.0,2480.8,1968.56
JIOFIN,0,311.5,1,292.8,306.25,279.69
GRASIM,0,2893.8,0,2840.2,2807.4,2629.47
EICHERMOT,0,6727.2,0,6825.3,6880.0,5496.52
VEDL,0,439.0,0,450.2,470.8,422.51
DLF,0,761.5,0,746.5,735.25,747.36
SBILIFE,0,1853.3,0,1826.1,1770.9,1664.45
ADANIGREEN,0,1006.2,0,1113.4,1059.4,969.72
HINDALCO,0,736.6,0,751.0,776.7,656.07
TRENT,0,5039.8,0,4928.5,4777.3,5498.1
TVSMOTOR,0,3370.1,0,3534.6,3510.9,2751.52
HDFCLIFE,0,795.0,0,782.9,763.05,710.95
IRFC,0,130.3,0,127.9,125.24,131.58
LTIM,0,5431.4,0,5329.2,5274.0,5150.78
DIVISLAB,0,6053.9,0,5940.0,5826.5,6092.57
PIDILITIND,0,1546.1,0,1519.3,1489.0,1462.15
BPCL,0,321.7,0,328.5,343.6,297.6
VBL,0,463.4,0,455.7,438.95,508.62
BRITANNIA,0,5862.6,0,6141.3,6011.0,5313.43
AMBUJACEM,0,593.7,0,591.9,573.8,549.01
BANKBARODA,0,252.2,0,257.7,266.6,229.9
CHOLAFIN,0,1519.5,0,1554.8,1634.1,1470.71
PFC,0,395.2,0,414.6,405.9,404.17
PNB,0,107.8,0,110.1,114.54,100.5
BAJAJHLDNG,0,12831.6,0,12515.8,11802.0,12529.72
MUTHOOTFIN,0,3009.7,0,3071.0,3227.7,2415.78
SOLARINDS,0,14295.0,1,13297.6,14140.0,12848.41
TECHM,0,1497.2,0,1468.3,1439.3,1535.25
TATAPOWER,0,379.1,0,396.5,395.55,380.93
SHRIRAMFIN,0,614.7,0,630.1,671.45,620.16
CIPLA,0,1576.3,0,1547.6,1513.1,1487.03
HDFCAMC,0,5851.8,0,5753.0,5661.0,4662.98
TORNTPHARM,0,3705.7,0,3639.2,3526.0,3324.91
CGPOWER,0,779.2,0,766.1,745.4,665.46
GODREJCP,0,1216.6,0,1192.0,1147.6,1174.69
MAZDOCK,0,3008.7,0,2923.3,2888.0,2732.78
GAIL,0,182.4,0,179.3,176.62,177.65
SIEMENS,0,3307.3,1,3073.0,3251.7,3191.15
ENRIN,0,3616.3,0,3510.3,3236.4,nan
CANBK,0,119.0,0,121.6,126.76,100.62
POLYCAB,0,7216.3,1,7248.9,7615.5,6266.88
BOSCHLTD,0,40276.7,0,39577.8,38800.0,32624.45
TATACONSUM,0,1086.8,0,1106.1,1142.1,1052.63
MOTHERSON,0,102.8,0,110.6,106.22,95.56
HEROMOTOCO,0,5214.0,0,5329.7,5581.5,4248.82
ADANIENSOL,0,842.4,0,868.6,926.65,823.07
LODHA,0,1186.1,0,1162.0,1115.1,1268.74
MAXHEALTH,0,1159.9,1,1054.7,1139.7,1145.17
ABB,0,5383.1,0,5314.9,5218.0,5620.23
APOLLOHOSP,0,7756.2,1,7375.9,7662.0,7064.95
CUMMINSIND,0,4136.5,0,4054.5,3943.0,3238.14
JINDALSTEL,0,1007.3,0,1026.5,1055.9,931.97
SHREECEM,0,30845.0,0,30300.8,29295.0,29182.39
UNIONBANK,0,130.3,0,133.6,136.68,125.79
DRREDDY,0,1306.2,0,1280.4,1248.6,1238.12
DIXON,0,17668.9,0,17263.6,17041.0,15732.91
INDHOTEL,0,764.5,0,748.9,723.55,774.18
INDIANB,0,711.4,0,729.2,758.05,586.12
MANKIND,0,2574.1,0,2526.1,2456.3,2497.74
ZYDUSLIFE,0,1043.5,0,1024.4,994.65,941.64
IDBI,0,95.6,0,89.6,92.86,84.47
RECLTD,0,390.6,0,383.8,378.05,403.83
UNITDSPR,0,1269.6,0,1298.1,1361.0,1419.11
WAAREEENER,0,3660.6,0,3514.7,3441.5,2783.46
HINDPETRO,0,416.7,0,427.7,456.3,379.4
SWIGGY,0,410.8,0,438.7,421.55,394.05
ICICIGI,0,1939.4,0,1849.9,1925.8,1858.23
JSWENERGY,0,511.6,0,548.6,541.0,519.43
HAVELLS,0,1546.5,0,1524.9,1497.7,1546.42
GMRAIRPORT,0,92.4,0,90.6,88.7,82.95
INDUSTOWER,0,334.1,0,360.7,353.65,364.25
BAJAJHFL,0,115.0,0,113.5,111.77,118.16
MARICO,0,732.4,0,721.0,715.55,681.45
IDEA,0,7.6,0,8.0,8.47,7.56
BSE,0,2236.6,1,2033.3,2217.9,2140.48
NAUKRI,0,1412.0,1,1292.6,1379.9,1441.22
LUPIN,0,2059.8,0,2017.1,1937.3,2008.31
DABUR,0,524.8,0,513.1,493.35,500.74
SRF,0,2979.4,1,2810.2,2940.2,2881.59
NHPC,0,82.3,0,89.0,86.61,81.82
