ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1451.2,0,1472.3,1510.9,1367.19,1489.65,0
HDFCBANK,0,969.5,0,1005.4,986.65,941.56,986.98,0
BHARTIARTL,0,2139.3,0,2096.4,2091.8,1845.7,2067.89,0
TCS,0,2979.6,0,3025.4,3105.7,3320.56,3036.76,0
ICICIBANK,1,1319.7,1,1338.0,1385.9,1369.63,1348.0,0
SBIN,0,923.2,0,936.6,954.0,802.59,953.41,0
BAJFINANCE,0,1093.6,0,1066.2,1005.4,918.82,1041.72,0
INFY,0,1472.9,0,1498.1,1541.8,1541.42,1498.44,0
HINDUNILVR,0,2504.1,0,2475.4,2407.6,2382.28,2423.97,0
LICI,0,872.2,0,878.8,902.85,857.34,904.96,0
LT,0,3818.5,1,3842.3,4002.5,3526.1,3945.49,0
ITC,0,419.2,0,414.8,405.7,412.22,408.88,0
MARUTI,0,16188.0,0,15918.5,15749.0,13229.2,15618.9,0
M&M,0,3543.3,0,3615.7,3699.5,3129.05,3637.4,0
HCLTECH,0,1513.8,0,1540.0,1598.5,1544.53,1548.5,0
SUNPHARMA,0,1657.8,0,1684.0,1737.4,1678.99,1703.78,0
KOTAKBANK,0,2164.2,0,2135.1,2075.2,2065.0,2091.97,0
AXISBANK,0,1183.8,0,1203.7,1225.2,1125.03,1225.73,0
ULTRACEMCO,0,12239.7,0,12088.0,11934.0,11774.64,11870.2,0
TITAN,0,3660.2,0,3721.0,3839.2,3439.74,3794.76,0
BAJAJFINSV,0,2179.1,0,2125.1,2056.2,1975.2,2068.1,0
NTPC,0,340.7,0,335.2,326.95,330.96,327.83,0
ADANIPORTS,0,1413.7,0,1442.9,1499.0,1316.75,1459.53,0
HAL,0,4572.6,0,4659.2,4751.0,4433.7,4711.82,0
ONGC,0,237.7,0,241.9,244.85,234.84,246.64,0
BEL,0,402.2,0,408.9,419.8,355.86,419.04,0
ADANIPOWER,0,164.0,0,159.1,151.85,119.23,154.11,0
JSWSTEEL,0,1137.6,0,1160.9,1183.9,1042.76,1184.08,0
ADANIENT,0,2535.1,0,2355.6,2488.2,2412.07,2418.15,0
ETERNAL,0,330.7,0,321.5,297.75,268.44,310.88,0
ASIANPAINT,0,2643.6,0,2718.6,2879.4,2371.38,2616.99,0
POWERGRID,0,281.5,0,276.4,269.85,281.85,272.15,0
DMART,0,4252.9,0,4181.1,4062.5,4148.05,4097.92,0
