ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
PPLPHARMA,0,nan,0,nan,nan,nan,nan,0
CREDITACC,0,1436.8,0,1489.6,1614.0,1330.74,1539.33,0
HATSUN,0,nan,0,nan,nan,nan,nan,0
SAMMAANCAP,0,172.7,0,167.7,160.0,156.45,162.33,0
ECLERX,0,nan,0,nan,nan,nan,nan,0
AEGISVOPAK,0,nan,0,nan,nan,nan,nan,0
TVSHLTD,0,nan,0,nan,nan,nan,nan,0
HFCL,0,223.6,0,211.8,184.69,109.28,202.01,0
AEGISLOG,0,nan,0,nan,nan,nan,nan,0
ENDURANCE,0,nan,0,nan,nan,nan,nan,0
PATANJALI,0,nan,0,nan,nan,nan,nan,0
MEDANTA,0,nan,0,nan,nan,nan,nan,0
NMDC,0,87.7,0,86.1,85.01,81.37,83.88,0
NAM-INDIA,0,1215.3,0,1176.6,1146.9,958.89,1152.2,0
ALKEM,0,nan,0,nan,nan,nan,nan,0
PRESTIGE,0,1546.9,0,1702.3,1594.8,1515.71,1654.36,0
PHOENIXLTD,0,2061.9,0,2005.5,1887.9,1776.12,2020.11,0
MAHABANK,0,86.1,0,83.8,79.26,68.99,80.17,0
COROMANDEL,0,nan,0,nan,nan,nan,nan,0
MRF,0,nan,0,nan,nan,nan,nan,0
RELIANCE,0,1334.7,0,1315.9,1292.9,1404.92,1290.93,1
LICI,0,413.5,0,437.4,422.85,413.12,426.0,0
INFY,0,1061.3,0,1097.4,1155.1,1326.68,1089.31,0
ITC,0,nan,0,nan,nan,nan,nan,0
HINDZINC,0,nan,0,nan,nan,nan,nan,0
GRASIM,0,nan,0,nan,nan,nan,nan,0
SBILIFE,0,nan,0,nan,nan,nan,nan,0
HDFCAMC,0,nan,0,nan,nan,nan,nan,0
MANKIND,0,nan,0,nan,nan,nan,nan,0
VEDL,0,275.9,0,268.6,267.5,510.9,262.73,0
DRREDDY,0,nan,0,nan,nan,nan,nan,0
ASHOKLEY,0,160.6,0,150.5,158.09,164.57,154.68,0
FEDERALBNK,0,340.0,0,346.0,354.15,281.64,354.48,0
BHARTIHEXA,0,nan,0,nan,nan,nan,nan,0
NHPC,0,76.1,0,77.9,78.07,78.27,79.44,0
DABUR,0,417.9,0,436.0,426.1,468.04,426.44,0
JIOFIN,0,228.4,0,234.8,246.95,263.17,239.43,0
MOTHERSON,0,138.7,0,149.8,146.72,124.11,145.69,0
VBL,0,484.4,0,472.3,450.85,473.24,455.73,0
CHOLAFIN,0,nan,0,nan,nan,nan,nan,0
BSE,0,3779.7,0,3689.6,3530.3,3166.93,3572.09,0
POWERINDIA,0,nan,0,nan,nan,nan,nan,0
BPCL,0,297.3,0,304.7,315.8,329.0,315.6,0
UNIONBANK,0,158.4,0,164.4,170.4,163.09,170.99,0
PNB,0,105.6,0,107.6,111.64,112.63,110.69,0
MUTHOOTFIN,0,nan,0,nan,nan,nan,nan,0
TATAPOWER,0,392.3,0,386.0,375.95,389.44,377.4,0
INDIANB,0,777.4,0,803.8,827.25,842.97,834.76,0
