ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1508.4,0,1529.1,1556.5,1398.96,1543.82,0
HDFCBANK,0,969.5,0,978.7,1001.5,958.39,998.47,0
BHARTIARTL,0,2147.1,0,2115.9,2083.4,1895.04,2087.18,0
TCS,0,3103.7,0,3151.5,3220.5,3238.42,3196.29,0
ICICIBANK,0,1343.0,0,1359.5,1366.0,1383.8,1378.82,0
SBIN,0,993.5,0,978.5,963.15,827.58,961.29,0
INFY,0,1532.3,0,1560.1,1598.2,1515.36,1590.83,0
BAJFINANCE,0,1053.5,0,999.0,1017.3,940.5,1022.22,0
LT,0,3921.2,0,3980.7,4074.1,3600.07,4017.7,1
LICI,0,897.8,0,882.9,867.6,866.87,868.4,0
HINDUNILVR,0,2421.0,0,2373.0,2260.6,2390.4,2367.95,0
MARUTI,0,15618.9,0,15876.4,16522.0,13600.77,16169.0,0
ITC,0,413.9,0,409.4,400.1,410.77,402.32,0
HCLTECH,0,1602.3,0,1630.3,1673.2,1541.12,1661.43,0
M&M,0,3574.1,0,3772.2,3679.6,3206.03,3678.86,1
KOTAKBANK,0,2077.6,0,2114.4,2176.6,2085.59,2147.2,0
SUNPHARMA,0,1751.4,0,1774.4,1793.5,1686.42,1799.56,0
AXISBANK,0,1232.3,0,1252.4,1286.1,1154.07,1275.4,1
ULTRACEMCO,0,11889.0,1,11239.6,11723.0,11805.92,11559.0,1
TITAN,0,3742.4,0,3909.4,3880.2,3494.07,3839.89,0
BAJAJFINSV,0,2155.9,0,2119.9,2083.1,2003.45,2068.28,1
ADANIPORTS,0,1457.9,0,1536.9,1522.8,1358.85,1506.39,1
NTPC,0,331.8,0,327.4,325.05,332.7,323.35,1
ONGC,0,237.7,0,244.6,238.02,235.51,240.59,0
ADANIENT,0,2381.0,0,2323.2,2282.4,2415.39,2240.78,0
HAL,0,4575.3,0,4467.0,4302.5,4527.21,4392.28,0
BEL,0,413.4,0,404.8,389.45,370.8,398.85,0
ADANIPOWER,0,151.5,0,147.3,144.49,124.12,143.27,1
JSWSTEEL,0,1186.3,0,1158.7,1125.5,1063.06,1134.14,0
WIPRO,0,249.7,0,253.6,260.6,250.66,256.86,0
ETERNAL,0,311.5,0,303.1,298.05,276.45,293.71,1
ASIANPAINT,0,2938.7,0,2883.0,2764.8,2435.01,2877.42,0
TMPV,0,365.4,0,358.5,347.45,nan,352.3,0
BAJAJ-AUTO,0,8691.9,0,8829.3,9015.0,8414.99,9042.25,0
DMART,0,4037.6,0,3961.6,3843.0,4175.02,3896.79,0
POWERGRID,0,276.2,0,272.3,263.6,281.97,266.81,0
NESTLEIND,0,1265.9,0,1248.3,1238.3,1187.79,1234.39,1
HINDZINC,0,492.2,0,511.4,561.65,450.7,507.36,0
COALINDIA,0,385.4,0,374.1,383.35,372.18,379.91,0
