ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1424.8,0,1400.5,1376.2,1330.22
HDFCBANK,0,985.1,0,973.2,965.15,912.33
BHARTIARTL,0,1956.4,0,1872.3,1893.7,1759.01
TCS,0,3188.9,0,3139.4,3049.4,3585.56
ICICIBANK,0,1440.2,0,1424.2,1403.7,1347.22
SBIN,0,801.7,0,818.9,808.85,780.61
INFY,0,1531.5,1,1418.1,1504.3,1650.98
HINDUNILVR,0,2545.9,0,2594.8,2642.0,2368.33
BAJFINANCE,0,890.9,0,908.8,948.4,845.59
LICI,0,906.7,0,890.7,874.7,855.66
ITC,0,401.0,0,422.2,410.05,420.81
LT,0,3524.7,0,3633.2,3525.0,3491.42
MARUTI,0,14403.6,0,14699.9,15365.0,12190.34
M&M,0,3397.4,0,3497.7,3696.3,3003.05
KOTAKBANK,0,2029.8,0,2002.3,1960.4,1996.48
HCLTECH,0,1500.3,0,1471.8,1427.1,1636.16
SUNPHARMA,0,1646.8,0,1619.3,1591.7,1707.74
ULTRACEMCO,0,12210.4,0,12422.9,12572.0,11588.38
AXISBANK,0,1087.3,0,1074.9,1052.2,1103.52
BAJAJFINSV,0,1936.1,0,1965.9,2025.3,1880.88
TITAN,0,3528.4,0,3588.4,3630.1,3386.53
NTPC,0,340.0,0,335.3,324.1,333.59
DMART,0,4528.6,0,4640.9,4759.8,3995.83
ADANIPORTS,0,1385.6,1,1312.5,1380.9,1261.94
HAL,0,4627.2,0,4540.6,4454.0,4313.34
ETERNAL,0,308.6,0,315.8,325.7,nan
ONGC,0,240.4,0,239.9,231.33,241.12
BEL,0,384.4,0,366.1,371.95,329.73
JSWSTEEL,0,1043.1,0,1063.0,1104.5,995.29
ADANIENT,0,2408.2,0,2362.4,2311.6,2397.91
POWERGRID,0,273.6,0,278.2,283.85,292.4
TATAMOTORS,0,672.0,0,687.3,715.55,696.75
BAJAJ-AUTO,0,8684.3,0,8900.4,9383.0,8299.0
WIPRO,0,255.8,0,253.7,249.15,265.88
ADANIPOWER,0,593.0,0,609.3,643.65,543.27
ASIANPAINT,0,2460.4,0,2501.5,2537.3,2337.91
COALINDIA,0,372.7,0,378.8,387.95,376.75
NESTLEIND,0,1144.1,0,1170.4,1202.2,1143.15
INDIGO,0,5971.4,0,5866.7,5637.5,5084.07
TATASTEEL,0,159.6,0,163.2,169.15,146.34
HYUNDAI,0,2312.2,0,2398.4,2532.3,1893.63
JIOFIN,0,326.8,0,321.2,307.95,281.9
IOC,0,144.4,0,142.2,140.94,134.13
GRASIM,0,2698.5,0,2757.9,2795.9,2613.96
EICHERMOT,0,6354.5,0,6522.3,6874.5,5291.94
DLF,0,786.4,0,772.1,751.1,756.37
TRENT,0,5195.2,0,5570.3,5218.5,5681.53
HINDZINC,0,417.1,0,426.4,433.45,440.65
SBILIFE,0,1778.9,0,1860.4,1805.7,1629.72
TVSMOTOR,0,3350.1,0,3423.7,3566.3,2656.08
VEDL,0,411.5,0,421.4,432.8,421.71
HINDALCO,0,707.5,0,719.9,742.9,646.73
HDFCLIFE,0,810.8,0,793.1,761.1,699.12
IRFC,0,125.6,0,119.8,124.82,134.06
VBL,0,515.3,0,501.9,474.5,524.88
DIVISLAB,0,6352.2,0,6241.0,6002.5,6097.8
