ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1429.5,0,1354.2,1411.8,1447.32,1398.27,0
HDFCBANK,0,838.8,0,810.8,764.9,961.82,810.04,0
BHARTIARTL,0,1914.8,0,1872.5,1802.1,1974.18,1815.4,0
SBIN,0,1127.0,0,1094.6,1030.8,934.95,1059.41,0
ICICIBANK,0,1320.1,0,1288.9,1251.2,1388.83,1263.62,0
BAJFINANCE,0,901.6,0,868.8,849.0,965.99,856.3,0
INFY,0,1328.6,0,1295.8,1278.3,1504.74,1255.2,1
HINDUNILVR,0,2214.5,0,2164.7,2085.0,2407.32,2122.47,0
LT,0,3769.9,0,3629.6,3516.8,3813.96,3534.59,0
LICI,0,817.5,0,795.6,758.7,878.76,775.42,0
SUNPHARMA,0,1729.6,0,1829.3,1753.3,1685.45,1784.19,0
MARUTI,0,13574.0,0,13179.2,12464.0,14724.7,12789.5,0
HCLTECH,0,1417.0,0,1382.4,1373.3,1535.09,1341.81,0
AXISBANK,0,1284.8,0,1248.2,1192.7,1213.34,1215.78,0
ITC,0,313.9,0,306.7,291.25,377.68,301.14,0
KOTAKBANK,0,388.1,0,378.7,366.85,417.06,370.31,0
NTPC,0,364.0,0,367.4,375.55,337.25,380.21,0
M&M,0,3312.0,0,3214.5,3031.3,3433.62,3060.87,0
ONGC,0,286.7,0,278.6,268.05,239.29,266.36,1
ADANIPORTS,0,1466.6,0,1418.3,1344.2,1435.5,1367.6,0
BEL,0,456.3,0,441.9,414.45,408.21,433.54,0
ADANIPOWER,0,137.4,0,143.5,150.11,136.94,149.88,1
POWERGRID,0,288.2,0,307.0,299.0,277.99,299.44,0
JSWSTEEL,0,1247.7,0,1210.1,1133.7,1125.13,1150.76,0
COALINDIA,0,426.1,0,440.5,442.1,387.51,458.13,0
BAJAJFINSV,0,1825.9,0,1777.7,1704.4,2006.24,1744.96,0
BAJAJ-AUTO,0,9749.0,0,9456.3,8898.0,8960.21,9041.2,0
ADANIENT,0,2060.9,0,1991.7,1817.9,2338.19,1941.32,0
DMART,0,4031.9,0,3918.2,3756.5,4113.58,3816.71,0
HAL,0,4024.3,0,3906.9,3654.0,4493.86,3864.43,0
