ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
SYNGENE,0,433.1,0,423.2,409.15,508.99,411.61,0
AMBER,0,7777.3,0,7603.5,7209.0,7305.52,7517.1,0
ACC,0,1325.2,0,1389.5,1341.8,1559.34,1359.57,0
IGL,0,157.9,0,155.2,150.7,nan,nan,0
SUPREMEIND,0,3232.2,0,3320.3,3395.4,3598.18,3424.99,0
AIAENG,0,4290.4,0,4811.4,4603.0,nan,nan,0
PIIND,0,2570.8,0,2619.4,2706.6,nan,nan,0
PATANJALI,0,374.3,0,361.8,342.95,493.05,341.19,0
KPRMILL,0,943.2,0,1121.2,1043.3,nan,nan,0
UCOBANK,0,25.0,0,27.8,26.67,nan,nan,0
KARURVYSYA,0,310.4,0,320.6,338.4,nan,nan,0
AEGISVOPAK,0,253.7,0,266.6,292.46,nan,nan,0
CENTRALBK,0,30.4,0,32.4,30.89,35.16,31.45,0
SAMMAANCAP,0,176.7,0,172.5,163.27,nan,nan,0
TDPOWERSYS,0,1229.4,0,1192.9,1114.8,nan,nan,0
UNITDSPR,0,1416.0,0,1447.7,1508.8,1346.85,1433.25,0
ABCAPITAL,0,380.2,0,410.6,391.35,348.89,398.13,0
INDHOTEL,0,698.0,0,711.0,734.7,nan,nan,0
AUROPHARMA,0,1464.3,0,1618.3,1549.2,nan,nan,0
FEDERALBNK,0,341.5,0,347.4,357.25,280.91,351.53,0
BHARTIHEXA,0,1504.6,0,1539.8,1604.6,nan,nan,0
ASTERDM,0,762.9,0,780.5,813.5,683.39,805.86,0
SBICARD,0,609.0,0,626.9,654.9,741.23,641.17,0
NATIONALUM,0,358.1,0,350.4,334.55,nan,nan,0
FACT,0,869.1,0,851.4,817.0,nan,nan,0
APLAPOLLO,0,1878.6,0,1797.3,1846.7,1903.85,1824.17,0
HYUNDAI,0,1879.9,0,1920.0,2001.9,nan,nan,0
JIOFIN,0,250.9,0,229.4,237.08,nan,nan,0
MOTHERSON,0,138.5,0,154.4,147.86,nan,nan,0
SIEMENS,0,3435.6,0,3510.4,3681.0,nan,nan,0
HDFCLIFE,0,588.3,0,575.7,558.75,666.78,558.63,1
BAJAJHLDNG,0,11492.1,0,11286.4,10831.0,nan,nan,0
TMPV,0,343.1,0,336.1,324.4,359.74,328.99,0
GMRAIRPORT,0,106.9,0,111.3,107.96,99.57,109.37,0
CANBK,0,133.0,0,119.0,124.24,nan,nan,0
RELIANCE,0,1332.6,0,1313.4,1267.7,nan,nan,0
BHARTIARTL,0,1844.0,0,1867.7,1901.8,nan,nan,0
MARUTI,0,14499.8,0,14259.9,13802.0,nan,nan,0
TITAN,0,4645.7,0,4713.7,4849.7,4132.72,4712.14,0
ADANIENT,0,2988.2,0,3136.4,3002.3,2441.6,3090.34,0
ADANIPOWER,0,225.6,0,220.2,208.25,176.46,214.47,0
HCLTECH,0,1259.5,0,1287.7,1318.6,nan,nan,0
ETERNAL,0,279.5,0,289.6,308.35,274.18,291.07,0
POWERGRID,0,295.4,0,291.1,285.3,284.7,286.64,0
TATASTEEL,0,191.8,0,188.8,182.63,188.25,184.8,0
HINDZINC,0,551.6,0,540.3,526.9,560.2,527.93,0
ADANIENSOL,0,1579.6,0,1637.6,1649.5,1175.1,1699.59,0
