ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1490.7,0,1510.1,1546.6,1375.87,1517.63,0
HDFCBANK,0,969.5,0,976.5,998.05,946.75,993.24,0
BHARTIARTL,0,2065.8,0,2097.7,2162.7,1861.65,2107.06,0
TCS,0,3028.1,0,3069.6,3150.6,3293.35,3104.81,0
ICICIBANK,0,1334.3,0,1350.2,1369.5,1374.0,1371.21,0
SBIN,0,947.5,0,959.3,972.6,809.59,966.61,0
INFY,0,1472.9,0,1549.2,1545.0,1532.88,1525.67,0
BAJFINANCE,0,1074.9,0,1053.4,1004.1,926.51,1020.6,0
HINDUNILVR,0,2496.7,0,2468.6,2433.7,2384.33,2422.88,0
LICI,0,872.2,0,885.2,902.4,860.26,906.83,0
LT,0,3882.3,0,3933.6,4024.9,3543.79,3994.42,0
ITC,0,418.8,0,413.9,407.85,411.67,406.31,1
MARUTI,0,16188.0,0,15439.8,15977.0,13346.4,15771.1,0
M&M,0,3558.2,0,3623.0,3749.6,3154.39,3718.39,0
HCLTECH,0,1561.5,0,1592.9,1608.0,1542.7,1601.52,0
SUNPHARMA,0,1710.5,0,1733.8,1779.7,1679.92,1750.44,0
KOTAKBANK,0,2158.6,0,2130.5,2087.8,2071.01,2090.74,0
AXISBANK,0,1223.3,0,1241.8,1275.8,1133.82,1247.43,0
TITAN,0,3741.1,0,3802.6,3904.2,3455.24,3862.24,0
ULTRACEMCO,0,12132.0,0,11986.6,11729.0,11787.66,11791.5,0
BAJAJFINSV,0,2169.7,0,2125.1,2052.4,1984.79,2059.32,0
ADANIPORTS,0,1429.9,0,1457.0,1479.8,1329.11,1489.56,0
NTPC,0,338.8,0,334.8,326.65,331.37,327.32,0
ONGC,0,237.7,0,241.9,246.95,235.01,246.81,0
HAL,0,4572.6,0,4840.4,4595.0,4464.15,4754.06,0
BEL,0,402.2,0,409.6,416.35,360.45,422.35,0
ADANIPOWER,0,160.9,0,157.3,149.12,120.72,151.4,0
ADANIENT,0,2482.2,0,2339.1,2422.3,2415.24,2405.42,0
JSWSTEEL,0,1137.6,0,1195.0,1140.3,1049.73,1171.8,0
ASIANPAINT,0,2720.6,0,2780.9,2876.6,2387.36,2826.11,0
ETERNAL,0,326.8,0,318.9,301.95,271.15,304.87,0
TMPV,0,389.2,0,379.8,362.25,nan,383.63,0
DMART,0,4191.9,0,4134.0,4038.0,4161.83,4044.83,0
POWERGRID,0,281.5,0,268.8,277.6,281.62,272.18,0
WIPRO,0,247.1,0,239.8,244.49,254.61,243.82,0
BAJAJ-AUTO,0,9065.8,0,8698.0,8892.0,8377.07,8886.8,0
NESTLEIND,0,1231.7,0,1248.4,1280.7,1177.59,1273.03,0
IOC,0,162.6,0,166.1,167.35,140.44,170.79,0
COALINDIA,0,372.8,0,377.8,378.2,370.01,382.95,0
INDIGO,0,5564.5,0,5676.2,5843.5,5436.01,5798.05,0
TATASTEEL,0,180.8,0,177.2,168.0,156.2,175.13,0
SBILIFE,0,1946.3,0,1972.0,2022.5,1739.1,2001.58,0
EICHERMOT,0,7156.0,0,6853.1,7134.5,5803.41,6893.85,0
HINDZINC,0,497.7,0,486.3,458.3,445.11,480.31,0
VEDL,0,492.3,0,526.4,496.4,434.78,516.84,0
JIOFIN,0,297.6,0,302.5,303.55,283.5,307.63,0
HYUNDAI,0,2460.0,0,2320.9,2335.9,2064.97,2374.12,0
GRASIM,0,2861.4,0,2820.9,2734.8,2690.43,2764.77,0
DLF,0,771.7,0,758.0,725.35,745.65,754.5,0
LTIM,0,5633.5,0,5764.0,5926.0,5119.49,5843.25,0
HINDALCO,0,833.3,0,816.1,777.7,688.47,796.17,0
ADANIGREEN,0,1017.0,0,1112.8,1030.5,976.71,1062.85,0
DIVISLAB,0,6753.2,0,6638.4,6373.0,6210.0,6513.75,0
HDFCLIFE,0,740.9,0,754.8,764.0,731.48,767.3,0
TVSMOTOR,0,3626.7,0,3557.8,3441.9,2934.12,3461.79,0
BPCL,0,351.5,0,359.8,364.55,305.0,370.22,0
IRFC,0,124.9,0,123.2,119.09,127.44,120.91,0
TRENT,0,4601.6,0,4526.4,4359.1,5212.8,4357.84,0
SHRIRAMFIN,0,770.0,0,787.5,823.3,648.32,820.52,0
VBL,0,440.7,0,465.1,447.65,488.62,457.88,0
PIDILITIND,0,1520.9,0,1497.9,1472.1,1478.39,1475.7,0
BANKBARODA,0,272.5,0,278.8,284.15,238.42,287.07,0
