ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
ITI,0,293.4,0,287.2,276.7,295.06,277.76,0
GUJENERGY,0,291.0,0,282.3,274.5,377.98,268.88,0
AWL,0,195.3,0,183.2,189.44,211.52,188.95,1
SCHNEIDER,0,1444.9,0,1387.9,1355.3,982.51,1335.49,1
LALPATHLAB,0,1695.0,0,1761.6,1905.2,1504.82,1780.03,0
HFCL,0,223.6,0,211.8,193.92,109.86,200.09,0
METROBRAND,0,987.0,0,1012.3,1036.6,1062.61,1040.82,0
EIHOTEL,0,308.9,0,318.3,327.0,336.27,329.23,0
DEEPAKFERT,0,1662.1,0,1696.6,1552.8,1288.92,1595.76,0
POLYMED,0,1560.5,0,1619.2,1702.0,1608.17,1676.16,1
HDFCAMC,0,2719.4,0,2657.7,2615.8,2594.7,2557.4,1
HEROMOTOCO,0,4996.4,0,5113.0,5386.0,5275.43,5101.96,0
LAURUSLABS,0,1663.9,0,1711.2,1816.2,1159.63,1675.05,0
AUROPHARMA,0,1486.9,0,1600.0,1580.2,1313.58,1557.41,0
WAAREEENER,0,2875.3,0,2785.4,2680.2,3032.47,2714.63,0
TATACOMM,0,1947.3,0,1885.9,1756.4,1725.88,1778.93,0
RVNL,0,236.2,0,231.6,225.48,291.13,224.24,1
JKCEMENT,0,5210.3,0,5370.2,5444.0,5541.21,5621.55,0
NLCINDIA,0,312.8,0,304.7,297.9,279.4,294.68,1
UBL,0,1346.5,0,1379.8,1418.8,1533.67,1414.11,0
HYUNDAI,0,1943.7,0,2012.2,2180.7,2095.19,1996.18,0
VBL,0,484.4,0,472.3,442.3,473.24,453.68,0
BSE,0,3779.7,0,3689.6,3646.2,3172.81,3578.53,1
PFC,0,424.4,0,407.6,424.35,396.72,414.58,0
POLYCAB,0,9592.7,0,9381.8,9106.5,8112.85,8990.25,1
BRITANNIA,0,5132.1,0,5235.7,5416.5,5609.05,5372.2,0
LTM,0,4072.4,0,4205.2,4362.1,4880.87,4189.67,0
GAIL,0,166.5,1,169.4,181.44,165.23,174.16,0
NATIONALUM,0,363.3,0,354.4,350.05,343.36,343.44,0
SCHAEFFLER,0,3938.5,0,4260.5,4079.2,3976.5,4134.46,0
GODREJPROP,0,1951.5,0,2020.9,2105.7,1880.5,2096.16,0
SBICARD,0,613.3,0,629.2,660.15,738.67,643.6,0
BANKINDIA,0,147.9,0,144.2,137.95,143.54,140.99,0
ABBOTINDIA,0,26488.4,0,26969.6,27800.0,26841.15,27885.32,0
MFSL,0,1611.2,0,1576.2,1499.0,1644.88,1516.79,0
MOTILALOFS,0,933.8,0,905.4,851.95,853.3,896.28,0
BHARTIARTL,0,1874.8,0,1903.8,1972.0,1927.63,1925.62,0
BAJFINANCE,0,1011.6,1,1046.9,1141.2,966.38,1059.19,0
HINDUNILVR,0,2271.4,0,2209.8,2101.3,2260.42,2126.79,0
SUNPHARMA,0,1911.4,0,1941.8,1990.5,1767.72,1968.83,0
ADANIPORTS,0,1819.8,0,1772.9,1696.5,1574.86,1768.21,0
AXISBANK,0,1297.6,0,1273.8,1229.5,1285.68,1234.77,0
NTPC,0,359.7,0,353.8,347.25,356.56,347.23,1
NESTLEIND,0,1405.8,0,1441.7,1509.6,1318.8,1475.47,0
BEL,0,407.3,0,399.9,387.85,419.53,399.17,0
ASIANPAINT,0,2604.2,0,2665.2,2747.3,2572.85,2708.16,0
DMART,0,4183.7,0,4073.4,3921.0,4049.19,3952.28,0
EICHERMOT,0,7383.3,0,7537.7,7833.5,7176.17,7664.44,0
