ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
CAPLIPOINT,0,2470.1,0,2580.8,2810.8,2043.85,2614.7,0
OLAELEC,0,34.9,0,36.8,38.2,36.04,38.44,0
JBMA,0,605.4,0,653.3,625.6,617.99,637.13,0
PWL,0,129.8,1,115.0,126.42,116.29,120.62,0
MANAPPURAM,0,367.4,0,356.8,339.7,305.56,349.35,0
NETWEB,0,4733.8,0,5026.1,5193.0,3888.52,5249.31,0
BLUESTARCO,0,1570.1,0,1535.1,1484.0,1712.76,1485.07,0
KIMS,0,817.5,0,797.5,764.1,713.09,763.39,0
DATAPATTNS,0,4287.4,0,4479.9,4585.0,3597.19,4607.51,0
DEEPAKNTR,0,1631.0,0,1681.5,1712.4,1626.46,1747.77,0
NBCC,0,89.5,0,87.9,86.6,98.12,87.1,0
CUB,0,212.4,0,221.0,236.01,203.98,227.72,0
PETRONET,0,276.5,0,282.5,288.1,277.95,292.01,0
KPRMILL,0,1067.9,0,1105.8,1186.3,983.25,1149.02,0
ASTRAL,0,1450.6,0,1484.9,1492.9,1505.06,1516.47,0
MEDANTA,0,1366.4,0,1410.8,1469.8,1214.47,1451.97,1
GODREJIND,0,1274.7,0,1233.2,1163.5,1066.86,1155.04,1
AIAENG,0,4512.2,0,4403.0,4231.2,4100.35,4226.67,0
NAM-INDIA,0,1152.4,0,1229.6,1159.9,1000.27,1194.11,0
IOB,0,33.7,0,32.2,33.55,34.63,32.92,0
RBLBANK,0,381.6,0,391.7,414.35,333.51,389.46,0
JSL,0,692.9,0,702.0,737.85,745.65,717.42,0
LINDEINDIA,0,6756.0,0,6627.5,6346.0,6701.84,6450.6,0
PIRAMALFIN,0,2096.1,0,2161.2,2225.0,1875.01,2226.47,0
ADANIENSOL,0,1567.2,0,1505.5,1409.6,1255.89,1490.98,0
CHOLAFIN,0,1775.3,0,1814.3,1839.0,1677.38,1851.24,0
BHEL,0,398.6,0,410.5,431.1,334.41,426.83,0
POWERINDIA,0,34713.6,0,33765.7,31650.0,27683.49,32972.5,0
CUMMINSIND,0,5332.9,0,5237.9,5035.0,4929.65,5141.7,0
VBL,0,442.7,0,431.0,407.6,469.19,415.61,0
LTM,0,4369.8,0,4721.2,4554.0,4757.36,4551.97,0
ABCAPITAL,0,388.9,0,411.6,404.9,361.02,405.71,0
GVT&D,0,4515.8,0,4131.0,4306.3,3940.87,4312.74,0
IRFC,0,86.1,0,84.7,83.4,101.86,84.01,0
MAZDOCK,0,2421.0,0,2573.7,2475.0,2459.97,2529.1,0
ASHOKLEY,0,167.0,0,176.3,169.0,169.29,173.26,0
GODREJCP,0,934.0,0,913.7,878.0,1078.48,908.82,0
FEDERALBNK,0,341.6,0,357.2,343.0,296.65,348.6,0
AUBANK,0,1054.9,0,1108.4,1065.0,997.79,1090.45,0
TCS,0,2412.0,0,2229.0,2304.0,2550.79,2318.11,0
BAJFINANCE,0,1112.8,0,1091.2,1060.5,972.33,1068.86,0
KOTAKBANK,0,402.3,0,409.5,424.5,399.97,418.12,0
ONGC,0,241.4,0,238.0,234.65,254.91,233.45,0
HINDZINC,0,557.4,0,578.5,601.0,574.58,602.5,0
POWERGRID,0,275.8,0,271.6,266.0,283.97,266.5,0
DMART,0,4004.7,0,3924.1,3770.0,4021.35,3842.49,0
TVSMOTOR,0,4504.2,0,4389.7,4133.1,3705.93,4303.89,0
IOC,0,134.6,0,139.8,137.6,148.52,137.97,0
TORNTPHARM,0,4722.2,0,4817.7,4857.0,4328.74,4956.35,0
