ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1424.8,0,1400.5,1378.5,1329.43
HDFCBANK,0,985.1,0,973.2,966.0,911.76
BHARTIARTL,0,1956.4,0,1872.3,1887.7,1757.11
TCS,0,3188.9,0,3139.4,3019.0,3590.38
ICICIBANK,0,1440.2,0,1424.2,1402.7,1346.4
SBIN,0,801.7,0,818.9,808.8,780.4
HINDUNILVR,0,2545.9,0,2594.8,2623.9,2366.91
INFY,0,1531.5,0,1502.0,1432.9,1652.5
BAJFINANCE,0,884.6,0,903.9,944.3,844.07
LICI,0,906.7,0,890.7,876.55,855.63
ITC,0,401.0,0,422.6,407.55,420.96
LT,0,3524.7,0,3637.4,3529.6,3491.05
MARUTI,0,14165.2,0,14454.1,15258.0,12167.24
M&M,0,3311.2,0,3423.2,3701.4,2999.83
KOTAKBANK,0,2029.8,0,2002.3,1950.1,1995.35
HCLTECH,0,1500.3,0,1471.8,1403.0,1637.97
SUNPHARMA,0,1646.8,0,1619.3,1581.0,1708.6
ULTRACEMCO,0,12210.4,0,12422.9,12664.0,11579.95
AXISBANK,0,1087.3,0,1074.9,1055.5,1103.95
TITAN,0,3528.4,0,3588.4,3658.0,3384.22
BAJAJFINSV,0,1927.3,0,1957.0,2008.4,1878.59
NTPC,0,340.0,0,335.3,326.7,333.72
DMART,0,4528.6,0,4640.9,4714.2,3990.14
ETERNAL,0,308.6,0,315.8,329.65,nan
HAL,0,4627.2,0,4540.6,4443.6,4310.78
ONGC,0,240.4,0,231.9,232.53,241.14
ADANIPORTS,0,1385.6,0,1361.4,1348.3,1260.58
BEL,0,384.4,0,366.1,371.9,329.23
JSWSTEEL,0,1033.6,0,1054.5,1101.4,994.47
ADANIENT,0,2408.2,0,2362.4,2310.9,2397.26
TATAMOTORS,0,658.9,0,675.3,719.5,697.0
BAJAJ-AUTO,0,8623.7,0,8843.0,9433.5,8298.43
POWERGRID,0,273.6,0,278.2,282.8,292.59
WIPRO,0,255.8,0,253.7,242.52,265.98
ADANIPOWER,0,581.8,0,598.5,633.85,542.43
ASIANPAINT,0,2460.4,0,2501.5,2530.8,2337.25
COALINDIA,0,372.7,0,378.8,387.05,376.76
NESTLEIND,0,1144.1,0,1170.4,1187.7,1138.93
INDIGO,0,6003.9,0,5893.8,5696.5,5076.2
TATASTEEL,0,159.6,0,163.2,168.82,146.18
HYUNDAI,0,2312.2,0,2398.4,2557.4,1890.01
JIOFIN,0,328.8,0,323.0,311.1,281.95
IOC,0,144.4,0,142.2,140.9,134.07
GRASIM,0,2698.5,0,2757.9,2804.1,2612.61
TRENT,0,5195.2,0,5723.5,5315.5,5687.72
DLF,0,786.4,0,772.1,757.5,756.46
EICHERMOT,0,6200.1,0,6369.6,6815.0,5281.66
HINDZINC,0,417.1,0,426.4,435.6,440.87
SBILIFE,0,1778.9,0,1860.4,1780.9,1628.06
TVSMOTOR,0,3314.5,0,3391.5,3591.3,2650.14
VEDL,0,411.5,0,421.4,434.4,421.61
HINDALCO,0,706.0,0,718.5,738.75,646.23
IRFC,0,125.6,0,119.4,124.57,134.14
HDFCLIFE,0,812.7,0,793.7,753.75,698.67
VBL,0,516.9,0,502.5,474.05,525.64
DIVISLAB,0,6360.0,0,6241.0,6027.5,6097.54
PIDILITIND,0,2993.0,0,3038.9,3103.8,2937.77
ADANIGREEN,0,981.3,0,960.1,937.2,982.35
LTIM,0,5343.7,0,5082.7,5089.0,5255.19
BRITANNIA,0,5705.3,0,5868.5,6115.5,5193.96
BAJAJHLDNG,0,13678.9,0,13334.0,12771.0,12377.58
AMBUJACEM,0,594.6,0,584.6,570.3,546.07
BPCL,0,327.3,0,321.4,316.45,293.33
PFC,0,402.3,1,381.9,395.15,411.83
TECHM,0,1533.5,0,1455.5,1460.7,1560.15
SOLARINDS,0,15025.2,0,14645.0,13935.0,12491.69
GODREJCP,0,1190.3,0,1219.9,1229.9,1171.3
CHOLAFIN,0,1527.3,0,1496.4,1494.0,1441.85
ENRIN,0,3221.2,0,3331.7,3501.9,nan
CIPLA,0,1520.7,0,1604.4,1541.2,1482.1
TATAPOWER,0,370.1,0,375.9,383.25,383.94
TORNTPHARM,0,3519.1,0,3692.0,3612.9,3294.43
HDFCAMC,0,5899.6,0,5771.8,5712.5,4518.13
BOSCHLTD,0,38955.0,0,39763.3,41355.0,32204.37
BANKBARODA,0,244.5,0,240.5,234.64,229.36
PNB,0,106.6,0,104.9,104.21,99.76
LODHA,0,1273.9,0,1244.1,1181.6,1286.13
CGPOWER,0,688.7,0,706.7,746.35,664.94
MUTHOOTFIN,0,2677.9,0,2747.5,2900.9,2310.05
GAIL,0,169.2,0,179.8,172.37,179.15
SHRIRAMFIN,0,621.7,0,607.5,596.75,618.36
APOLLOHOSP,0,7488.1,0,7610.5,7786.5,7007.35
MAXHEALTH,0,1242.4,0,1215.1,1149.6,1138.14
SIEMENS,0,2991.2,0,3061.6,3121.6,4477.89
INDHOTEL,0,748.6,0,790.4,777.7,780.08
POLYCAB,0,6969.8,0,7082.3,7324.5,6247.42
SHREECEM,0,31393.6,0,30785.8,30485.0,28880.81
CUMMINSIND,0,3727.0,0,3805.0,3966.6,3184.99
HEROMOTOCO,0,5037.2,0,5168.2,5443.0,4159.12
DIXON,0,17008.6,0,17329.2,18006.0,15672.79
ABB,0,5245.8,0,5009.0,5108.3,5838.49
MAZDOCK,0,2840.4,0,2768.7,2665.0,2681.49
MANKIND,0,2650.1,0,2603.4,2579.4,2505.4
TATACONSUM,0,1110.0,0,1055.2,1074.2,1033.82
JINDALSTEL,0,976.9,0,1000.2,1041.55,920.4
DRREDDY,0,1211.5,0,1235.0,1250.6,1232.02
MOTHERSON,0,89.6,1,91.2,98.57,96.01
SWIGGY,0,402.9,0,418.4,443.15,401.95
ZYDUSLIFE,0,958.2,0,979.5,1009.65,935.58
IDBI,0,95.6,0,92.7,92.27,83.26
HAVELLS,0,1496.7,0,1527.9,1579.2,1562.69
CANBK,0,110.0,0,103.8,108.11,98.89
UNIONBANK,0,134.9,0,132.1,128.05,124.2
RECLTD,0,371.6,0,355.3,369.0,418.15
DABUR,0,519.3,0,534.2,546.2,499.91
BSE,0,2361.0,0,2196.7,2346.2,2094.15
MARICO,0,700.8,0,715.5,730.6,672.02
UNITDSPR,0,1357.6,0,1291.8,1296.0,1435.57
BAJAJHFL,0,116.8,0,115.1,112.22,120.38
ADANIENSOL,0,803.1,0,786.5,776.25,813.54
WAAREEENER,0,3041.9,0,3169.4,3177.5,2725.15
GMRAIRPORT,0,91.0,0,89.4,86.28,82.31
ICICIGI,0,1939.4,0,1900.4,1833.0,1859.13
INDUSTOWER,0,349.6,1,318.4,344.1,363.83
INDIANB,0,637.4,0,649.5,670.45,570.86
JSWENERGY,0,525.2,0,514.2,510.2,533.07
LUPIN,0,1996.2,0,1962.5,1947.2,2015.58
BHARTIHEXA,0,1692.7,0,1831.6,1745.7,1575.65
NTPCGREEN,0,107.8,0,101.5,102.89,nan
NAUKRI,0,1436.0,0,1326.2,1337.0,1473.25
ICICIPRULI,0,638.7,0,623.5,593.15,619.98
SRF,0,3006.5,0,2949.5,2887.2,2820.64
POWERINDIA,0,18294.0,0,20087.6,18851.0,15355.94
HINDPETRO,0,402.0,0,394.5,393.9,375.63
POLICYBZR,0,1756.2,0,1880.8,1786.4,1767.09
ASHOKLEY,0,122.8,0,126.2,137.29,113.46
PAYTM,0,1173.5,0,1207.0,1253.0,913.44
IDEA,0,6.2,0,6.6,7.29,7.53
NHPC,0,82.3,0,80.7,78.64,81.39
SUZLON,0,61.1,0,59.5,57.45,60.16
PERSISTENT,0,5485.8,0,5352.4,5011.0,5650.96
SBICARD,0,837.2,0,826.1,803.85,833.83
UNOMINDA,0,1221.0,0,1252.8,1309.9,1020.3
ABCAPITAL,0,263.1,0,271.5,288.9,213.02
BHEL,0,223.1,0,218.2,216.68,227.78
IOB,0,37.1,0,40.3,39.08,43.13
OFSS,0,8866.7,0,8667.2,8300.5,9110.69
FORTIS,0,896.1,0,914.8,942.9,722.78
VMM,0,139.3,0,144.0,151.59,nan
NYKAA,0,226.9,0,233.2,247.28,188.66
GVT&D,0,2577.3,0,2676.9,2739.4,1997.24
RVNL,0,303.4,0,313.3,332.2,381.47
LLOYDSME,0,1417.0,0,1378.4,1302.9,1300.62
PRESTIGE,0,1672.5,0,1626.5,1538.6,1486.96
ABBOTINDIA,0,33663.4,0,32866.4,30965.0,30223.59
NMDC,0,70.1,0,71.7,74.51,67.17
PATANJALI,0,1879.5,0,1847.0,1798.0,1792.16
ATGL,0,632.7,0,619.8,592.3,641.64
COLPAL,0,2284.2,0,2347.5,2388.8,2514.29
COROMANDEL,0,2487.8,0,2400.3,2185.2,2092.1
GICRE,0,351.9,0,373.6,366.4,393.2
OIL,0,412.2,0,403.8,391.95,420.45
ALKEM,0,5155.4,0,5244.3,5333.0,5067.16
TORNTPOWER,0,1315.6,0,1241.5,1259.8,1417.09
HDBFS,0,749.2,0,765.8,766.3,nan
YESBANK,0,19.0,0,19.4,20.18,19.17
FACT,0,914.0,0,939.0,976.95,879.55
BERGEPAINT,0,560.7,0,548.8,539.7,517.93
JSWINFRA,0,316.5,0,310.4,301.25,295.69
MRF,0,139767.0,0,143919.7,147075.0,129413.23
JSL,0,727.7,0,807.6,748.7,660.01
AUROPHARMA,0,1090.4,0,1068.5,1040.2,1155.81
