ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1465.4,0,1436.9,1391.0,1440.7,1408.57,0
HDFCBANK,0,962.6,0,947.6,935.5,973.83,926.54,0
BHARTIARTL,0,2063.0,0,2026.9,1967.9,1957.01,1992.69,0
TCS,0,3293.3,0,3232.3,3144.4,3145.23,3154.61,0
ICICIBANK,0,1420.4,0,1395.4,1383.6,1400.88,1373.62,1
SBIN,0,1011.7,0,1030.4,1066.2,871.15,1043.48,0
INFY,0,1592.5,0,1620.1,1659.5,1526.91,1662.71,0
BAJFINANCE,0,986.4,0,964.2,935.15,957.62,939.08,0
HINDUNILVR,0,2289.2,0,2326.8,2352.6,2414.3,2380.69,0
LT,0,3982.0,1,3730.9,3932.9,3714.16,3822.13,1
LICI,0,844.1,0,832.1,821.0,878.38,814.83,0
HCLTECH,0,1624.5,0,1654.0,1721.6,1555.14,1702.26,0
MARUTI,0,15917.3,0,15482.1,14502.0,14330.9,15569.4,0
AXISBANK,0,1243.7,1,1255.1,1363.7,1188.86,1303.1,0
KOTAKBANK,0,439.0,0,428.7,412.4,420.8,419.38,0
M&M,0,3688.8,0,3598.0,3384.4,3357.23,3542.01,0
ITC,0,338.1,0,332.2,318.6,404.5,325.49,0
SUNPHARMA,0,1725.0,0,1684.8,1589.3,1692.24,1637.66,0
ULTRACEMCO,0,11837.5,0,12110.4,12717.0,11987.76,12402.6,0
TITAN,0,4162.2,0,4076.8,3939.7,3646.0,4066.95,0
NTPC,0,332.8,1,337.0,358.15,333.32,344.63,0
ONGC,0,250.8,0,258.3,275.39,237.71,250.27,0
ADANIPORTS,0,1487.5,0,1440.1,1417.8,1407.93,1388.73,1
BEL,0,402.7,0,417.5,444.5,390.91,419.41,0
BAJAJFINSV,0,2050.0,0,2010.7,1948.1,2023.63,1968.8,0
HAL,0,4225.8,0,4354.4,4601.0,4636.87,4424.14,0
JSWSTEEL,0,1147.5,0,1175.5,1237.5,1085.41,1192.04,0
HINDZINC,0,631.6,0,661.6,715.2,484.72,684.82,0
VEDL,0,685.5,0,709.1,766.35,477.93,695.34,0
COALINDIA,0,413.3,0,426.2,455.75,380.34,428.7,0
BAJAJ-AUTO,0,9709.6,0,9527.6,9512.0,8687.7,9407.8,0
ADANIENT,0,2184.2,0,2100.6,2019.2,2401.38,2045.65,0
ADANIPOWER,0,147.7,0,143.7,133.88,130.35,137.81,0
