ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1424.8,0,1400.5,1359.3,1328.12
HDFCBANK,0,985.1,0,973.2,961.25,910.54
BHARTIARTL,0,1956.4,0,1872.3,1880.4,1753.38
TCS,0,3023.4,0,3068.0,3095.7,3599.76
ICICIBANK,0,1440.2,0,1424.2,1405.5,1344.79
SBIN,0,801.7,0,818.9,809.4,780.25
HINDUNILVR,0,2545.9,0,2594.8,2666.6,2364.54
INFY,0,1452.5,0,1527.4,1463.0,1656.05
BAJFINANCE,1,864.4,0,886.3,934.75,841.21
LICI,0,906.7,0,890.7,878.1,855.74
ITC,1,401.0,0,407.7,415.9,421.4
LT,0,3524.7,0,3637.4,3592.6,3490.55
MARUTI,0,14165.2,0,14400.3,14662.0,12125.56
M&M,1,3187.4,1,3293.8,3481.5,2992.27
HCLTECH,0,1528.9,0,1503.7,1443.3,1641.67
KOTAKBANK,0,2035.5,0,2006.2,1949.7,1993.11
SUNPHARMA,0,1646.8,0,1619.3,1582.3,1710.19
ULTRACEMCO,0,12210.4,0,12422.9,12651.0,11559.95
TITAN,0,3528.4,0,3588.4,3691.1,3379.49
AXISBANK,0,1087.3,0,1074.9,1050.4,1104.68
NTPC,0,340.0,0,335.3,330.05,334.05
BAJAJFINSV,0,2005.8,0,1936.8,2002.2,1874.53
DMART,0,4528.6,0,4640.9,4829.3,3980.32
ONGC,0,240.4,0,231.9,235.72,241.21
HAL,0,4627.2,0,4540.6,4436.9,4306.79
ETERNAL,0,302.8,0,310.5,326.25,nan
ADANIPORTS,0,1385.6,0,1361.4,1328.2,1260.01
BEL,0,384.4,0,366.1,372.5,328.28
ADANIENT,0,2416.9,0,2369.6,2278.8,2402.49
POWERGRID,0,273.6,0,278.2,281.8,292.83
JSWSTEEL,0,1015.7,0,1034.2,1072.4,993.06
WIPRO,0,255.8,0,243.2,244.97,266.22
TATAMOTORS,0,653.9,0,668.0,687.5,697.66
BAJAJ-AUTO,0,8607.5,0,8805.0,9071.0,8298.8
ASIANPAINT,0,2450.7,0,2484.6,2568.6,2336.29
COALINDIA,0,369.5,0,376.0,391.45,376.82
ADANIPOWER,0,572.5,0,585.4,608.7,541.46
NESTLEIND,0,1144.1,0,1170.4,1212.6,1139.54
INDIGO,0,6036.7,0,5913.9,5695.0,5059.41
TATASTEEL,0,157.0,0,160.6,166.81,145.86
HYUNDAI,0,2263.6,0,2347.3,2479.3,1882.15
JIOFIN,0,330.4,0,323.9,309.45,282.03
TRENT,0,5195.2,0,5326.3,5529.0,5697.07
IOC,0,144.4,0,142.2,139.68,133.97
GRASIM,0,2698.5,0,2757.9,2809.8,2609.6
HINDZINC,0,417.1,0,426.4,437.55,441.34
DLF,0,786.4,0,772.1,758.1,756.45
SBILIFE,0,1778.9,0,1860.4,1791.1,1625.53
EICHERMOT,0,6119.8,0,6267.3,6425.0,5263.26
VEDL,0,411.4,0,421.1,435.7,421.37
VBL,0,480.1,0,514.7,489.5,527.1
HINDALCO,0,701.5,0,714.7,739.05,645.22
TVSMOTOR,0,3244.3,0,3316.6,3433.2,2638.93
DIVISLAB,0,6440.0,0,6301.4,6133.5,6095.43
HDFCLIFE,0,835.5,0,815.8,754.25,697.94
IRFC,0,125.6,0,118.1,121.63,134.31
PIDILITIND,0,2993.0,0,3038.9,3119.1,2936.58
LTIM,0,5343.7,0,5082.7,5210.0,5261.88
ADANIGREEN,0,981.3,0,960.1,929.15,987.37
BRITANNIA,0,5705.3,0,5868.5,6083.0,5181.39
BAJAJHLDNG,0,13678.9,0,13334.0,12981.0,12355.08
AMBUJACEM,0,594.6,0,584.6,567.7,545.87
BPCL,0,327.3,0,321.4,312.9,292.97
TECHM,0,1533.5,0,1455.5,1500.4,1561.96
PFC,0,402.3,0,394.8,390.05,412.36
CIPLA,0,1520.7,0,1545.6,1577.8,1481.19
GODREJCP,0,1190.3,0,1219.9,1245.3,1170.68
SOLARINDS,0,15035.5,0,14645.0,14059.0,12450.93
TATAPOWER,0,370.1,0,375.9,382.6,384.13
CHOLAFIN,0,1527.3,0,1496.4,1461.2,1439.3
TORNTPHARM,0,3519.1,0,3692.0,3599.3,3289.18
BANKBARODA,0,244.5,0,240.5,233.94,229.32
ENRIN,0,3221.2,0,3331.7,3389.3,nan
BOSCHLTD,0,38912.3,0,39747.3,40740.0,32128.96
HDFCAMC,0,5899.6,0,5771.8,5569.5,4502.79
LODHA,0,1284.1,0,1255.5,1192.0,1286.79
PNB,0,106.6,0,104.9,103.42,99.7
GAIL,0,169.2,0,172.5,174.66,179.2
CGPOWER,0,684.6,0,704.4,740.2,664.62
SIEMENS,0,2991.2,0,3061.6,3154.4,4513.13
MUTHOOTFIN,0,2607.6,0,2675.6,2826.3,2300.03
APOLLOHOSP,0,7478.8,1,7589.0,7900.0,6996.36
MAXHEALTH,0,1245.7,0,1216.5,1160.2,1136.52
INDHOTEL,0,748.6,0,790.4,774.75,779.75
SHRIRAMFIN,0,621.7,0,607.5,585.8,618.03
ABB,0,5245.8,0,5009.0,5162.8,5853.47
TATACONSUM,0,1110.0,0,1055.2,1071.1,1032.26
POLYCAB,0,6961.0,0,7067.5,7257.0,6239.11
CUMMINSIND,0,3671.2,0,3752.7,3935.6,3178.22
MAZDOCK,0,2840.4,0,2768.7,2680.3,2674.92
SHREECEM,0,31393.6,0,30785.8,29945.0,28817.49
DIXON,0,16803.0,0,17172.5,17852.0,15641.92
HEROMOTOCO,0,5037.2,0,5168.2,5351.0,4150.78
MANKIND,0,2650.1,0,2603.4,2568.9,2505.6
DRREDDY,0,1211.5,0,1235.0,1253.0,1231.38
JINDALSTEL,0,952.8,0,978.2,1031.85,918.76
ZYDUSLIFE,0,952.5,0,971.7,1011.95,934.82
MOTHERSON,0,89.6,0,97.0,94.32,96.31
HAVELLS,0,1496.7,0,1527.9,1584.7,1563.03
DABUR,0,519.3,0,534.2,552.7,499.48
IDBI,0,95.6,0,92.7,88.86,83.11
SWIGGY,0,390.3,0,403.7,423.1,401.7
UNIONBANK,0,134.9,0,132.1,126.83,124.04
CANBK,0,110.0,0,103.4,106.08,98.76
UNITDSPR,0,1357.6,0,1291.8,1321.5,1436.97
RECLTD,0,371.6,0,353.2,364.3,419.37
MARICO,0,700.8,0,715.5,738.6,670.55
BAJAJHFL,0,116.8,0,115.1,112.0,120.53
ICICIGI,0,1939.4,0,1900.4,1871.5,1859.1
WAAREEENER,0,3041.9,0,3169.4,3201.1,2723.25
GMRAIRPORT,0,91.5,0,89.9,86.55,82.24
ADANIENSOL,0,813.7,0,797.3,758.35,814.61
BSE,0,2361.0,0,2286.3,2219.5,2086.5
INDIANB,0,636.0,0,648.4,664.2,569.31
LUPIN,0,1996.2,0,1962.5,1939.2,2016.37
BHARTIHEXA,0,1692.7,0,1750.3,1774.7,1572.07
JSWENERGY,0,525.2,0,514.2,502.5,535.08
SRF,0,3006.5,0,2949.5,2889.9,2813.78
NTPCGREEN,0,107.8,0,101.5,103.44,nan
ICICIPRULI,0,640.1,0,628.3,599.8,620.91
NAUKRI,0,1436.0,0,1326.2,1331.8,1475.0
INDUSTOWER,0,349.6,0,339.6,324.05,363.68
POLICYBZR,0,1756.2,0,1880.8,1864.4,1766.21
POWERINDIA,0,18294.0,0,20395.7,18925.0,15283.01
HINDPETRO,0,402.0,0,394.5,384.6,375.3
PERSISTENT,0,5559.0,0,5207.1,5293.5,5656.68
PAYTM,0,1173.5,0,1207.0,1241.1,908.89
SUZLON,0,61.1,0,59.5,57.42,60.19
NHPC,0,82.3,0,80.7,78.09,81.38
SBICARD,0,837.2,0,830.6,793.15,832.64
ASHOKLEY,0,122.8,0,125.7,128.01,113.21
UNOMINDA,0,1221.0,0,1251.3,1278.7,1017.43
BHEL,0,223.1,0,218.2,211.09,227.87
IOB,0,37.1,0,41.0,37.96,43.24
ABCAPITAL,0,263.1,0,271.5,277.55,212.01
OFSS,0,8914.8,0,8731.3,8293.5,9136.51
FORTIS,0,896.1,0,914.8,949.8,719.85
IDEA,0,6.2,0,7.1,6.61,7.53
VMM,0,138.8,0,143.6,151.38,nan
GVT&D,0,2577.3,0,2676.9,2712.2,1988.49
COROMANDEL,0,2507.7,0,2432.3,2296.0,2087.21
NYKAA,0,223.0,0,229.1,239.53,187.91
ABBOTINDIA,0,33765.9,0,33054.0,32175.0,30181.34
RVNL,0,299.8,0,310.9,326.95,382.39
