ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1438.7,0,1425.9,1357.2,1326.09
HDFCBANK,0,993.4,0,981.2,951.6,908.26
BHARTIARTL,0,1956.4,0,1872.3,1888.8,1746.45
TCS,0,3023.4,0,3068.0,3084.7,3619.92
ICICIBANK,0,1443.0,0,1428.2,1397.8,1341.81
SBIN,0,801.7,0,818.9,802.5,780.2
HINDUNILVR,0,2545.9,0,2594.8,2659.8,2359.77
INFY,0,1452.5,0,1540.1,1469.6,1663.14
BAJFINANCE,0,914.8,0,864.5,877.85,836.36
LICI,0,910.0,0,893.4,852.15,856.37
ITC,0,413.9,1,395.5,409.75,422.33
LT,0,3524.7,0,3637.4,3601.0,3489.53
MARUTI,0,14045.1,0,14287.1,14791.0,12049.57
HCLTECH,0,1530.0,0,1505.0,1454.8,1648.81
KOTAKBANK,0,2037.8,0,2010.0,1960.3,1988.27
M&M,0,3444.7,0,3374.3,3199.5,2982.4
SUNPHARMA,0,1668.1,0,1640.0,1594.5,1714.12
ULTRACEMCO,0,12210.4,0,12422.9,12640.0,11520.75
AXISBANK,0,1087.3,0,1074.9,1045.2,1106.6
TITAN,0,3487.0,0,3538.9,3628.8,3370.08
NTPC,0,343.4,0,338.7,327.55,338.33
DMART,0,4463.1,0,4554.8,4755.6,3961.54
BAJAJFINSV,0,2005.8,0,1908.2,1913.5,1868.75
ONGC,0,241.7,0,239.0,233.71,242.57
HAL,0,4658.1,0,4561.2,4332.6,4301.11
ETERNAL,0,298.2,0,307.4,313.95,nan
ADANIPORTS,0,1385.6,0,1361.4,1312.8,1259.36
BEL,0,384.4,0,377.8,369.4,326.49
WIPRO,0,255.8,0,243.2,249.41,266.73
ADANIENT,0,2416.9,0,2369.6,2244.7,2413.92
POWERGRID,0,286.2,0,282.2,275.25,293.41
JSWSTEEL,0,1013.6,0,1064.1,1026.6,990.95
TATAMOTORS,0,646.4,0,660.9,669.0,699.5
ASIANPAINT,0,2450.7,0,2559.1,2518.6,2334.44
BAJAJ-AUTO,0,8283.3,0,8452.4,8631.5,8305.78
ADANIPOWER,0,563.4,0,571.9,600.65,540.46
COALINDIA,0,366.0,0,371.1,374.8,377.04
NESTLEIND,0,1093.1,0,1119.5,1156.2,1133.83
INDIGO,0,6086.6,0,5949.2,5646.0,5023.75
HYUNDAI,0,2217.6,0,2319.1,2460.4,1867.93
JIOFIN,0,331.9,0,325.7,311.7,281.96
TATASTEEL,0,162.3,0,159.6,154.48,145.39
IOC,0,144.4,0,142.2,136.62,133.86
GRASIM,0,2698.5,0,2757.9,2775.6,2602.58
TRENT,0,5124.0,0,5460.2,5298.0,5717.46
DLF,0,789.4,0,774.9,739.05,756.48
SBILIFE,0,1778.9,0,1879.3,1805.5,1619.28
HINDZINC,0,443.4,0,435.2,419.25,442.29
EICHERMOT,0,5858.1,0,5970.5,6103.0,5229.94
HDFCLIFE,0,755.2,0,769.8,772.05,696.35
VEDL,0,437.2,0,413.6,420.65,420.92
VBL,0,480.1,0,516.4,487.15,528.71
DIVISLAB,0,6440.0,0,6301.4,6131.5,6088.5
HINDALCO,0,671.6,0,685.8,703.95,643.02
TVSMOTOR,0,3106.7,0,3170.3,3276.6,2619.35
PIDILITIND,0,2978.3,0,3023.2,3050.3,2934.31
IRFC,0,125.6,0,123.2,118.11,134.71
LTIM,0,5343.7,0,5082.7,5133.5,5276.21
ADANIGREEN,0,981.3,0,960.1,913.5,998.92
BAJAJHLDNG,0,14004.5,0,13634.8,12770.0,12313.93
BRITANNIA,0,5313.2,0,5469.5,5824.0,5163.08
AMBUJACEM,0,594.6,0,584.6,563.2,545.48
BPCL,0,327.3,0,321.4,308.2,292.6
TECHM,0,1533.5,0,1455.0,1481.4,1564.99
CIPLA,0,1518.4,0,1545.6,1589.4,1479.78
GODREJCP,0,1267.7,0,1207.6,1242.6,1168.75
PFC,0,402.3,0,394.8,379.7,413.49
SOLARINDS,0,15035.5,0,14645.0,13795.0,12368.33
TORNTPHARM,0,3519.1,0,3692.2,3559.8,3279.32
BANKBARODA,0,244.5,0,240.5,232.83,229.42
ENRIN,0,3109.7,0,3205.8,3374.9,nan
CHOLAFIN,0,1529.3,0,1497.9,1420.7,1434.9
LODHA,0,1294.8,0,1263.0,1192.3,1287.0
