ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1430.0,0,1451.5,1489.3,1363.61,1486.03,1
HDFCBANK,0,969.5,0,1005.4,984.5,938.99,991.15,0
BHARTIARTL,0,2139.3,0,2096.4,2019.8,1838.93,2072.81,0
TCS,0,2933.2,0,2981.2,3025.2,3334.85,3023.39,1
ICICIBANK,0,1379.5,0,1362.9,1348.0,1366.97,1347.28,1
SBIN,0,923.2,0,936.6,951.15,799.34,947.4,0
BAJFINANCE,0,1037.0,1,1030.2,1085.0,914.7,1058.14,0
INFY,0,1429.9,0,1454.9,1513.5,1545.12,1486.5,1
HINDUNILVR,0,2508.4,0,2476.6,2408.8,2380.37,2437.68,0
LICI,0,872.2,0,878.8,899.7,856.18,905.54,0
LT,0,3818.5,0,3990.7,3918.5,3518.86,3946.12,0
ITC,0,421.1,0,415.8,405.55,412.47,412.74,0
MARUTI,0,16188.0,0,15918.5,15583.0,13171.58,15775.4,0
M&M,0,3456.3,0,3531.0,3663.9,3115.37,3578.7,0
HCLTECH,0,1465.1,0,1492.7,1540.5,1547.17,1535.17,1
KOTAKBANK,0,2178.9,0,2145.7,2092.7,2062.26,2112.16,0
SUNPHARMA,0,1630.8,0,1655.3,1697.8,1679.79,1695.85,1
AXISBANK,0,1183.8,0,1203.7,1217.0,1121.07,1232.17,0
ULTRACEMCO,0,12262.1,0,12106.6,11728.0,11759.12,11900.5,0
TITAN,0,3632.2,0,3692.6,3803.0,3432.61,3766.09,0
BAJAJFINSV,0,2058.9,0,2132.6,2118.3,1970.81,2099.17,1
NTPC,0,340.7,0,335.2,325.45,330.78,332.07,0
HAL,0,4797.7,1,4548.2,4789.8,4420.65,4682.59,1
ONGC,0,243.5,0,247.8,251.4,240.69,253.34,0
BEL,0,402.2,0,404.6,416.85,353.58,414.92,1
ADANIPORTS,0,1397.8,0,1475.3,1444.9,1309.33,1442.18,0
ADANIPOWER,0,166.6,0,161.7,150.06,118.53,157.31,0
JSWSTEEL,0,1137.6,0,1160.9,1179.3,1037.49,1185.49,0
ADANIENT,0,2550.4,0,2483.3,2370.7,2411.08,2440.07,0
ETERNAL,0,332.1,0,323.0,301.45,267.24,319.52,0
DMART,0,4252.9,0,4181.1,4019.0,4140.83,4139.79,0
POWERGRID,0,281.5,0,276.4,268.2,282.16,277.75,0
WIPRO,0,247.1,0,243.9,239.84,257.15,240.0,0
ASIANPAINT,0,2498.8,0,2545.5,2650.4,2363.53,2543.5,0
BAJAJ-AUTO,0,9065.8,0,8936.3,8772.0,8350.78,8854.55,0
NESTLEIND,0,1215.9,0,1233.3,1262.9,1169.36,1268.39,0
COALINDIA,0,387.3,0,385.3,381.35,368.83,377.28,1
IOC,0,160.4,0,163.6,169.39,138.35,166.02,0
TATASTEEL,0,173.1,0,176.8,181.48,154.07,181.56,0
INDIGO,0,5906.2,0,5803.4,5588.5,5361.84,5680.65,0
HINDZINC,0,465.2,0,488.0,484.6,443.54,476.26,1
VEDL,0,483.9,0,496.8,519.6,430.28,508.8,0
HYUNDAI,0,2460.0,0,2299.2,2356.2,2032.7,2376.22,0
SBILIFE,0,1903.5,0,1936.2,1989.3,1714.24,1970.29,0
GRASIM,0,2899.3,0,2835.2,2762.9,2675.76,2858.52,0
JIOFIN,0,297.6,0,307.0,301.95,280.81,304.79,0
