ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
SYNGENE,0,399.7,0,392.2,383.55,461.1,381.3,0
APLLTD,0,780.0,0,805.5,854.15,772.9,830.32,0
SAMMAANCAP,0,154.1,0,149.9,145.13,153.09,144.5,1
RRKABEL,0,2653.2,0,2568.5,2497.1,1912.26,2423.44,1
ITI,0,270.6,0,265.4,255.7,286.46,259.01,0
KAYNES,0,3707.4,0,3325.0,3468.0,3663.13,3489.4,0
DALBHARAT,0,1816.0,0,1773.4,1745.0,1893.07,1731.72,0
MANAPPURAM,0,343.0,0,333.7,319.75,308.44,321.69,0
MRPL,0,159.5,0,178.8,168.47,166.3,169.51,0
AADHARHFC,0,486.1,0,474.9,459.0,483.04,459.73,0
SUNTV,0,442.0,0,459.5,489.3,533.92,469.13,0
CESC,0,150.9,0,148.1,142.56,158.0,143.33,0
THELEELA,0,511.2,0,561.2,543.2,453.16,536.83,0
VBL,1,407.0,0,416.0,436.4,465.94,419.23,0
TATACAP,0,367.2,0,359.1,346.3,340.14,351.19,0
BAJAJHLDNG,0,10777.1,0,10919.9,11354.0,10531.25,11108.3,0
BANKBARODA,0,243.9,0,240.5,235.86,265.94,235.27,1
BRITANNIA,0,5168.7,0,5090.8,4945.5,5510.07,4991.85,0
CANBK,0,128.8,0,126.8,125.14,134.03,123.76,1
UPL,0,584.0,0,541.9,554.95,642.45,564.21,0
KEI,0,4936.7,0,4795.2,4663.5,4827.49,4584.65,1
AJANTPHARM,0,3733.6,0,3656.4,3533.7,3061.07,3526.53,1
PREMIERENE,0,973.5,0,946.4,909.2,934.03,927.86,0
MEDANTA,0,1366.4,0,1389.7,1488.9,1226.49,1455.89,0
ENDURANCE,0,2828.1,0,2758.9,2703.2,2586.6,2698.22,0
SRF,0,2586.7,1,2461.0,2556.9,2699.09,2508.4,0
NAM-INDIA,0,1205.4,0,1175.1,1173.6,1019.36,1160.04,1
SAIL,0,188.8,0,183.4,181.07,167.63,177.3,1
ICICIGI,0,1518.7,0,1428.5,1492.0,1771.84,1467.82,0
NMDC,0,84.8,0,83.1,80.91,83.55,81.11,0
BAJAJHFL,0,85.9,0,81.3,83.43,87.09,83.82,0
MAHABANK,0,79.0,0,85.2,83.93,73.88,82.54,1
LINDEINDIA,0,6466.4,1,6113.2,6352.5,6721.57,6216.95,0
BAJFINANCE,0,1066.8,0,1048.8,1036.3,973.42,1024.96,1
ULTRACEMCO,0,11337.6,0,11149.1,11120.0,11534.63,10927.4,0
BAJAJ-AUTO,0,11884.8,0,11708.7,11400.0,10098.79,11527.8,0
NESTLEIND,0,1451.4,0,1421.4,1382.9,1354.97,1380.32,0
COALINDIA,0,406.9,0,408.8,423.2,421.96,422.01,0
SHRIRAMFIN,0,1061.0,0,1034.5,1011.9,1000.87,1008.87,1
IOC,0,140.7,0,138.3,138.05,147.18,135.56,0
SOLARINDS,0,21208.0,0,20411.2,20265.0,16121.94,20189.0,1
LAURUSLABS,0,1873.4,0,1920.4,2023.8,1333.07,1966.53,0
IRFC,0,83.1,0,81.7,80.83,99.61,80.32,1
INDUSTOWER,0,395.0,0,371.3,382.7,401.89,379.39,1
OFSS,0,12072.1,0,11705.4,10897.0,9096.47,11487.7,0
GODREJCP,0,909.7,0,894.8,879.75,1062.36,869.38,0
MAZDOCK,0,2394.9,0,2334.7,2215.0,2437.62,2267.01,0
SHREECEM,0,23248.8,0,22793.4,22345.0,25299.24,22403.0,0
COFORGE,0,1942.7,0,1878.7,1796.5,1516.28,1811.58,0
LTF,0,320.2,0,294.2,309.8,292.36,305.94,1
