ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1595.3,0,1566.5,1504.2,1429.3,1553.1,0
HDFCBANK,0,995.1,0,980.5,949.05,971.52,984.46,0
BHARTIARTL,0,2034.7,0,2069.6,2084.2,1939.01,2102.73,0
TCS,0,3332.2,1,3165.0,3295.6,3216.05,3254.91,1
ICICIBANK,0,1355.9,0,1376.3,1427.7,1395.82,1364.27,0
SBIN,0,973.9,0,987.4,1007.15,852.11,987.13,0
INFY,0,1590.7,0,1664.4,1639.0,1515.67,1632.9,1
BAJFINANCE,0,1022.6,0,1005.3,968.8,954.11,987.42,0
LT,0,4021.6,0,4069.0,4157.0,3679.94,4102.69,0
HINDUNILVR,0,2292.6,0,2329.0,2399.4,2403.47,2334.62,0
LICI,0,874.7,0,864.6,851.95,876.5,851.19,1
MARUTI,0,16533.1,0,16763.4,16809.0,14048.68,16810.9,0
M&M,0,3636.6,0,3695.2,3748.8,3295.25,3710.95,0
HCLTECH,0,1604.1,0,1664.5,1647.7,1551.29,1635.12,1
SUNPHARMA,1,1694.8,0,1722.4,1782.6,1696.13,1733.44,0
ITC,0,370.4,0,360.9,341.25,410.01,376.43,0
KOTAKBANK,0,2119.9,0,2208.7,2144.0,2105.06,2173.45,0
AXISBANK,0,1241.7,0,1259.5,1295.5,1174.55,1261.83,0
TITAN,0,4032.2,0,4107.1,4273.2,3575.51,4047.63,0
ULTRACEMCO,0,11704.8,0,11857.8,12184.0,11916.68,11912.1,0
NTPC,0,333.4,0,339.5,348.85,333.51,336.52,0
ADANIPORTS,0,1520.7,0,1500.1,1465.3,1392.93,1476.89,0
BAJAJFINSV,0,2095.4,0,2067.5,2031.9,2020.59,2032.28,0
BEL,0,389.2,0,397.1,415.65,382.43,402.8,0
HAL,0,4285.7,0,4359.8,4525.1,4616.41,4430.19,0
ONGC,0,242.9,0,232.8,239.06,236.65,237.66,0
ADANIENT,0,2313.8,0,2220.4,2274.1,2419.13,2246.27,0
JSWSTEEL,0,1123.2,0,1144.1,1189.8,1074.47,1145.89,0
WIPRO,0,259.0,0,263.1,270.8,249.92,266.16,1
ADANIPOWER,0,137.7,0,141.3,146.37,128.1,145.05,0
BAJAJ-AUTO,0,9110.6,0,9309.6,9789.5,8564.91,9395.5,0
ASIANPAINT,0,2890.2,0,2849.7,2809.4,2487.0,2783.06,0
TMPV,0,353.1,0,359.4,363.35,nan,364.94,0
HINDZINC,0,591.7,0,607.9,630.0,468.45,626.04,0
COALINDIA,0,400.9,0,410.6,431.65,376.31,411.66,0
ETERNAL,0,295.3,0,289.5,280.95,281.91,281.43,0
NESTLEIND,0,1249.5,0,1272.5,1314.8,1203.14,1289.84,0
DMART,0,3842.0,1,3588.3,3841.6,4189.34,3749.88,1
POWERGRID,0,257.9,0,262.2,264.1,282.54,266.11,0
VEDL,0,584.9,0,598.0,622.2,459.88,608.14,0
IOC,0,157.5,0,160.5,162.67,143.71,163.58,0
TATASTEEL,0,176.3,0,179.6,183.8,161.7,178.79,0
HINDALCO,0,892.1,0,912.5,938.45,724.12,900.63,0
EICHERMOT,0,7191.8,0,7309.1,7582.5,6175.28,7368.35,0
SBILIFE,0,1989.2,0,2021.2,2070.8,1833.77,2043.47,0
JIOFIN,0,304.9,0,292.0,303.5,294.97,297.71,0
GRASIM,0,2751.1,0,2789.0,2837.1,2751.22,2841.71,0
HYUNDAI,0,2370.0,1,2246.0,2362.0,2160.16,2307.89,0
INDIGO,0,5272.6,0,4945.2,4951.0,5553.82,5059.1,0
SHRIRAMFIN,0,945.7,0,969.2,995.85,700.4,989.7,0
TVSMOTOR,0,3653.3,0,3727.4,3840.2,3143.09,3744.06,0
LTIM,0,5964.9,0,6231.0,6102.0,5291.56,6069.2,1
DIVISLAB,0,6643.5,0,6399.9,6642.5,6320.97,6445.25,0
DLF,0,713.3,0,683.9,703.25,748.6,695.72,0
VBL,0,472.5,0,483.2,509.7,484.38,490.03,0
ADANIGREEN,0,1055.2,0,1000.6,1019.2,998.44,1019.1,0
IRFC,0,116.7,0,120.8,128.04,126.79,126.78,0
HDFCLIFE,0,742.4,0,749.6,772.35,754.12,755.75,0
TMCV,0,398.3,0,412.3,435.75,nan,421.69,0
BPCL,0,359.2,0,367.4,368.2,324.42,373.69,0
BANKBARODA,0,291.6,0,297.1,308.25,253.33,298.12,0
MUTHOOTFIN,0,3712.0,0,3793.2,3960.1,2867.95,3843.06,0
PIDILITIND,0,1444.2,0,1465.1,1514.8,1492.72,1476.36,0
TATACAP,0,332.5,0,341.5,360.6,nan,347.93,0
CHOLAFIN,0,1675.5,0,1718.1,1786.5,1594.94,1736.77,0
BRITANNIA,0,5874.6,0,5987.8,6185.0,5681.92,6048.3,0
PNB,0,118.9,0,121.3,125.68,109.21,123.33,0
TRENT,0,4421.8,0,4291.2,4060.5,5048.78,4253.25,0
TECHM,0,1566.9,0,1588.5,1625.2,1495.32,1609.53,1
AMBUJACEM,0,547.0,0,554.7,562.0,562.84,558.3,0
CANBK,0,146.2,0,149.3,152.96,118.14,152.98,0
TORNTPHARM,0,3790.7,0,3867.2,4092.2,3498.89,3874.92,0
ICICIAMC,0,2549.3,0,2599.4,2695.7,nan,2659.47,0
GODREJCP,0,1183.2,0,1207.3,1247.7,1193.98,1226.37,0
UNIONBANK,0,155.1,0,158.5,166.33,138.75,156.02,0
MOTHERSON,0,116.4,0,118.6,119.35,102.26,120.47,0
BAJAJHLDNG,0,11762.9,0,11492.9,11198.0,12648.7,11213.4,0
PFC,0,353.5,0,361.4,376.95,392.2,363.05,0
IDEA,0,13.3,0,12.7,11.46,8.25,11.66,0
ADANIENSOL,0,983.8,0,1008.8,1033.5,896.12,1028.95,0
TATAPOWER,0,373.2,0,378.8,380.75,389.64,382.05,0
SOLARINDS,0,11972.3,0,12369.9,13328.0,14052.37,12495.0,0
TATACONSUM,0,1149.2,0,1170.5,1212.6,1117.59,1187.38,0
HEROMOTOCO,0,5653.6,0,5767.9,5981.0,4857.76,5812.45,0
POLYCAB,0,7343.1,0,7511.9,7897.0,6754.88,7672.2,0
CIPLA,0,1565.1,0,1538.6,1467.9,1511.63,1503.11,0
INDIANB,0,804.3,0,824.2,864.6,689.21,826.47,0
IDBI,0,101.9,0,106.0,108.12,92.61,105.39,0
BOSCHLTD,0,36227.2,0,37197.8,39145.0,35081.84,37208.0,0
CUMMINSIND,0,4485.6,0,4372.6,4147.9,3695.58,4353.1,0
INDUSTOWER,0,402.9,0,415.1,429.0,381.93,428.01,0
HDFCAMC,0,2517.1,0,2565.3,2624.6,2577.85,2646.57,0
ABB,0,4983.5,0,5074.5,5299.0,5401.82,5194.55,0
SIEMENS,0,3198.1,0,3141.6,3133.6,3132.4,3088.33,0
BSE,0,2801.4,1,2589.9,2744.9,2437.53,2658.1,0
LODHA,0,1120.9,0,1072.5,1110.9,1246.71,1083.8,0
GAIL,0,176.7,0,174.3,168.48,180.38,171.33,0
GMRAIRPORT,0,106.7,0,101.7,104.51,91.0,104.08,0
JINDALSTEL,0,1017.8,0,1039.0,1074.7,981.02,1043.59,0
ASHOKLEY,0,175.3,0,179.8,186.12,131.49,181.64,0
