ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1440.5,0,1381.6,1409.2,1323.95
HDFCBANK,0,1950.9,0,2026.0,1964.6,1826.54
BHARTIARTL,0,1956.4,0,1872.3,1933.3,1738.14
TCS,0,3129.2,0,3016.0,3054.0,3642.14
ICICIBANK,0,1420.2,0,1453.8,1436.4,1338.32
SBIN,0,801.7,0,811.0,816.25,780.78
HINDUNILVR,0,2466.6,0,2526.5,2629.9,2354.93
INFY,0,1500.5,0,1438.5,1487.5,1669.58
LICI,0,932.4,0,916.7,889.1,857.32
BAJFINANCE,0,914.8,0,857.5,894.5,831.52
ITC,0,417.9,0,412.6,398.3,423.85
LT,0,3524.7,0,3582.7,3595.8,3489.97
MARUTI,0,13443.9,0,13729.3,14349.0,11960.35
M&M,0,3190.7,0,3259.7,3403.0,2971.96
HCLTECH,0,1530.0,0,1506.2,1466.3,1655.9
KOTAKBANK,0,2093.2,0,2053.4,1986.6,1982.83
SUNPHARMA,0,1692.7,0,1658.9,1641.8,1718.72
ULTRACEMCO,0,12210.4,0,12422.9,12589.0,11481.8
AXISBANK,0,1114.5,0,1098.8,1070.9,1109.23
NTPC,0,345.4,0,328.5,337.0,340.01
TITAN,0,3470.1,0,3521.6,3621.0,3358.99
BAJAJFINSV,0,2011.8,0,1908.2,1965.9,1863.84
DMART,0,4387.3,0,4495.3,4698.8,3941.26
HAL,0,4726.9,0,4615.4,4473.0,4299.08
ONGC,0,243.1,0,239.7,236.29,243.07
ETERNAL,0,298.2,0,307.4,319.1,nan
ADANIPORTS,0,1407.1,0,1374.7,1341.2,1260.01
BEL,0,398.1,0,390.2,374.85,324.6
ADANIENT,0,2416.9,0,2265.5,2324.9,2430.84
POWERGRID,0,294.7,0,290.8,283.35,294.1
WIPRO,0,255.8,0,241.6,248.64,267.12
JSWSTEEL,0,1013.6,0,1035.0,1054.6,989.55
TATAMOTORS,0,643.9,0,660.9,680.3,702.98
BAJAJ-AUTO,0,8269.6,0,8452.4,8679.5,8328.37
ASIANPAINT,0,2450.7,0,2489.7,2504.5,2342.91
INDIGO,0,5726.1,0,5853.6,6086.5,4975.46
COALINDIA,0,366.0,0,371.1,374.45,378.0
ADANIPOWER,0,563.4,0,571.9,594.3,540.5
NESTLEIND,0,1089.5,0,1119.5,1162.9,1138.89
JIOFIN,0,310.6,0,318.3,320.6,282.14
TATASTEEL,0,165.6,0,162.2,158.55,145.17
IOC,0,147.8,0,144.7,139.95,133.87
TRENT,0,5124.0,0,5270.0,5418.0,5753.54
HYUNDAI,0,2215.8,0,2319.1,2366.6,1851.54
GRASIM,0,2698.5,0,2757.9,2813.8,2598.8
DLF,0,812.5,0,793.6,762.55,757.52
SBILIFE,0,1778.9,0,1813.0,1859.0,1614.97
HINDZINC,0,443.4,0,435.2,424.9,444.5
VBL,0,480.1,0,493.9,516.6,530.92
VEDL,0,453.3,0,428.3,444.25,436.57
HDFCLIFE,0,755.2,0,769.8,788.75,694.65
IRFC,0,133.1,0,130.6,124.98,135.45
DIVISLAB,0,6440.0,0,6301.4,6151.5,6081.25
EICHERMOT,0,5646.9,0,5745.7,5924.5,5197.3
ADANIGREEN,0,1002.6,0,976.2,957.2,1016.7
PIDILITIND,0,2954.4,0,2999.5,3087.2,2934.86
HINDALCO,0,664.2,0,678.0,704.2,642.43
TVSMOTOR,0,3072.3,0,3144.6,3294.6,2598.8
LTIM,0,5343.7,0,5237.1,5224.5,5291.8
BAJAJHLDNG,0,13227.0,0,14554.5,13545.0,12252.6
AMBUJACEM,0,619.0,0,605.3,577.15,545.48
BPCL,0,333.7,0,326.0,316.45,292.31
