ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change
RELIANCE,0,1508.4,0,1529.1,1536.9,1395.71,1546.76,0
HDFCBANK,0,969.5,0,978.7,989.8,956.81,1000.0,0
BHARTIARTL,0,2065.8,0,2141.9,2067.0,1890.66,2095.24,0
TCS,0,3103.7,0,3151.5,3189.2,3243.58,3182.46,0
ICICIBANK,0,1343.0,0,1359.5,1363.6,1382.63,1384.32,0
SBIN,0,993.5,0,978.5,959.75,825.09,963.84,0
INFY,0,1532.3,0,1560.1,1584.8,1517.04,1583.86,0
BAJFINANCE,0,1053.5,0,999.0,1010.3,938.75,1026.98,0
LT,0,3921.2,0,3980.7,3991.3,3592.14,4024.99,0
LICI,0,897.8,0,882.9,858.95,865.84,875.28,0
HINDUNILVR,0,2454.2,0,2404.8,2301.7,2389.65,2403.16,0
ITC,0,413.9,0,409.4,403.15,410.72,402.87,1
MARUTI,0,15442.7,0,15687.8,16019.0,13561.21,16072.3,0
HCLTECH,0,1602.3,0,1630.3,1666.0,1540.93,1652.19,0
M&M,0,3574.1,0,3772.5,3630.0,3197.07,3688.23,0
SUNPHARMA,0,1751.4,0,1774.4,1785.5,1685.09,1803.68,0
KOTAKBANK,0,2158.6,0,2087.1,2129.5,2083.56,2134.98,0
AXISBANK,0,1232.3,0,1252.4,1278.6,1151.41,1276.22,1
TITAN,0,3742.4,0,3909.4,3845.7,3487.35,3848.49,0
ULTRACEMCO,0,11889.0,0,11725.3,11317.0,11802.13,11561.2,0
BAJAJFINSV,0,2155.9,0,2119.9,2065.8,2001.48,2073.11,0
ADANIPORTS,0,1457.9,0,1536.9,1498.1,1354.64,1506.31,0
NTPC,0,331.8,0,327.4,321.6,332.6,323.97,0
ONGC,0,237.7,0,245.7,239.29,235.46,241.67,0
HAL,0,4575.3,0,4467.0,4294.1,4517.84,4432.51,0
BEL,0,415.3,0,405.5,387.35,369.47,403.63,0
ADANIPOWER,0,151.5,0,147.3,141.18,123.66,144.32,0
WIPRO,0,249.7,0,253.6,257.98,251.14,254.78,0
ASIANPAINT,0,2984.0,0,2926.1,2804.5,2429.49,2898.35,0
JSWSTEEL,0,1187.8,0,1160.8,1096.8,1061.68,1143.14,0
ADANIENT,0,2381.0,0,2323.2,2211.6,2414.38,2238.29,0
ETERNAL,0,311.5,0,303.1,283.25,275.79,295.1,0
TMPV,0,365.4,0,358.5,343.4,nan,354.34,0
BAJAJ-AUTO,0,8691.9,0,8829.3,8991.0,8408.08,9045.0,0
DMART,0,4086.2,0,4015.6,3816.3,4173.19,3929.77,0
POWERGRID,0,276.7,0,272.5,265.5,281.92,268.34,0
COALINDIA,0,385.4,1,370.1,382.15,371.8,378.59,0
NESTLEIND,0,1267.7,0,1249.6,1209.3,1186.51,1241.81,0
IOC,0,170.7,0,167.7,163.07,143.3,162.96,1
HINDZINC,0,468.5,0,480.5,512.65,449.38,494.91,0
VEDL,0,501.8,0,536.4,524.2,442.09,525.54,0
TATASTEEL,0,171.1,0,168.0,162.23,158.51,165.97,0
SBILIFE,0,1946.3,0,2037.2,2014.5,1774.49,1996.44,0
EICHERMOT,0,6827.3,0,6960.4,7228.5,5938.9,7117.35,0
HYUNDAI,0,2443.2,0,2386.4,2313.9,2098.88,2335.81,0
GRASIM,0,2821.3,0,2779.5,2746.8,2707.65,2738.06,0
INDIGO,0,5484.2,0,5287.5,4805.5,5512.9,5441.1,0
JIOFIN,0,310.0,0,304.1,290.85,287.66,301.05,0
LTIM,0,5957.4,0,6075.0,6220.5,5147.11,6187.75,0
HINDALCO,0,831.2,0,792.7,821.75,702.41,813.8,0
TVSMOTOR,0,3459.5,0,3525.9,3606.6,3003.74,3615.94,0
DLF,0,737.9,0,721.7,684.8,745.32,707.31,0
DIVISLAB,0,6643.5,0,6530.1,6294.5,6241.5,6412.2,0
HDFCLIFE,0,742.4,0,779.0,771.05,740.66,764.69,1
ADANIGREEN,0,1075.0,0,1048.5,989.8,981.04,1016.77,0
VBL,0,454.5,0,463.9,472.95,484.43,476.6,0
SHRIRAMFIN,0,811.4,0,865.1,837.25,667.58,844.36,0
BPCL,0,351.5,0,370.9,355.15,312.23,357.9,0
MUTHOOTFIN,0,3587.7,0,3659.0,3745.8,2705.19,3762.48,0
PIDILITIND,0,1520.0,0,1497.2,1455.7,1481.5,1468.96,0
BANKBARODA,0,280.8,0,301.1,286.1,243.88,289.91,0
CHOLAFIN,0,1637.3,1,1655.1,1744.0,1566.98,1717.17,0
IRFC,0,119.3,0,116.8,112.2,126.59,115.04,0
TRENT,0,4308.4,0,4223.3,4018.3,5132.6,4174.02,0
BRITANNIA,0,5766.7,0,6002.6,5828.5,5551.97,5858.35,0
TMCV,0,329.8,0,345.1,377.8,nan,359.74,0
TECHM,0,1505.3,0,1531.6,1550.8,1482.15,1547.23,0
TATACAP,0,315.2,0,317.3,324.95,nan,324.21,0
PNB,0,126.4,0,123.2,117.16,105.84,121.21,0
CANBK,0,142.8,0,152.3,145.56,111.18,148.26,0
AMBUJACEM,0,558.5,0,548.6,529.7,556.1,538.3,0
TORNTPHARM,0,3611.6,0,3685.4,3794.4,3420.28,3753.67,0
CUMMINSIND,0,4254.3,0,4348.5,4535.7,3536.02,4491.15,0
BAJAJHLDNG,0,12069.1,0,11717.1,11102.0,12690.49,11178.0,0
MOTHERSON,0,109.3,0,112.0,116.28,98.51,116.78,0
TATAPOWER,0,396.1,0,388.7,379.85,386.59,384.32,0
CIPLA,0,1554.1,0,1534.2,1490.9,1505.53,1512.51,0
HEROMOTOCO,0,6390.8,0,6253.9,5945.5,4636.62,6190.7,0
ADANIENSOL,0,941.4,0,1011.1,982.55,867.44,979.26,1
IDEA,0,9.5,0,9.9,10.72,7.84,10.39,0
GODREJCP,0,1090.6,0,1162.0,1130.5,1176.48,1132.19,0
PFC,0,362.2,0,354.6,343.85,394.6,353.46,0
