ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200
RELIANCE,0,1424.8,0,1400.5,1366.5,1327.01
HDFCBANK,0,985.1,0,973.2,944.5,909.22
BHARTIARTL,0,1956.4,0,1872.3,1887.2,1749.93
TCS,0,3023.4,0,3068.0,3111.5,3609.67
ICICIBANK,0,1443.0,0,1428.2,1394.2,1343.24
SBIN,0,801.7,0,818.9,803.9,780.04
HINDUNILVR,0,2545.9,0,2594.8,2677.0,2361.9
INFY,0,1452.5,0,1540.1,1498.7,1659.74
BAJFINANCE,0,914.8,0,864.5,890.1,838.58
LICI,0,906.7,0,890.7,864.15,855.91
ITC,0,413.9,0,397.0,406.75,421.8
LT,0,3524.7,0,3637.4,3574.9,3489.63
MARUTI,0,14156.1,0,14390.3,14842.0,12086.71
HCLTECH,0,1530.0,0,1505.0,1465.7,1645.26
M&M,0,3444.7,0,3374.3,3234.5,2986.24
KOTAKBANK,0,2037.8,0,2010.0,1942.5,1990.52
SUNPHARMA,0,1646.8,0,1619.3,1565.2,1711.96
ULTRACEMCO,0,12210.4,0,12422.9,12730.0,11539.91
AXISBANK,0,1087.3,0,1074.9,1056.2,1105.55
NTPC,0,343.4,0,338.7,336.3,337.83
TITAN,0,3487.0,0,3538.9,3620.6,3374.35
BAJAJFINSV,0,2005.8,0,1908.2,1955.9,1871.21
DMART,0,4481.4,0,4579.1,4680.0,3970.3
ONGC,0,241.7,1,232.8,239.49,242.51
HAL,0,4627.2,0,4540.6,4451.5,4302.69
ETERNAL,0,299.5,0,307.7,322.4,nan
ADANIPORTS,0,1385.6,0,1361.4,1336.2,1259.41
BEL,0,384.4,0,377.8,376.6,327.32
POWERGRID,1,269.6,1,274.4,286.7,293.07
WIPRO,0,255.8,0,243.2,250.93,266.48
ADANIENT,0,2416.9,0,2369.6,2274.2,2407.86
JSWSTEEL,0,1013.6,0,1064.1,1044.0,991.69
BAJAJ-AUTO,0,8459.1,0,8645.3,9030.5,8300.2
TATAMOTORS,0,647.4,0,661.0,684.4,698.5
ASIANPAINT,0,2450.7,0,2462.2,2540.0,2335.17
ADANIPOWER,0,565.7,0,580.2,608.35,540.86
COALINDIA,0,366.0,0,371.3,380.1,376.82
NESTLEIND,0,1112.8,0,1137.7,1200.9,1136.71
INDIGO,0,6036.7,0,5913.9,5665.5,5040.87
HYUNDAI,0,2217.6,0,2319.1,2456.9,1874.53
JIOFIN,0,330.4,0,323.9,311.75,281.96
TATASTEEL,0,162.3,0,159.6,158.39,145.55
TRENT,0,5124.0,0,5460.2,5412.0,5706.78
IOC,0,144.4,0,142.2,139.62,133.9
GRASIM,0,2698.5,0,2757.9,2779.8,2606.69
DLF,0,786.4,0,772.1,754.8,756.34
HINDZINC,0,443.4,0,421.8,440.9,441.74
SBILIFE,0,1778.9,0,1861.7,1814.5,1623.04
EICHERMOT,0,5967.7,0,6090.2,6349.0,5246.03
VBL,0,480.1,0,514.7,499.2,527.83
HDFCLIFE,0,755.2,0,769.8,782.75,697.17
VEDL,0,437.2,0,413.6,431.6,421.04
DIVISLAB,0,6440.0,0,6301.4,6120.5,6091.28
IRFC,0,125.6,0,123.2,122.99,134.47
HINDALCO,0,679.0,0,692.7,720.95,643.74
TVSMOTOR,0,3157.7,0,3226.3,3369.6,2628.57
PIDILITIND,0,2993.0,0,3038.9,3127.0,2935.18
LTIM,0,5343.7,0,5082.7,5243.5,5269.05
ADANIGREEN,0,981.3,0,960.1,933.85,992.84
BRITANNIA,0,5487.0,0,5615.3,5891.5,5170.6
BAJAJHLDNG,0,13678.9,0,13334.0,12620.0,12331.74
AMBUJACEM,0,594.6,0,584.6,567.25,545.59
BPCL,0,327.3,0,321.4,314.95,292.75
TECHM,0,1533.5,0,1455.5,1512.8,1563.43
GODREJCP,1,1174.9,0,1214.4,1283.8,1169.73
PFC,0,402.3,0,394.8,392.65,412.84
SOLARINDS,0,15035.5,0,14645.0,14018.0,12407.59
CIPLA,0,1520.7,0,1545.6,1569.2,1480.31
ENRIN,0,3221.2,0,3331.7,3525.5,nan
TATAPOWER,0,388.7,1,371.8,386.05,384.27
BANKBARODA,0,244.5,0,240.5,236.67,229.31
BOSCHLTD,0,38619.7,0,39454.8,41315.0,32050.64
TORNTPHARM,0,3519.1,0,3692.0,3582.9,3283.94
CHOLAFIN,0,1529.3,0,1497.9,1431.4,1436.83
LODHA,0,1290.3,0,1258.6,1194.6,1286.9
HDFCAMC,0,5899.6,0,5771.8,5530.5,4488.81
PNB,0,106.6,0,104.9,102.86,99.63
GAIL,1,168.7,1,171.8,179.29,179.25
CGPOWER,0,674.0,0,692.9,739.65,664.15
SIEMENS,0,2953.2,0,3034.2,3190.3,4548.37
MAXHEALTH,0,1254.1,0,1223.0,1161.8,1134.94
APOLLOHOSP,0,7478.8,0,7903.5,7682.0,6982.63
MAZDOCK,0,2840.4,0,2768.7,2731.0,2667.46
SHRIRAMFIN,0,621.7,0,607.5,584.6,617.8
ABB,0,5245.8,0,5162.6,5148.2,5868.58
INDHOTEL,0,748.6,0,790.4,765.6,779.26
TATACONSUM,0,1110.0,0,1050.3,1100.8,1030.7
SHREECEM,0,31614.0,0,30932.7,29995.0,28728.73
MUTHOOTFIN,0,2514.9,0,2598.0,2698.7,2284.99
POLYCAB,0,6817.4,0,6930.3,7178.5,6229.45
HEROMOTOCO,0,4900.7,0,5026.5,5312.0,4141.12
DIXON,0,16428.2,0,16826.5,17553.0,15611.35
CUMMINSIND,0,3664.3,0,3743.0,3826.4,3171.88
MANKIND,0,2650.1,0,2603.4,2543.3,2505.6
DRREDDY,0,1211.5,0,1235.0,1253.7,1231.09
MOTHERSON,0,89.6,0,97.0,96.47,96.1
ZYDUSLIFE,0,940.8,0,964.0,996.1,934.21
JINDALSTEL,0,941.7,0,996.0,975.15,917.12
HAVELLS,0,1496.7,0,1527.9,1582.8,1563.34
SWIGGY,0,390.3,0,403.7,425.95,401.86
UNIONBANK,0,134.9,0,132.1,127.66,123.87
UNITDSPR,0,1357.6,0,1335.7,1334.0,1437.87
DABUR,0,498.1,0,510.6,544.6,499.04
CANBK,0,110.0,0,108.1,106.16,98.63
MARICO,0,696.1,0,711.0,741.9,669.04
RECLTD,0,371.6,0,365.1,364.75,420.58
IDBI,0,95.6,0,92.7,89.19,82.97
BAJAJHFL,0,116.8,0,115.1,113.28,120.7
GMRAIRPORT,0,91.6,0,89.9,87.04,82.14
WAAREEENER,0,3041.9,0,3169.4,3199.1,2720.09
ADANIENSOL,0,820.1,0,802.4,763.05,816.07
ICICIGI,0,1952.3,0,1913.9,1822.7,1859.22
INDIANB,0,636.0,0,648.4,664.15,567.89
NTPCGREEN,0,107.8,1,101.0,105.97,nan
JSWENERGY,0,525.2,0,514.2,511.3,537.3
BSE,0,2361.0,0,2286.3,2194.2,2081.28
BHARTIHEXA,0,1692.7,0,1750.3,1772.5,1566.06
NAUKRI,0,1436.0,0,1326.2,1364.5,1476.83
ICICIPRULI,0,640.1,0,628.3,610.65,621.77
INDUSTOWER,0,360.8,0,351.9,329.45,363.62
LUPIN,0,1996.2,0,1962.5,1889.7,2017.07
SRF,0,3006.5,0,2949.5,2903.0,2806.7
PERSISTENT,0,5559.0,0,5207.1,5402.5,5659.81
POWERINDIA,0,18294.0,0,20395.7,18815.0,15211.87
POLICYBZR,0,1756.2,0,1891.9,1826.3,1763.78
HINDPETRO,0,402.0,0,394.5,384.6,375.06
PAYTM,0,1166.3,0,1203.8,1257.9,903.86
NHPC,0,82.3,0,80.7,79.56,81.35
SUZLON,0,61.1,0,59.5,58.25,60.17
IOB,0,36.9,0,37.8,40.0,43.35
ASHOKLEY,0,122.8,0,125.7,130.39,114.17
SBICARD,0,837.2,0,837.5,793.4,831.5
UNOMINDA,0,1221.0,0,1251.3,1309.0,1014.39
BHEL,0,223.1,0,218.2,215.07,227.96
OFSS,0,8914.8,0,8731.3,8476.5,9166.98
ABCAPITAL,0,263.1,0,271.5,274.85,211.11
GVT&D,0,2577.3,0,2676.9,2752.9,1978.53
IDEA,0,6.2,0,7.2,6.51,7.54
FORTIS,0,893.5,0,952.0,929.75,715.24
RVNL,1,293.4,1,304.8,331.85,383.25
ABBOTINDIA,0,33765.9,0,33054.0,32495.0,30128.72
LLOYDSME,0,1417.0,0,1378.4,1318.0,1293.15
VMM,0,138.8,0,143.6,146.33,nan
COROMANDEL,0,2507.7,0,2432.3,2305.6,2080.87
PRESTIGE,0,1689.2,0,1646.5,1563.8,1486.85
NYKAA,0,215.5,0,221.4,232.52,187.24
TORNTPOWER,0,1315.6,1,1212.3,1304.6,1422.82
COLPAL,0,2222.9,0,2278.4,2413.7,2520.19
ATGL,0,641.2,0,623.9,595.85,643.27
PATANJALI,0,1879.5,0,1847.0,1802.8,1793.02
OIL,0,413.7,0,405.3,402.05,423.47
MRF,0,136235.6,1,140687.9,153885.0,128748.54
GICRE,0,361.6,0,383.9,370.95,403.69
HDBFS,0,749.2,0,765.8,777.55,nan
NMDC,0,67.9,1,68.3,72.8,67.09
FACT,0,914.0,0,995.5,989.35,876.02
BERGEPAINT,0,560.7,0,548.8,543.8,516.74
JSWINFRA,0,316.5,0,310.4,302.7,295.53
ALKEM,0,5155.4,0,5244.3,5246.5,5070.52
JSL,0,727.7,0,751.3,761.25,658.7
YESBANK,0,19.7,0,19.6,19.55,19.15
SCHAEFFLER,0,4089.3,0,4016.0,3857.1,3611.8
OBEROIRLTY,0,1718.9,0,1675.7,1651.8,1795.93
GODREJPROP,0,2081.1,0,2037.1,1978.2,2292.89
AUROPHARMA,0,1090.4,0,1068.5,1022.2,1159.86
TIINDIA,0,2926.5,0,2899.8,3047.5,3049.68
COFORGE,0,1785.7,0,1686.3,1754.6,1682.88
INDUSINDBK,0,789.1,0,774.1,751.2,871.28
SUPREMEIND,0,4276.4,0,4392.8,4591.3,4080.76
UPL,0,743.7,0,685.8,710.65,621.98
IRCTC,0,726.6,0,716.4,712.0,758.32
PIIND,0,3981.2,0,3890.3,3753.2,3741.29
PHOENIXLTD,0,1461.5,0,1502.0,1565.7,1587.47
MFSL,0,1548.3,0,1586.4,1623.9,1292.17
LTF,0,207.6,0,212.5,221.93,165.64
MPHASIS,0,2692.9,0,2773.2,2902.6,2650.24
LINDEINDIA,0,6666.9,0,6519.6,6380.0,6470.52
BHARATFORG,0,1197.4,0,1169.6,1134.6,1197.41
GLENMARK,0,2034.7,0,1996.9,1918.8,1606.3
JKCEMENT,0,6738.3,0,7306.5,6994.0,5290.88
AIIL,0,2839.7,0,2965.4,3179.7,2063.73
BDL,0,1562.3,0,1518.8,1471.1,1433.72
AUBANK,0,761.8,0,746.0,708.3,648.55
MOTILALOFS,0,951.9,0,926.7,875.1,797.98
KALYANKJIL,0,541.5,0,527.1,508.7,564.28
GODFRYPHLP,0,9105.2,0,9724.4,10060.0,7126.48
ITCHOTELS,0,226.9,0,234.0,247.86,nan
BANKINDIA,0,116.4,0,114.5,112.92,107.16
IDFCFIRSTB,0,72.1,0,70.9,69.49,65.29
SAIL,0,126.1,0,123.8,123.09,118.49
PAGEIND,0,47157.3,0,43946.9,45160.0,45131.61
NAM-INDIA,0,863.6,0,840.4,790.25,687.93
UBL,0,1933.9,0,1896.8,1840.4,1991.05
VOLTAS,0,1311.1,0,1350.0,1440.6,1412.33
FEDERALBNK,0,199.9,0,197.1,193.56,196.9
BIOCON,0,373.7,0,343.7,356.1,352.53
SUNDARMFIN,0,4928.5,0,4742.4,4305.3,4704.41
GLAXO,0,2923.1,0,2823.2,2752.2,2682.83
LAURUSLABS,0,815.5,0,838.7,860.1,648.13
APLAPOLLO,0,1659.7,0,1576.2,1653.7,1591.95
PREMIERENE,0,1077.0,0,1047.3,1020.25,1050.9
HEXT,0,726.6,0,809.3,753.0,nan
COCHINSHIP,0,1749.6,1,1601.3,1738.8,1628.58
BALKRISIND,0,2469.9,0,2411.2,2360.6,2612.58
ANTHEM,0,748.5,0,779.3,804.15,nan
DALBHARAT,0,2276.5,0,2317.8,2402.2,1957.24
LTTS,0,4383.5,0,4180.6,4206.9,4624.44
TATACOMM,0,1661.4,0,1621.2,1551.5,1627.47
PGHH,0,12738.9,1,12906.0,13605.0,14039.41
KAYNES,0,5988.5,0,6198.7,6573.0,5702.91
HUDCO,0,216.9,1,204.6,216.31,216.7
JUBLFOOD,0,670.1,0,656.2,635.6,673.5
PETRONET,0,283.9,0,278.8,277.45,303.99
CONCOR,0,556.9,0,546.8,544.8,610.08
360ONE,0,1107.4,0,1084.8,1024.8,1060.8
ENDURANCE,0,2615.0,0,2722.5,2911.2,2249.32
IREDA,0,150.2,0,147.2,144.14,174.38
GODREJIND,0,1176.5,0,1267.1,1201.9,1109.32
MAHABANK,0,54.9,0,54.0,52.46,51.28
ESCORTS,0,3373.5,0,3470.7,3650.4,3313.49
BLUESTARCO,0,1807.7,0,1855.2,1940.3,1860.96
MCX,0,8018.3,0,7806.7,7645.5,6549.42
RADICO,0,2684.4,0,2757.7,2896.7,2464.95
ASTRAL,0,1309.2,0,1343.4,1417.9,1473.66
KEI,0,3678.0,0,3779.9,3963.3,3695.69
FLUOROCHEM,0,3624.9,0,3551.2,3410.4,3777.15
MEDANTA,0,1297.5,0,1333.6,1390.4,1193.02
THERMAX,0,3472.2,0,3381.1,3282.2,3653.78
CRISIL,0,5432.5,0,5276.9,5051.3,5189.89
SJVN,0,91.9,0,99.2,93.89,98.0
NATIONALUM,1,181.3,0,186.3,200.53,191.03
M&MFIN,0,267.8,0,252.3,260.7,263.2
UCOBANK,0,29.8,0,29.3,28.86,35.56
NH,0,1882.6,0,1841.8,1766.3,1622.07
EXIDEIND,0,388.3,0,397.6,416.2,386.05
DELHIVERY,0,448.0,0,458.2,472.05,346.26
3MINDIA,0,29337.6,0,30071.7,31090.0,29538.68
COHANCE,0,973.4,0,939.4,909.6,nan
IPCALAB,0,1489.2,0,1449.9,1367.6,1452.07
TATAINVEST,0,6594.8,0,6802.0,6826.5,6429.87
ACC,0,1875.0,0,1797.0,1822.0,1949.86
KPRMILL,0,1080.8,0,1044.5,997.0,1018.94
TATAELXSI,0,5628.4,0,5512.9,5425.5,6058.88
AWL,0,265.2,0,260.3,257.4,272.4
HONAUT,0,36179.8,0,37094.8,37660.0,37937.22
GILLETTE,0,10782.2,0,10500.5,10173.0,9260.13
CHOLAHLDNG,0,1890.9,0,1841.7,1758.8,1731.62
POONAWALLA,0,466.4,0,453.8,425.75,372.33
KPITTECH,0,1258.8,0,1165.1,1206.1,1308.02
ASTERDM,0,568.8,0,585.7,632.05,517.39
GODIGIT,0,337.8,0,349.1,351.1,322.97
NLCINDIA,0,244.9,0,238.3,233.46,234.05
METROBRAND,0,1100.4,1,1097.0,1184.9,1169.17
CENTRALBK,0,36.3,0,35.8,35.37,43.24
NIACL,0,176.1,0,185.2,192.87,180.24
APARINDS,0,8345.7,0,8150.7,7875.5,7906.39
CDSL,0,1546.7,0,1510.8,1508.9,1489.84
AJANTPHARM,0,2670.8,0,2605.7,2480.0,2692.45
APOLLOTYRE,0,443.6,0,455.7,487.8,455.68
GLAND,0,2006.8,0,1961.0,1867.0,1675.55
LICHSGFIN,0,580.9,0,571.3,556.45,575.9
IGL,0,217.6,1,206.3,216.87,199.15
GUJGASLTD,0,444.9,0,419.2,437.05,454.83
KIMS,0,711.1,0,715.9,736.95,642.64
GRSE,0,2656.6,0,2564.3,2543.8,2044.99
ITI,0,280.2,1,278.4,301.9,305.89
AIAENG,0,3227.6,0,3160.9,3113.9,3338.83
MSUMI,0,39.2,0,40.3,43.0,38.3
SUMICHEM,0,613.5,0,597.3,570.95,529.75
SONACOMS,0,482.7,0,470.7,444.95,516.72
TATATECH,0,699.7,0,687.0,681.1,747.58
NBCC,0,106.4,0,103.9,101.58,98.85
AEGISVOPAK,0,270.6,0,235.4,243.35,nan
LALPATHLAB,0,3161.0,0,3435.5,3228.3,2856.86
ZFCVINDIA,0,13374.4,0,13843.2,14190.0,12546.25
JBCHEPHARM,0,1781.5,0,1694.0,1715.4,1687.07
AFFLE,0,1827.7,0,1882.3,1901.0,1710.29
BANDHANBNK,0,173.1,0,169.3,162.04,161.03
EMAMILTD,0,626.7,0,607.4,595.7,586.78
OLAELEC,0,51.0,0,55.2,61.96,59.18
AMBER,0,7798.8,0,7265.7,7645.0,6719.47
EMCURE,0,1348.0,0,1471.5,1365.1,1242.17
IRB,0,46.5,0,45.4,42.8,49.29
STARHEALTH,0,454.7,0,424.6,439.75,427.9
FORCEMOT,0,18437.5,0,20896.3,19497.0,10639.99
KIOCL,0,343.7,0,369.2,422.4,313.94
