datetime,Symbol,Series,high,low,open,close,Last Price,Prev Close Price,volume,Total Traded Value,52 Week High Price,52 Week Low Price,date
2024-07-14T18:30:00.000Z,NMDC,EQ,248.25,243.64,247.0,247.12,247.49,246.26,5920050,1460985417.67,286.35,110.25,2024-07-14T18:30:00.000Z
2024-07-15T18:30:00.000Z,NMDC,EQ,250.72,246.16,248.0,246.72,247.01,247.12,6724913,1671698283.76,286.35,110.25,2024-07-15T18:30:00.000Z
2024-07-17T18:30:00.000Z,NMDC,EQ,246.4,240.71,246.4,241.9,241.95,246.72,6314659,1533356081.4,286.35,110.25,2024-07-17T18:30:00.000Z
2024-07-18T18:30:00.000Z,NMDC,EQ,241.85,228.01,241.85,228.76,228.4,241.9,11559080,2686605718.79,286.35,110.25,2024-07-18T18:30:00.000Z
2024-07-21T18:30:00.000Z,NMDC,EQ,235.6,225.0,228.0,233.89,234.0,228.76,6988560,1627356008.7,286.35,110.35,2024-07-21T18:30:00.000Z
2024-07-22T18:30:00.000Z,NMDC,EQ,236.2,220.88,234.9,234.67,234.5,233.89,13033258,3022146998.3,286.35,110.35,2024-07-22T18:30:00.000Z
2024-07-23T18:30:00.000Z,NMDC,EQ,237.45,231.78,234.4,232.73,233.1,234.67,5686076,1331963655.81,286.35,110.35,2024-07-23T18:30:00.000Z
2024-07-24T18:30:00.000Z,NMDC,EQ,234.95,227.54,229.99,229.87,230.2,232.73,10759754,2480727847.79,286.35,110.35,2024-07-24T18:30:00.000Z
2024-07-25T18:30:00.000Z,NMDC,EQ,239.32,232.06,232.45,238.55,237.9,229.87,8395880,1990360160.3,286.35,110.35,2024-07-25T18:30:00.000Z
2024-07-28T18:30:00.000Z,NMDC,EQ,245.98,239.25,240.1,244.19,244.28,238.55,10284790,2503776014.87,286.35,110.9,2024-07-28T18:30:00.000Z
2024-07-29T18:30:00.000Z,NMDC,EQ,244.86,240.4,242.8,243.03,242.59,244.19,5002321,1216173190.25,286.35,110.9,2024-07-29T18:30:00.000Z
2024-07-30T18:30:00.000Z,NMDC,EQ,245.94,240.91,244.5,241.61,241.27,243.03,6566727,1590570320.73,286.35,110.9,2024-07-30T18:30:00.000Z
2024-07-31T18:30:00.000Z,NMDC,EQ,249.14,241.4,242.7,242.73,243.0,241.61,12713711,3125316975.81,286.35,110.9,2024-07-31T18:30:00.000Z
2024-08-01T18:30:00.000Z,NMDC,EQ,240.25,234.55,239.8,235.91,236.0,242.73,5617281,1333615543.0,286.35,110.9,2024-08-01T18:30:00.000Z
2024-08-04T18:30:00.000Z,NMDC,EQ,231.39,221.61,230.97,224.29,224.15,235.91,8532218,1928658528.74,286.35,110.9,2024-08-04T18:30:00.000Z
2024-08-05T18:30:00.000Z,NMDC,EQ,231.48,221.86,224.75,222.74,223.11,224.29,6109979,1387173481.44,286.35,110.9,2024-08-05T18:30:00.000Z
2024-08-06T18:30:00.000Z,NMDC,EQ,229.65,224.13,226.0,228.57,229.4,222.74,7046166,1599497195.3,286.35,110.9,2024-08-06T18:30:00.000Z
2024-08-07T18:30:00.000Z,NMDC,EQ,229.74,221.91,229.2,222.49,222.81,228.57,6163968,1391246930.26,286.35,110.9,2024-08-07T18:30:00.000Z
2024-08-08T18:30:00.000Z,NMDC,EQ,226.2,218.52,225.0,221.53,221.5,222.49,7529898,1668106642.03,286.35,110.9,2024-08-08T18:30:00.000Z
2024-08-11T18:30:00.000Z,NMDC,EQ,230.7,217.11,219.0,229.63,230.05,221.53,9658768,2179825502.1,286.35,112.8,2024-08-11T18:30:00.000Z
2024-08-12T18:30:00.000Z,NMDC,EQ,234.95,223.11,234.95,224.46,223.9,229.63,14257716,3260202210.75,286.35,112.8,2024-08-12T18:30:00.000Z
2024-08-13T18:30:00.000Z,NMDC,EQ,225.74,210.06,225.01,210.94,211.0,224.46,23596240,5063523231.82,286.35,112.8,2024-08-13T18:30:00.000Z
2024-08-15T18:30:00.000Z,NMDC,EQ,218.0,210.15,215.0,217.45,217.1,210.94,15202847,3249677036.93,286.35,112.8,2024-08-15T18:30:00.000Z
2024-08-18T18:30:00.000Z,NMDC,EQ,221.21,217.2,219.7,219.86,220.2,217.45,6989544,1531121974.07,286.35,115.35,2024-08-18T18:30:00.000Z
2024-08-19T18:30:00.000Z,NMDC,EQ,225.36,219.65,220.85,224.58,225.0,219.86,9908370,2201302506.16,286.35,115.35,2024-08-19T18:30:00.000Z
2024-08-20T18:30:00.000Z,NMDC,EQ,227.4,222.1,225.0,222.67,222.8,224.58,10108460,2262955446.91,286.35,115.35,2024-08-20T18:30:00.000Z
2024-08-21T18:30:00.000Z,NMDC,EQ,227.89,223.76,224.5,226.34,226.25,222.67,7702784,1739242593.73,286.35,115.35,2024-08-21T18:30:00.000Z
2024-08-22T18:30:00.000Z,NMDC,EQ,226.9,221.4,226.9,221.76,221.9,226.34,4688481,1048258705.62,286.35,115.35,2024-08-22T18:30:00.000Z
2024-08-25T18:30:00.000Z,NMDC,EQ,230.2,221.76,223.0,229.22,229.2,221.76,8423452,1906129939.03,286.35,119.6,2024-08-25T18:30:00.000Z
2024-08-26T18:30:00.000Z,NMDC,EQ,233.1,228.83,230.05,229.65,229.54,229.22,7506640,1730435297.81,286.35,119.6,2024-08-26T18:30:00.000Z
2024-08-27T18:30:00.000Z,NMDC,EQ,230.9,225.81,230.0,226.23,226.3,229.65,5284320,1202558497.25,286.35,119.6,2024-08-27T18:30:00.000Z
2024-08-28T18:30:00.000Z,NMDC,EQ,226.71,220.55,225.77,223.92,223.7,226.23,5523974,1235065534.01,286.35,119.6,2024-08-28T18:30:00.000Z
2024-08-29T18:30:00.000Z,NMDC,EQ,226.16,222.07,224.5,222.66,223.4,223.92,6171301,1378438315.42,286.35,119.6,2024-08-29T18:30:00.000Z
2024-09-01T18:30:00.000Z,NMDC,EQ,221.79,214.5,221.0,216.41,217.1,222.66,11598432,2516945658.83,286.35,133.0,2024-09-01T18:30:00.000Z
2024-09-02T18:30:00.000Z,NMDC,EQ,217.41,213.83,215.0,214.98,214.9,216.41,8338138,1797955261.99,286.35,133.0,2024-09-02T18:30:00.000Z
2024-09-03T18:30:00.000Z,NMDC,EQ,214.97,209.12,212.98,211.09,211.3,214.98,10341353,2186039517.47,286.35,133.0,2024-09-03T18:30:00.000Z
2024-09-04T18:30:00.000Z,NMDC,EQ,213.57,210.75,211.95,212.7,212.69,211.09,6331145,1343389981.32,286.35,133.0,2024-09-04T18:30:00.000Z
2024-09-05T18:30:00.000Z,NMDC,EQ,212.7,207.39,212.7,210.98,211.35,212.7,8668953,1822845531.1,286.35,133.0,2024-09-05T18:30:00.000Z
2024-09-08T18:30:00.000Z,NMDC,EQ,211.4,204.9,210.98,207.67,208.3,210.98,8130579,1681397910.28,286.35,135.65,2024-09-08T18:30:00.000Z
2024-09-09T18:30:00.000Z,NMDC,EQ,212.2,207.8,207.8,210.93,210.7,207.67,6975219,1467112796.8,286.35,135.65,2024-09-09T18:30:00.000Z
2024-09-10T18:30:00.000Z,NMDC,EQ,212.0,205.71,210.5,206.79,207.3,210.93,5943141,1241321309.03,286.35,135.65,2024-09-10T18:30:00.000Z
2024-09-11T18:30:00.000Z,NMDC,EQ,216.8,208.5,209.0,215.48,216.0,206.79,12680003,2701160701.03,286.35,135.65,2024-09-11T18:30:00.000Z
2024-09-12T18:30:00.000Z,NMDC,EQ,221.9,216.01,216.85,220.69,220.56,215.48,14241696,3137364821.21,286.35,135.65,2024-09-12T18:30:00.000Z
2024-09-15T18:30:00.000Z,NMDC,EQ,223.5,218.56,221.7,219.1,219.69,220.69,8214628,1816159761.22,286.35,140.65,2024-09-15T18:30:00.000Z
2024-09-16T18:30:00.000Z,NMDC,EQ,219.43,213.64,218.68,214.66,214.52,219.1,4781521,1029997040.03,286.35,140.65,2024-09-16T18:30:00.000Z
2024-09-17T18:30:00.000Z,NMDC,EQ,214.28,209.45,214.1,212.12,212.4,214.66,6951954,1472972303.64,286.35,140.65,2024-09-17T18:30:00.000Z
2024-09-18T18:30:00.000Z,NMDC,EQ,215.02,205.68,212.68,212.38,214.0,212.12,9429431,1981053926.82,286.35,140.65,2024-09-18T18:30:00.000Z
2024-09-19T18:30:00.000Z,NMDC,EQ,218.3,211.82,214.0,212.54,213.1,212.38,14316486,3074277081.05,286.35,140.65,2024-09-19T18:30:00.000Z
2024-09-22T18:30:00.000Z,NMDC,EQ,216.0,212.15,213.19,215.39,216.0,212.54,5902902,1267913456.19,286.35,140.65,2024-09-22T18:30:00.000Z
2024-09-23T18:30:00.000Z,NMDC,EQ,225.63,218.05,218.9,223.93,224.1,215.39,23607013,5284535272.83,286.35,140.65,2024-09-23T18:30:00.000Z
2024-09-24T18:30:00.000Z,NMDC,EQ,229.2,224.8,225.8,225.8,225.7,223.93,14742106,3349265745.57,286.35,140.65,2024-09-24T18:30:00.000Z
2024-09-25T18:30:00.000Z,NMDC,EQ,235.26,221.89,225.75,234.29,233.55,225.8,27222191,6271647140.66,286.35,140.65,2024-09-25T18:30:00.000Z
2024-09-26T18:30:00.000Z,NMDC,EQ,239.8,234.3,237.19,235.18,235.0,234.29,17801016,4213874677.53,286.35,140.65,2024-09-26T18:30:00.000Z
2024-09-29T18:30:00.000Z,NMDC,EQ,247.2,240.1,243.0,244.91,244.21,235.18,44963225,11015315883.24,286.35,140.65,2024-09-29T18:30:00.000Z
2024-09-30T18:30:00.000Z,NMDC,EQ,247.4,239.4,244.75,244.53,244.0,244.91,16310833,3977574464.47,286.35,140.65,2024-09-30T18:30:00.000Z
2024-10-02T18:30:00.000Z,NMDC,EQ,245.4,236.74,238.13,239.4,239.0,244.53,15024610,3625210364.03,286.35,140.65,2024-10-02T18:30:00.000Z
2024-10-03T18:30:00.000Z,NMDC,EQ,242.0,234.1,238.0,236.56,237.25,239.4,8931385,2128453361.59,286.35,140.65,2024-10-03T18:30:00.000Z
2024-10-06T18:30:00.000Z,NMDC,EQ,241.72,225.15,238.25,228.74,229.0,236.56,13245690,3051096960.58,286.35,140.65,2024-10-06T18:30:00.000Z
2024-10-07T18:30:00.000Z,NMDC,EQ,224.22,211.0,224.0,218.99,219.79,228.74,31173719,6805205337.34,286.35,140.65,2024-10-07T18:30:00.000Z
2024-10-08T18:30:00.000Z,NMDC,EQ,228.35,214.25,221.68,224.18,223.69,218.99,24239286,5397777121.83,286.35,140.65,2024-10-08T18:30:00.000Z
