datetime,Symbol,Series,high,low,open,close,Last Price,Prev Close Price,volume,Total Traded Value,52 Week High Price,52 Week Low Price,date
2024-07-14T18:30:00.000Z,JUBLINGREA,EQ,617.0,581.45,606.0,584.0,583.9,598.85,860683,511938486.2,617.0,399.0,2024-07-14T18:30:00.000Z
2024-07-15T18:30:00.000Z,JUBLINGREA,EQ,595.0,575.4,589.0,586.95,586.0,584.0,674314,395319467.0,617.0,399.0,2024-07-15T18:30:00.000Z
2024-07-17T18:30:00.000Z,JUBLINGREA,EQ,581.95,551.1,579.4,563.75,561.95,586.95,1001760,562567261.4,617.0,399.0,2024-07-17T18:30:00.000Z
2024-07-18T18:30:00.000Z,JUBLINGREA,EQ,611.0,553.1,562.95,559.5,555.6,563.75,3852867,2265813264.45,617.0,399.0,2024-07-18T18:30:00.000Z
2024-07-21T18:30:00.000Z,JUBLINGREA,EQ,559.8,546.3,549.95,555.95,556.0,559.5,350589,194148422.35,617.0,399.0,2024-07-21T18:30:00.000Z
2024-07-22T18:30:00.000Z,JUBLINGREA,EQ,585.0,525.0,556.4,579.3,576.7,555.95,779688,439440503.65,617.0,399.0,2024-07-22T18:30:00.000Z
2024-07-23T18:30:00.000Z,JUBLINGREA,EQ,593.95,569.15,575.0,585.15,583.65,579.3,398109,230898084.25,617.0,399.0,2024-07-23T18:30:00.000Z
2024-07-24T18:30:00.000Z,JUBLINGREA,EQ,592.7,570.15,575.0,590.95,591.2,585.15,316585,185668083.2,617.0,399.0,2024-07-24T18:30:00.000Z
2024-07-25T18:30:00.000Z,JUBLINGREA,EQ,606.5,586.0,591.85,598.65,597.4,590.95,555323,333972831.5,617.0,399.0,2024-07-25T18:30:00.000Z
2024-07-28T18:30:00.000Z,JUBLINGREA,EQ,627.3,597.0,598.65,606.85,606.0,598.65,1758215,1086796394.2,627.3,406.15,2024-07-28T18:30:00.000Z
2024-07-29T18:30:00.000Z,JUBLINGREA,EQ,618.4,599.55,607.25,607.2,609.9,606.85,456143,277719783.0,627.3,406.15,2024-07-29T18:30:00.000Z
2024-07-30T18:30:00.000Z,JUBLINGREA,EQ,612.0,601.05,611.0,605.2,609.35,607.2,279260,169126294.95,627.3,406.15,2024-07-30T18:30:00.000Z
2024-07-31T18:30:00.000Z,JUBLINGREA,EQ,627.25,606.0,612.75,612.55,613.0,605.2,1029380,637211504.9,627.3,406.15,2024-07-31T18:30:00.000Z
2024-08-01T18:30:00.000Z,JUBLINGREA,EQ,650.5,600.1,608.75,640.2,639.15,612.55,2988641,1904953223.9,650.5,406.15,2024-08-01T18:30:00.000Z
2024-08-04T18:30:00.000Z,JUBLINGREA,EQ,626.4,600.05,626.3,610.1,611.0,640.2,1164461,715240751.8,650.5,406.15,2024-08-04T18:30:00.000Z
2024-08-05T18:30:00.000Z,JUBLINGREA,EQ,627.7,602.55,611.0,605.45,606.75,610.1,410112,252407777.5,650.5,406.15,2024-08-05T18:30:00.000Z
2024-08-06T18:30:00.000Z,JUBLINGREA,EQ,679.5,610.45,619.0,670.5,668.6,605.45,4307310,2824916333.3,679.5,406.15,2024-08-06T18:30:00.000Z
2024-08-07T18:30:00.000Z,JUBLINGREA,EQ,681.9,655.3,665.9,658.6,656.1,670.5,1405884,936761440.8,681.9,406.15,2024-08-07T18:30:00.000Z
2024-08-08T18:30:00.000Z,JUBLINGREA,EQ,717.0,663.5,663.5,708.5,711.5,658.6,3430676,2382653307.85,717.0,406.15,2024-08-08T18:30:00.000Z
