datetime,Symbol,Series,high,low,open,close,Last Price,Prev Close Price,volume,Total Traded Value,52 Week High Price,52 Week Low Price,date
2024-07-14T18:30:00.000Z,ABSLAMC,EQ,701.0,673.1,681.0,696.8,700.0,676.35,697466,482934319.55,701.9,380.05,2024-07-14T18:30:00.000Z
2024-07-15T18:30:00.000Z,ABSLAMC,EQ,718.0,703.55,710.0,707.6,707.05,696.8,536794,382025546.3,718.0,380.05,2024-07-15T18:30:00.000Z
2024-07-17T18:30:00.000Z,ABSLAMC,EQ,732.4,700.0,719.85,705.75,709.05,707.6,926628,660715330.1,732.4,380.05,2024-07-17T18:30:00.000Z
2024-07-18T18:30:00.000Z,ABSLAMC,EQ,711.25,672.0,710.0,676.4,675.5,705.75,602146,412650167.75,732.4,380.05,2024-07-18T18:30:00.000Z
2024-07-21T18:30:00.000Z,ABSLAMC,EQ,692.5,670.0,676.0,684.35,681.15,676.4,346126,237271652.15,732.4,382.05,2024-07-21T18:30:00.000Z
2024-07-22T18:30:00.000Z,ABSLAMC,EQ,689.95,656.55,684.95,678.65,680.0,684.35,358142,242360164.25,732.4,382.05,2024-07-22T18:30:00.000Z
2024-07-23T18:30:00.000Z,ABSLAMC,EQ,709.0,677.7,680.0,703.0,707.0,678.65,355498,247014774.6,732.4,382.05,2024-07-23T18:30:00.000Z
2024-07-24T18:30:00.000Z,ABSLAMC,EQ,716.75,687.15,704.9,697.35,699.0,703.0,499143,350144011.95,732.4,382.05,2024-07-24T18:30:00.000Z
2024-07-25T18:30:00.000Z,ABSLAMC,EQ,716.0,695.0,708.0,705.85,706.4,697.35,305642,216563009.9,732.4,382.05,2024-07-25T18:30:00.000Z
2024-07-28T18:30:00.000Z,ABSLAMC,EQ,723.95,707.0,715.0,714.75,713.5,705.85,352348,252148570.25,732.4,382.05,2024-07-28T18:30:00.000Z
2024-07-29T18:30:00.000Z,ABSLAMC,EQ,720.0,701.0,720.0,706.2,705.5,714.75,259814,183885880.65,732.4,382.05,2024-07-29T18:30:00.000Z
2024-07-30T18:30:00.000Z,ABSLAMC,EQ,710.9,702.05,706.4,706.55,707.9,706.2,360284,254482329.1,732.4,382.05,2024-07-30T18:30:00.000Z
