datetime,Symbol,Series,high,low,open,close,Last Price,Prev Close Price,volume,Total Traded Value,52 Week High Price,52 Week Low Price,date
2024-07-14T18:30:00.000Z,BLUESTARCO,EQ,1728.25,1680.0,1718.95,1684.2,1685.0,1708.7,188703,321154402.85,1897.8,701.7,2024-07-14T18:30:00.000Z
2024-07-15T18:30:00.000Z,BLUESTARCO,EQ,1750.0,1684.0,1686.5,1737.65,1730.0,1684.2,433520,744989908.4,1897.8,701.7,2024-07-15T18:30:00.000Z
2024-07-17T18:30:00.000Z,BLUESTARCO,EQ,1751.65,1661.0,1740.0,1695.6,1698.0,1737.65,407094,691056616.2,1897.8,701.7,2024-07-17T18:30:00.000Z
2024-07-18T18:30:00.000Z,BLUESTARCO,EQ,1695.85,1601.7,1682.1,1640.05,1639.5,1695.6,368542,605659388.15,1897.8,701.7,2024-07-18T18:30:00.000Z
2024-07-21T18:30:00.000Z,BLUESTARCO,EQ,1647.35,1593.0,1611.0,1639.65,1640.0,1640.05,179659,292436018.6,1897.8,701.7,2024-07-21T18:30:00.000Z
2024-07-22T18:30:00.000Z,BLUESTARCO,EQ,1700.0,1554.5,1639.6,1681.35,1675.0,1639.65,465206,769703707.9,1897.8,701.7,2024-07-22T18:30:00.000Z
2024-07-23T18:30:00.000Z,BLUESTARCO,EQ,1700.8,1650.05,1683.75,1659.65,1654.5,1681.35,204858,341986971.85,1897.8,701.7,2024-07-23T18:30:00.000Z
2024-07-24T18:30:00.000Z,BLUESTARCO,EQ,1677.5,1624.9,1649.0,1663.75,1664.0,1659.65,112038,186233323.2,1897.8,701.7,2024-07-24T18:30:00.000Z
2024-07-25T18:30:00.000Z,BLUESTARCO,EQ,1720.0,1650.25,1675.0,1713.5,1717.0,1663.75,241109,408347113.85,1897.8,701.7,2024-07-25T18:30:00.000Z
2024-07-28T18:30:00.000Z,BLUESTARCO,EQ,1760.0,1685.0,1715.0,1741.95,1755.0,1713.5,250121,430434433.05,1897.8,701.7,2024-07-28T18:30:00.000Z
2024-07-29T18:30:00.000Z,BLUESTARCO,EQ,1765.0,1715.05,1745.0,1723.55,1725.0,1741.95,200143,350145370.25,1897.8,701.7,2024-07-29T18:30:00.000Z
2024-07-30T18:30:00.000Z,BLUESTARCO,EQ,1753.8,1715.65,1720.6,1723.7,1728.0,1723.55,247262,427940435.15,1897.8,701.7,2024-07-30T18:30:00.000Z
2024-07-31T18:30:00.000Z,BLUESTARCO,EQ,1763.95,1727.35,1737.95,1756.25,1761.0,1723.7,299348,523997789.95,1897.8,701.7,2024-07-31T18:30:00.000Z
2024-08-01T18:30:00.000Z,BLUESTARCO,EQ,1747.25,1705.05,1745.0,1715.15,1711.0,1756.25,136180,234863307.5,1897.8,701.7,2024-08-01T18:30:00.000Z
2024-08-04T18:30:00.000Z,BLUESTARCO,EQ,1668.85,1603.55,1656.0,1626.95,1622.05,1715.15,473647,771780218.55,1897.8,701.7,2024-08-04T18:30:00.000Z
2024-08-05T18:30:00.000Z,BLUESTARCO,EQ,1656.95,1548.15,1656.95,1589.35,1562.0,1626.95,765159,1220882226.3,1897.8,701.7,2024-08-05T18:30:00.000Z
2024-08-06T18:30:00.000Z,BLUESTARCO,EQ,1629.0,1539.1,1606.0,1622.05,1624.1,1589.35,705684,1115896042.65,1897.8,701.7,2024-08-06T18:30:00.000Z
