ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
MTARTECH,3546.8,3235.8,3774.6,2285.97,3505.5,20260325
INOXINDIA,1202.6,1089.5,1121.5,1169.96,1174.13,20260325
CUPID,80.55,91.3,87.2,56.04,80.07,20260325
FIVESTAR,364.55,394.4,377.8,568.37,361.05,20260325
LUMAXTECH,1571.8,1664.8,1423.0,1312.75,1515.61,20260325
BLS,259.4,261.9,214.4,326.26,244.06,20260325
INDGN,444.1,476.8,459.8,533.04,439.6,20260325
ARVIND,353.7,327.2,334.1,327.09,351.33,20260325
CEMPRO,538.6,593.9,569.1,nan,538.43,20260325
JUBLINGREA,573.05,610.2,589.7,690.09,568.97,20260325
CELLO,407.85,440.9,425.4,558.47,404.44,20260325
PARKHOSPS,205.36,175.3,184.9,nan,196.21,20260325
MANYAVAR,350.95,381.4,366.2,633.24,350.57,20260325
MMTC,56.71,51.1,54.4,64.75,56.57,20260325
LEMONTREE,106.16,114.5,110.2,148.46,105.09,20260325
ASKAUTOLTD,415.3,421.0,388.8,478.14,408.29,20260325
AEQUS,123.4,134.9,128.6,nan,121.17,20260325
INDIASHLTR,711.3,759.2,664.1,848.76,702.68,20260325
PNGJL,560.55,506.5,528.1,596.84,558.38,20260325
JSLL,606.65,656.8,631.3,660.9,602.0,20260325
JKLAKSHMI,597.95,647.3,626.1,825.93,597.61,20260325
ALKYLAMINE,1414.7,1108.9,1193.3,1834.44,1302.37,20260325
SUDEEPPHRM,622.9,645.9,558.8,nan,607.6,20260325
KIRLPNU,1072.5,1156.3,1119.8,1189.9,1070.09,20260325
KRBL,296.35,327.4,312.6,379.78,295.07,20260325
SHILPAMED,338.0,300.0,341.8,374.33,322.79,20260325
DYNAMATECH,9657.0,9030.3,10305.3,8136.46,9568.3,20260325
QPOWER,840.2,772.6,880.7,800.78,812.09,20260325
REDTAPE,115.78,110.1,123.5,129.34,115.67,20260325
BIRLACORPN,825.6,890.5,855.2,1172.25,817.26,20260325
AVALON,949.4,1009.3,965.1,941.58,917.9,20260325
DODLA,1040.7,911.5,971.5,1273.19,1016.13,20260325
EPL,192.24,205.5,197.1,213.4,188.98,20260325
CSBBANK,359.1,319.3,341.2,407.05,357.9,20260325
CERA,4700.8,4269.8,4454.9,5846.79,4680.48,20260325
AXISCADES,1415.9,1265.4,1455.8,1393.7,1393.22,20260325
HAPPSTMNDS,399.4,350.8,424.9,509.52,393.06,20260325
HNDFDS,497.3,516.6,498.5,522.79,478.79,20260325
SMLMAH,3979.4,4470.4,4223.2,nan,3922.72,20260325
PRECWIRE,306.35,348.7,326.9,222.26,303.01,20260325
KRN,896.75,836.3,949.0,815.25,879.83,20260325
DCBBANK,171.54,187.5,180.4,157.38,170.89,20260325
