ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
ITC,407.85,418.8,413.9,411.67,406.31,20251122
UNITDSPR,1427.1,1351.9,1385.5,1398.76,1423.44,20251122
INDUSINDBK,846.55,802.4,826.8,815.17,841.91,20251122
ESCORTS,3617.5,3829.0,3742.8,3382.02,3589.4,20251122
LALPATHLAB,3142.2,3300.2,3083.3,2916.86,3134.96,20251122
RAMCOCEM,1010.5,1054.5,1028.8,1000.74,998.27,20251122
CREDITACC,1359.2,1292.3,1405.4,1202.52,1356.05,20251122
DCMSHRIRAM,1268.5,1282.7,1133.6,1164.22,1221.1,20251122
SPLPETRO,656.9,693.2,671.9,716.95,650.08,20251122
EUREKAFORB,587.05,537.1,554.5,555.83,577.82,20251122
TRANSRAILL,647.05,718.5,691.3,640.9,641.15,20251122
