datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,1717.1363846726829,1,1717.1363846726829,
2024-10-20T18:30:00.000Z,1828.7438493753716,-1,,1828.7438493753716
