datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,1118.8169065587372,1,1118.8169065587372,
2024-10-20T18:30:00.000Z,1215.5095079934003,-1,,1215.5095079934003
