datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,948.7344791375515,1,948.7344791375515,
2024-10-20T18:30:00.000Z,951.3509581308065,1,951.3509581308065,
