datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,3640.3109349719525,1,3640.3109349719525,
2024-10-20T18:30:00.000Z,3766.542104515501,1,3766.542104515501,
